#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        q061 135.497578631 -62.130353407    0.03176     0.3000     0.2989    01:14:47.189   +00:10:13.284
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py q061.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=53900 --zeroMJDmin=54250
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:55:46 EDT
# Redshift information 
#       zgal   =     0.3000 
#       zsn    =     0.3020 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                   MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wbb4.051006_0148.075_11.diff.fits_CTIO4m_MOSAIC_II    53649.076000   R4m         0.4028000000   0.6594000000   0.6594000000
wbb4.051011_0117.074_11.diff.fits_CTIO4m_MOSAIC_II    53654.054800   R4m         0.6588000000   0.7656000000   0.7656000000
wbb4.051124_0132.060_11.diff.fits_CTIO4m_MOSAIC_II    53698.065000   R4m         0.4890000000   0.7165000000   0.7165000000
wbb4.051130_0202.064_11.diff.fits_CTIO4m_MOSAIC_II    53704.086300   R4m         0.2862000000   0.3634000000   0.3634000000
wbb4.060916_0454.126_11.diff.fits_CTIO4m_MOSAIC_II    53994.205300   R4m        -0.1825000000   0.5407000000   0.5407000000
wbb4.060925_0456.376_11.diff.fits_CTIO4m_MOSAIC_II    54003.206200   R4m        -0.6379000000   0.5630000000   0.5630000000
wbb4.061015_0530.254_11.diff.fits_CTIO4m_MOSAIC_II    54023.230100   R4m         9.7917000000   0.7069000000   0.7069000000
wbb4.061017_0544.137_11.diff.fits_CTIO4m_MOSAIC_II    54025.240700   R4m         9.0101000000   0.5314000000   0.5314000000
wbb4.061019_0554.104_11.diff.fits_CTIO4m_MOSAIC_II    54027.247800   R4m         9.5620000000   0.5313000000   0.5313000000
wbb4.061023_0600.136_11.diff.fits_CTIO4m_MOSAIC_II    54031.251600   R4m         9.3694000000   0.6086000000   0.6086000000
wbb4.061029_0523.099_11.diff.fits_CTIO4m_MOSAIC_II    54037.226000   R4m         8.5053000000   0.5487000000   0.5487000000
wbb4.061031_0512.104_11.diff.fits_CTIO4m_MOSAIC_II    54039.217700   R4m         6.3364000000   0.9169000000   0.9169000000
