#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        h323 178.617680283 -60.0964164676    0.03482     0.5980     0.5972    02:29:48.797   -08:20:45.875
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py h323.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=53150 --zeroMJDmin=53525
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:54:50 EDT
# Redshift information 
#       zgal   =     0.5980 
#       zsn    =     0.6030 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                   MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wdd6.030928_0430.071_13.diff.fits_CTIO4m_MOSAIC_II    52910.193200   R4m         0.0899000000   0.6166000000   0.6166000000
wdd6.031019_0329.064_13.diff.fits_CTIO4m_MOSAIC_II    52931.147400   R4m        -0.1386000000   0.3291000000   0.3291000000
wdd6.031022_0405.074_13.diff.fits_CTIO4m_MOSAIC_II    52934.172000   R4m        -0.4153000000   0.5816000000   0.5816000000
wdd6.031028_0342.052_13.diff.fits_CTIO4m_MOSAIC_II    52940.156700   R4m         0.4635000000   0.4257000000   0.4257000000
wdd6.031115_0330.060_13.diff.fits_CTIO4m_MOSAIC_II    52958.147100   R4m         0.8014000000   0.5157000000   0.5157000000
wdd6.031119_0342.069_13.diff.fits_CTIO4m_MOSAIC_II    52962.155600   R4m         0.8402000000   0.6359000000   0.6359000000
wdd6.031123_0349.069_13.diff.fits_CTIO4m_MOSAIC_II    52966.162500   R4m         0.1476000000   0.4907000000   0.4907000000
wdd6.031203_0342.195_13.diff.fits_CTIO4m_MOSAIC_II    52976.156300   R4m         0.1237000000   1.0687000000   1.0687000000
wdd6.031213_0339.065_13.diff.fits_CTIO4m_MOSAIC_II    52986.153400   R4m        -1.8003000000   0.5542000000   0.5542000000
wdd6.031217_0312.062_13.diff.fits_CTIO4m_MOSAIC_II    52990.134800   R4m         0.5438000000   0.4655000000   0.4655000000
wdd6.031221_0305.053_13.diff.fits_CTIO4m_MOSAIC_II    52994.130400   R4m        -0.1548000000   0.5300000000   0.5300000000
wdd6.031223_0352.046_13.diff.fits_CTIO4m_MOSAIC_II    52996.162800   R4m        -0.6818000000   0.5128000000   0.5128000000
wdd6.031225_0333.043_13.diff.fits_CTIO4m_MOSAIC_II    52998.149600   R4m         0.3146000000   0.7010000000   0.7010000000
wdd6.040920_0447.050_13.diff.fits_CTIO4m_MOSAIC_II    53268.200900   R4m         0.6218000000   0.4277000000   0.4277000000
wdd6.041005_0552.1080_13.diff.fits_CTIO4m_MOSAIC_II   53283.246300   R4m        -1.2561000000   0.8709000000   0.8709000000
wdd6.041011_0310.1075_13.diff.fits_CTIO4m_MOSAIC_II   53289.133700   R4m         0.2434000000   0.6543000000   0.6543000000
wdd6.041019_0320.059_13.diff.fits_CTIO4m_MOSAIC_II    53297.140400   R4m         0.4597000000   0.5124000000   0.5124000000
wdd6.041106_0335.055_13.diff.fits_CTIO4m_MOSAIC_II    53315.150700   R4m         3.9667000000   0.4388000000   0.4388000000
wdd6.041114_0352.077_13.diff.fits_CTIO4m_MOSAIC_II    53323.163200   R4m         6.7211000000   0.3285000000   0.3285000000
wdd6.041120_0308.085_13.diff.fits_CTIO4m_MOSAIC_II    53329.131800   R4m         6.0019000000   0.7172000000   0.7172000000
wdd6.041203_0347.083_13.diff.fits_CTIO4m_MOSAIC_II    53342.159300   R4m         4.9577000000   0.5025000000   0.5025000000
wdd6.041207_0357.080_13.diff.fits_CTIO4m_MOSAIC_II    53346.165700   R4m         2.9716000000   0.5652000000   0.5652000000
wdd6.041211_0332.078_13.diff.fits_CTIO4m_MOSAIC_II    53350.149000   R4m         3.0976000000   0.3828000000   0.3828000000
wdd6.041217_0341.061_13.diff.fits_CTIO4m_MOSAIC_II    53356.154500   R4m         1.3609000000   0.4199000000   0.4199000000
wdd6.041219_0315.081_13.diff.fits_CTIO4m_MOSAIC_II    53358.136900   R4m         1.4598000000   0.5556000000   0.5556000000
wdd6.041221_0324.079_13.diff.fits_CTIO4m_MOSAIC_II    53360.143800   R4m         0.2291000000   1.0928000000   1.0928000000
wdd6.050109_0220.083_13.diff.fits_CTIO4m_MOSAIC_II    53379.098800   R4m         1.0436000000   0.5830000000   0.5830000000
wdd6.050113_0150.066_13.diff.fits_CTIO4m_MOSAIC_II    53383.077900   R4m        -0.0450000000   0.4389000000   0.4389000000
wdd6.050117_0154.066_13.diff.fits_CTIO4m_MOSAIC_II    53387.080700   R4m        -0.3228000000   1.0316000000   1.0316000000
wdd6.050926_0348.098_13.diff.fits_CTIO4m_MOSAIC_II    53639.159800   R4m         0.0387000000   0.5216000000   0.5216000000
wdd6.051108_0320.079_13.diff.fits_CTIO4m_MOSAIC_II    53682.141400   R4m        -1.6559000000   1.1751000000   1.1751000000
wdd6.051122_0353.076_13.diff.fits_CTIO4m_MOSAIC_II    53696.163100   R4m        -0.0094000000   0.3753000000   0.3753000000
