#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        s379 133.233754279 -61.9167895316    0.02689     0.1920     0.1909    01:10:45.361   +00:34:04.408
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py s379.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=53900 --zeroMJDmin=54250
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:56:29 EDT
# Redshift information 
#       zgal   =     0.1920 
#       zsn    =     0.1810 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                   MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wbb3.040920_0211.026_10.diff.fits_CTIO4m_MOSAIC_II    53268.092900   R4m         0.2089000000   1.3778000000   1.3778000000
wbb3.041009_0110.1054_10.diff.fits_CTIO4m_MOSAIC_II   53287.049900   R4m        -1.1496000000   1.1560000000   1.1560000000
wbb3.041013_0107.042_10.diff.fits_CTIO4m_MOSAIC_II    53291.048500   R4m        -0.1824000000   1.0760000000   1.0760000000
wbb3.041017_0115.1034_10.diff.fits_CTIO4m_MOSAIC_II   53295.053100   R4m         0.4830000000   0.6449000000   0.6449000000
wbb3.041021_0121.058_10.diff.fits_CTIO4m_MOSAIC_II    53299.057600   R4m        -1.0021000000   0.6943000000   0.6943000000
wbb3.041112_0123.166_10.diff.fits_CTIO4m_MOSAIC_II    53321.058900   R4m        -0.9756000000   0.5565000000   0.5565000000
wbb3.041116_0127.076_10.diff.fits_CTIO4m_MOSAIC_II    53325.062000   R4m         0.1660000000   0.4702000000   0.4702000000
wbb3.041122_0250.187_10.diff.fits_CTIO4m_MOSAIC_II    53331.119800   R4m        -1.2733000000   1.6359000000   1.6359000000
wbb3.041205_0204.066_10.diff.fits_CTIO4m_MOSAIC_II    53344.087200   R4m         1.4078000000   0.5239000000   0.5239000000
wbb3.041209_0138.064_10.diff.fits_CTIO4m_MOSAIC_II    53348.069800   R4m         1.3597000000   0.4648000000   0.4648000000
