#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        d100 71.9952613949 -64.053831218    0.02863     0.1580     0.1568    23:30:51.191   -09:28:34.044
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py d100.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=52800 --zeroMJDmin=53200
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:54:21 EDT
# Redshift information 
#       zgal   =        --- 
#       zsn    =     0.1580 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                   MJD   Passband             Flux     Fluxerr_lo     Fluxerr_hi
waa7.021101_0023.046_16.diff.fits_CTIO4m_MOSAIC_II    52579.017000   R4m         -2.8519000000   1.8645000000   1.8645000000
waa7.021109_0025.044_16.diff.fits_CTIO4m_MOSAIC_II    52587.019400   R4m         -0.5524000000   1.1363000000   1.1363000000
waa7.021113_0040.046_16.diff.fits_CTIO4m_MOSAIC_II    52591.029100   R4m          3.1551000000   1.7900000000   1.7900000000
waa7.021130_0048.041_16.diff.fits_CTIO4m_MOSAIC_II    52608.035900   R4m          0.5119000000   1.8893000000   1.8893000000
waa7.021202_0030.048_16.diff.fits_CTIO4m_MOSAIC_II    52610.024200   R4m          0.4833000000   1.8875000000   1.8875000000
waa7.021210_0042.039_16.diff.fits_CTIO4m_MOSAIC_II    52618.033600   R4m         -0.8402000000   2.1657000000   2.1657000000
waa7.021216_0050.042_16.diff.fits_CTIO4m_MOSAIC_II    52624.036700   R4m          0.2710000000   1.8664000000   1.8664000000
waa7.021229_0054.046_16.diff.fits_CTIO4m_MOSAIC_II    52637.039600   R4m          0.9079000000   0.9649000000   0.9649000000
waa7.030103_0119.044_16.diff.fits_CTIO4m_MOSAIC_II    52642.055600   R4m         -0.8183000000   1.5030000000   1.5030000000
waa7.031019_0022.040_16.diff.fits_CTIO4m_MOSAIC_II    52931.016400   R4m        157.7932000000   0.9361000000   0.9361000000
waa7.031022_0009.044_16.diff.fits_CTIO4m_MOSAIC_II    52934.007700   R4m        136.5623000000   1.0587000000   1.0587000000
waa7.031028_0041.038_16.diff.fits_CTIO4m_MOSAIC_II    52940.030100   R4m        114.0419000000   0.9443000000   0.9443000000
waa7.031101_0013.045_16.diff.fits_CTIO4m_MOSAIC_II    52944.010400   R4m         92.9022000000   1.9101000000   1.9101000000
waa7.031115_0041.036_16.diff.fits_CTIO4m_MOSAIC_II    52958.029500   R4m         64.7769000000   1.2656000000   1.2656000000
waa7.031119_0040.044_16.diff.fits_CTIO4m_MOSAIC_II    52962.029600   R4m         54.2509000000   1.1961000000   1.1961000000
waa7.031123_0053.045_16.diff.fits_CTIO4m_MOSAIC_II    52966.038000   R4m         51.1161000000   1.0925000000   1.0925000000
waa7.031127_0147.179_16.diff.fits_CTIO4m_MOSAIC_II    52970.075900   R4m         45.6803000000   0.8869000000   0.8869000000
waa7.031127_0158.180_16.diff.fits_CTIO4m_MOSAIC_II    52970.082500   R4m         46.6109000000   0.8223000000   0.8223000000
waa7.031129_0103.283_16.diff.fits_CTIO4m_MOSAIC_II    52972.045000   R4m         45.5536000000   0.8781000000   0.8781000000
waa7.031203_0053.174_16.diff.fits_CTIO4m_MOSAIC_II    52976.038200   R4m         38.7119000000   1.1406000000   1.1406000000
waa7.031213_0046.041_16.diff.fits_CTIO4m_MOSAIC_II    52986.033100   R4m         33.4885000000   1.0503000000   1.0503000000
waa7.031217_0054.042_16.diff.fits_CTIO4m_MOSAIC_II    52990.038800   R4m         31.5776000000   0.9323000000   0.9323000000
waa7.040918_0320.016_16.diff.fits_CTIO4m_MOSAIC_II    53266.139900   R4m          0.5608000000   0.9142000000   0.9142000000
waa7.040920_0145.022_16.diff.fits_CTIO4m_MOSAIC_II    53268.074000   R4m         -0.0535000000   1.1076000000   1.1076000000
waa7.041005_0059.1048_16.diff.fits_CTIO4m_MOSAIC_II   53283.041700   R4m          0.0970000000   0.9781000000   0.9781000000
waa7.041009_0401.1078_16.diff.fits_CTIO4m_MOSAIC_II   53287.168400   R4m          0.4486000000   1.6214000000   1.6214000000
waa7.041011_0014.1050_16.diff.fits_CTIO4m_MOSAIC_II   53289.011200   R4m          1.2333000000   0.9013000000   0.9013000000
waa7.041019_0001.034_16.diff.fits_CTIO4m_MOSAIC_II    53297.002200   R4m         -0.9698000000   0.9790000000   0.9790000000
waa7.041023_0016.041_16.diff.fits_CTIO4m_MOSAIC_II    53301.012800   R4m         -2.8976000000   3.3584000000   3.3584000000
waa7.041106_0038.038_16.diff.fits_CTIO4m_MOSAIC_II    53315.027400   R4m         -0.8060000000   0.7683000000   0.7683000000
waa7.041114_0044.058_16.diff.fits_CTIO4m_MOSAIC_II    53323.032100   R4m          1.4362000000   0.6837000000   0.6837000000
waa7.041122_0051.166_16.diff.fits_CTIO4m_MOSAIC_II    53331.036900   R4m         -0.3861000000   1.6699000000   1.6699000000
