#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        d093 178.928090275 -60.2163559704    0.03213     0.3630     0.3622    02:29:52.152   -08:32:28.155
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py d093.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=52800 --zeroMJDmin=53200
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:54:19 EDT
# Redshift information 
#       zgal   =     0.3630 
#       zsn    =     0.3610 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                  MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wdd5.020930_0250.087_3.diff.fits_CTIO4m_MOSAIC_II    52547.119300   R4m         0.3314000000   1.7295000000   1.7295000000
wdd5.021004_0413.047_3.diff.fits_CTIO4m_MOSAIC_II    52551.177200   R4m        -1.1419000000   2.1338000000   2.1338000000
wdd5.021008_0226.088_3.diff.fits_CTIO4m_MOSAIC_II    52555.102600   R4m        -0.3789000000   1.2819000000   1.2819000000
wdd5.021008_0255.044_3.diff.fits_CTIO4m_MOSAIC_II    52555.123200   R4m         1.0771000000   0.7866000000   0.7866000000
wdd5.021012_0242.074_3.diff.fits_CTIO4m_MOSAIC_II    52559.113500   R4m         0.5854000000   1.3787000000   1.3787000000
wdd5.021014_0324.078_3.diff.fits_CTIO4m_MOSAIC_II    52561.142800   R4m        -0.7055000000   0.8591000000   0.8591000000
wdd5.021105_0410.072_3.diff.fits_CTIO4m_MOSAIC_II    52583.174600   R4m        -0.5401000000   0.4553000000   0.4553000000
wdd5.021111_0329.075_3.diff.fits_CTIO4m_MOSAIC_II    52589.146600   R4m         0.1595000000   0.4240000000   0.4240000000
wdd5.021115_0344.068_3.diff.fits_CTIO4m_MOSAIC_II    52593.157100   R4m        -0.5055000000   1.0241000000   1.0241000000
wdd5.021128_0408.053_3.diff.fits_CTIO4m_MOSAIC_II    52606.173300   R4m         0.1339000000   0.3407000000   0.3407000000
wdd5.021206_0419.070_3.diff.fits_CTIO4m_MOSAIC_II    52614.181200   R4m         0.1284000000   0.5619000000   0.5619000000
wdd5.021210_0258.054_3.diff.fits_CTIO4m_MOSAIC_II    52618.125200   R4m         0.8026000000   0.5383000000   0.5383000000
wdd5.021214_0246.058_3.diff.fits_CTIO4m_MOSAIC_II    52622.116300   R4m         1.4403000000   0.7795000000   0.7795000000
wdd5.021216_0311.057_3.diff.fits_CTIO4m_MOSAIC_II    52624.133900   R4m         0.4408000000   1.2517000000   1.2517000000
wdd5.021229_0321.057_3.diff.fits_CTIO4m_MOSAIC_II    52637.141200   R4m         0.1675000000   0.4071000000   0.4071000000
wdd5.030103_0311.054_3.diff.fits_CTIO4m_MOSAIC_II    52642.134200   R4m        -0.1707000000   0.3737000000   0.3737000000
wdd5.031019_0429.073_3.diff.fits_CTIO4m_MOSAIC_II    52931.188500   R4m         5.3963000000   0.3800000000   0.3800000000
wdd5.031024_0331.070_3.diff.fits_CTIO4m_MOSAIC_II    52936.148300   R4m        11.1498000000   0.6129000000   0.6129000000
wdd5.031030_0337.094_3.diff.fits_CTIO4m_MOSAIC_II    52942.152100   R4m        20.6986000000   0.6136000000   0.6136000000
wdd5.031101_0246.059_3.diff.fits_CTIO4m_MOSAIC_II    52944.116300   R4m        21.1411000000   0.6828000000   0.6828000000
wdd5.031117_0351.069_3.sw.fits_CTIO4m_MOSAIC_II      52960.161900   R4m        20.3894000000   0.8199000000   0.8199000000
wdd5.031121_0357.082_3.diff.fits_CTIO4m_MOSAIC_II    52964.165900   R4m        16.2161000000   0.6832000000   0.6832000000
wdd5.031125_0349.077_3.diff.fits_CTIO4m_MOSAIC_II    52968.160200   R4m        15.1448000000   0.8405000000   0.8405000000
wdd5.031127_0354.196_3.diff.fits_CTIO4m_MOSAIC_II    52970.163900   R4m        11.7760000000   0.5064000000   0.5064000000
wdd5.031127_0410.186_3.diff.fits_CTIO4m_MOSAIC_II    52970.174300   R4m        11.3195000000   0.4410000000   0.4410000000
wdd5.031129_0356.306_3.diff.fits_CTIO4m_MOSAIC_II    52972.165700   R4m        10.4167000000   0.5151000000   0.5151000000
wdd5.031201_0234.055_3.diff.fits_CTIO4m_MOSAIC_II    52974.108300   R4m         9.4312000000   0.5041000000   0.5041000000
wdd5.031203_0244.188_3.diff.fits_CTIO4m_MOSAIC_II    52976.115000   R4m         8.4137000000   0.5721000000   0.5721000000
wdd5.031215_0356.066_3.diff.fits_CTIO4m_MOSAIC_II    52988.165200   R4m         5.7987000000   0.6157000000   0.6157000000
wdd5.031219_0406.018_3.diff.fits_CTIO4m_MOSAIC_II    52992.172100   R4m         4.5541000000   0.4698000000   0.4698000000
wdd5.031223_0347.045_3.diff.fits_CTIO4m_MOSAIC_II    52996.159100   R4m         4.4518000000   0.4434000000   0.4434000000
wdd5.031225_0328.042_3.diff.fits_CTIO4m_MOSAIC_II    52998.146000   R4m         3.3315000000   0.5825000000   0.5825000000
wdd5.031229_0302.048_3.diff.fits_CTIO4m_MOSAIC_II    53002.127500   R4m         2.5781000000   0.7555000000   0.7555000000
wdd5.031231_0346.051_3.diff.fits_CTIO4m_MOSAIC_II    53004.158400   R4m         3.3575000000   0.7793000000   0.7793000000
wdd5.040920_0442.049_3.diff.fits_CTIO4m_MOSAIC_II    53268.197300   R4m         1.6237000000   0.6436000000   0.6436000000
wdd5.041009_0311.1072_3.diff.fits_CTIO4m_MOSAIC_II   53287.133800   R4m         0.3154000000   0.5792000000   0.5792000000
wdd5.041017_0314.1052_3.diff.fits_CTIO4m_MOSAIC_II   53295.136000   R4m        -0.4278000000   0.5819000000   0.5819000000
wdd5.041021_0325.076_3.diff.fits_CTIO4m_MOSAIC_II    53299.143400   R4m        -0.5870000000   0.4574000000   0.4574000000
wdd5.041112_0330.184_3.diff.fits_CTIO4m_MOSAIC_II    53321.147500   R4m        -0.5892000000   0.5402000000   0.5402000000
wdd5.041116_0330.094_3.diff.fits_CTIO4m_MOSAIC_II    53325.147000   R4m         0.3078000000   0.6315000000   0.6315000000
wdd5.041122_0417.200_3.diff.fits_CTIO4m_MOSAIC_II    53331.179900   R4m         0.3317000000   0.5404000000   0.5404000000
wdd5.041205_0417.085_3.diff.fits_CTIO4m_MOSAIC_II    53344.180100   R4m        -0.6265000000   0.6953000000   0.6953000000
