#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        r230 180.882093761 -59.7723034871    0.03030     0.2600     0.2593    02:33:49.152   -08:59:15.768
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py r230.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=53900 --zeroMJDmin=54250
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:56:10 EDT
# Redshift information 
#       zgal   =        --- 
#       zsn    =     0.2600 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                  MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wdd7.050928_0346.100_12.diff.fits_CTIO4m_MOSAIC_II   53641.158000   R4m        -0.2049000000   0.5886000000   0.5886000000
wdd7.051006_0353.093_12.diff.fits_CTIO4m_MOSAIC_II   53649.163000   R4m        -1.4488000000   0.7040000000   0.7040000000
wdd7.051011_0356.086_12.diff.fits_CTIO4m_MOSAIC_II   53654.165000   R4m        -0.2042000000   0.5628000000   0.5628000000
wdd7.051108_0342.083_12.diff.fits_CTIO4m_MOSAIC_II   53682.155600   R4m         0.7144000000   1.0278000000   1.0278000000
wdd7.051124_0317.075_12.diff.fits_CTIO4m_MOSAIC_II   53698.140200   R4m        -0.7629000000   0.8847000000   0.8847000000
wdd7.051130_0345.079_12.diff.fits_CTIO4m_MOSAIC_II   53704.158000   R4m         0.4974000000   0.3344000000   0.3344000000
wdd7.060928_0824.461_12.diff.fits_CTIO4m_MOSAIC_II   54006.351600   R4m         0.2279000000   0.4705000000   0.4705000000
wdd7.061013_0837.126_12.diff.fits_CTIO4m_MOSAIC_II   54021.360400   R4m        -0.4284000000   1.0701000000   1.0701000000
wdd7.061015_0737.273_12.diff.fits_CTIO4m_MOSAIC_II   54023.318600   R4m        -0.1324000000   0.6806000000   0.6806000000
wdd7.061019_0837.129_12.diff.fits_CTIO4m_MOSAIC_II   54027.360100   R4m        -0.7651000000   0.6490000000   0.6490000000
wdd7.061031_0805.134_12.diff.fits_CTIO4m_MOSAIC_II   54039.338000   R4m         0.1040000000   0.7640000000   0.7640000000
wdd7.061114_0325.105_12.diff.fits_CTIO4m_MOSAIC_II   54053.143600   R4m         2.4520000000   0.3636000000   0.3636000000
wdd7.061116_0718.117_12.diff.fits_CTIO4m_MOSAIC_II   54055.305700   R4m         5.6204000000   1.0292000000   1.0292000000
wdd7.061120_0700.117_12.diff.fits_CTIO4m_MOSAIC_II   54059.293000   R4m        16.9800000000   0.8302000000   0.8302000000
wdd7.061122_0702.117_12.diff.fits_CTIO4m_MOSAIC_II   54061.294500   R4m        21.9418000000   0.9653000000   0.9653000000
wdd7.061124_0702.124_12.diff.fits_CTIO4m_MOSAIC_II   54063.294500   R4m        27.0482000000   0.5792000000   0.5792000000
wdd7.061126_0701.119_12.diff.fits_CTIO4m_MOSAIC_II   54065.293400   R4m        29.5492000000   0.6419000000   0.6419000000
wdd7.061128_0653.132_12.diff.fits_CTIO4m_MOSAIC_II   54067.288100   R4m        34.0426000000   0.6558000000   0.6558000000
wdd7.061130_0635.078_12.diff.fits_CTIO4m_MOSAIC_II   54069.275600   R4m        35.1202000000   0.7392000000   0.7392000000
wdd7.061215_0332.092_12.diff.fits_CTIO4m_MOSAIC_II   54084.148700   R4m        25.0951000000   1.1650000000   1.1650000000
wdd7.061219_0343.079_12.diff.fits_CTIO4m_MOSAIC_II   54088.156100   R4m        21.0423000000   0.5837000000   0.5837000000
wdd7.061221_0319.113_12.diff.fits_CTIO4m_MOSAIC_II   54090.139300   R4m        20.4961000000   0.3745000000   0.3745000000
wdd7.061223_0340.072_12.diff.fits_CTIO4m_MOSAIC_II   54092.154100   R4m        18.0048000000   0.3777000000   0.3777000000
wdd7.061226_0326.399_12.diff.fits_CTIO4m_MOSAIC_II   54095.144100   R4m        15.9609000000   0.7172000000   0.7172000000
wdd7.061227_0426.037_12.diff.fits_CTIO4m_MOSAIC_II   54096.185600   R4m        15.1794000000   1.1743000000   1.1743000000
wdd7.070111_0337.075_12.diff.fits_CTIO4m_MOSAIC_II   54111.151300   R4m         7.7124000000   0.6119000000   0.6119000000
wdd7.070113_0306.120_12.diff.fits_CTIO4m_MOSAIC_II   54113.130800   R4m         6.4936000000   0.4495000000   0.4495000000
wdd7.070114_0330.134_12.diff.fits_CTIO4m_MOSAIC_II   54114.147200   R4m         5.8762000000   0.8480000000   0.8480000000
wdd7.070908_0809.068_12.diff.fits_CTIO4m_MOSAIC_II   54351.341500   R4m         0.4774000000   0.4616000000   0.4616000000
wdd7.070911_0840.068_12.diff.fits_CTIO4m_MOSAIC_II   54354.362300   R4m        -0.1457000000   0.5315000000   0.5315000000
wdd7.070917_0752.049_12.diff.fits_CTIO4m_MOSAIC_II   54360.329000   R4m        -0.0106000000   0.8338000000   0.8338000000
wdd7.070920_0916.062_12.diff.fits_CTIO4m_MOSAIC_II   54363.388700   R4m         0.8301000000   0.6462000000   0.6462000000
wdd7.071004_0756.058_12.diff.fits_CTIO4m_MOSAIC_II   54377.331800   R4m        -0.8975000000   0.6094000000   0.6094000000
wdd7.071008_0808.067_12.diff.fits_CTIO4m_MOSAIC_II   54381.340400   R4m         1.0900000000   0.4496000000   0.4496000000
wdd7.071010_0908.063_12.diff.fits_CTIO4m_MOSAIC_II   54383.382300   R4m         1.2752000000   0.8678000000   0.8678000000
wdd7.071012_0815.082_12.diff.fits_CTIO4m_MOSAIC_II   54385.345900   R4m         0.5787000000   0.7485000000   0.7485000000
wdd7.071014_0800.056_12.diff.fits_CTIO4m_MOSAIC_II   54387.334500   R4m        -0.5287000000   0.5311000000   0.5311000000
wdd7.071016_0733.054_12.diff.fits_CTIO4m_MOSAIC_II   54389.316000   R4m        -1.7115000000   0.9697000000   0.9697000000
wdd7.071020_0740.067_12.diff.fits_CTIO4m_MOSAIC_II   54393.321400   R4m         0.1413000000   0.5029000000   0.5029000000
wdd7.071103_0704.020_12.diff.fits_CTIO4m_MOSAIC_II   54407.296000   R4m         0.4852000000   1.0064000000   1.0064000000
wdd7.071105_0826.076_12.diff.fits_CTIO4m_MOSAIC_II   54409.352400   R4m        -0.4150000000   0.6527000000   0.6527000000
wdd7.071107_0718.073_12.diff.fits_CTIO4m_MOSAIC_II   54411.305700   R4m         0.1832000000   0.4629000000   0.4629000000
wdd7.071109_0345.085_12.diff.fits_CTIO4m_MOSAIC_II   54413.157700   R4m         0.8066000000   0.7136000000   0.7136000000
wdd7.071111_0415.066_12.diff.fits_CTIO4m_MOSAIC_II   54415.178400   R4m         0.4887000000   0.7142000000   0.7142000000
wdd7.071113_0358.028_12.diff.fits_CTIO4m_MOSAIC_II   54417.166700   R4m        -0.3959000000   0.3266000000   0.3266000000
wdd7.071115_0357.091_12.diff.fits_CTIO4m_MOSAIC_II   54419.166200   R4m        -0.6525000000   0.3345000000   0.3345000000
wdd7.071117_0328.073_12.diff.fits_CTIO4m_MOSAIC_II   54421.146000   R4m         0.2468000000   0.4619000000   0.4619000000
wdd7.071119_0713.103_12.diff.fits_CTIO4m_MOSAIC_II   54423.302200   R4m        -0.3552000000   0.7875000000   0.7875000000
wdd7.071201_0613.103_12.diff.fits_CTIO4m_MOSAIC_II   54435.260000   R4m         0.0823000000   1.0212000000   1.0212000000
wdd7.071203_0510.101_12.diff.fits_CTIO4m_MOSAIC_II   54437.216200   R4m         0.5737000000   0.5684000000   0.5684000000
wdd7.071205_0412.088_12.diff.fits_CTIO4m_MOSAIC_II   54439.176800   R4m        -0.2640000000   0.5934000000   0.5934000000
wdd7.071207_0310.078_12.diff.fits_CTIO4m_MOSAIC_II   54441.134000   R4m        -0.0428000000   0.5538000000   0.5538000000
wdd7.071209_0342.087_12.diff.fits_CTIO4m_MOSAIC_II   54443.155400   R4m        -0.1672000000   0.6278000000   0.6278000000
wdd7.071211_0356.090_12.sw.fits_CTIO4m_MOSAIC_II     54445.165300   R4m        -0.3778000000   0.7170000000   0.7170000000
wdd7.050928_0409.104_12.diff.fits_CTIO4m_MOSAIC_II   53641.174900   I4m        -0.3583000000   1.2132000000   1.2132000000
wdd7.051124_0343.079_12.diff.fits_CTIO4m_MOSAIC_II   53698.156500   I4m         2.0230000000   1.4791000000   1.4791000000
