#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        k467 178.260206932 -59.4711217723    0.02914     0.6070     0.6062    02:31:11.801   -07:47:34.124
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py k467.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=53150 --zeroMJDmin=53525
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:55:01 EDT
# Redshift information 
#       zgal   =        --- 
#       zsn    =     0.6070 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                   MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wdd2.030928_0402.067_13.diff.fits_CTIO4m_MOSAIC_II    52910.168900   R4m        -0.2575000000   0.8224000000   0.8224000000
wdd2.031019_0425.072_13.diff.fits_CTIO4m_MOSAIC_II    52931.185000   R4m        -0.3142000000   0.3508000000   0.3508000000
wdd2.031030_0332.093_13.diff.fits_CTIO4m_MOSAIC_II    52942.148600   R4m        -0.3989000000   0.5102000000   0.5102000000
wdd2.031121_0352.081_13.diff.fits_CTIO4m_MOSAIC_II    52964.162300   R4m        -0.1059000000   0.3950000000   0.3950000000
wdd2.031215_0351.065_13.diff.fits_CTIO4m_MOSAIC_II    52988.161700   R4m        -0.3857000000   0.6555000000   0.6555000000
wdd2.040920_0426.046_13.diff.fits_CTIO4m_MOSAIC_II    53268.186600   R4m        -0.7432000000   0.5454000000   0.5454000000
wdd2.041009_0306.1071_13.diff.fits_CTIO4m_MOSAIC_II   53287.130300   R4m        -0.4294000000   1.1641000000   1.1641000000
wdd2.041017_0309.1051_13.diff.fits_CTIO4m_MOSAIC_II   53295.132500   R4m         0.9095000000   0.4303000000   0.4303000000
wdd2.041021_0319.075_13.diff.fits_CTIO4m_MOSAIC_II    53299.139900   R4m         0.5528000000   0.4563000000   0.4563000000
wdd2.041023_0235.060_13.diff.fits_CTIO4m_MOSAIC_II    53301.109300   R4m         0.1055000000   0.7848000000   0.7848000000
wdd2.041112_0325.183_13.diff.fits_CTIO4m_MOSAIC_II    53321.143900   R4m         0.5614000000   1.5289000000   1.5289000000
wdd2.041116_0324.093_13.diff.fits_CTIO4m_MOSAIC_II    53325.143400   R4m         3.9080000000   0.4318000000   0.4318000000
wdd2.041122_0412.199_13.diff.fits_CTIO4m_MOSAIC_II    53331.176300   R4m         5.9312000000   0.9291000000   0.9291000000
wdd2.041205_0412.084_13.diff.fits_CTIO4m_MOSAIC_II    53344.176600   R4m         6.6562000000   0.4438000000   0.4438000000
wdd2.041209_0334.081_13.diff.fits_CTIO4m_MOSAIC_II    53348.150300   R4m         6.5809000000   0.4071000000   0.4071000000
wdd2.041213_0224.072_13.diff.fits_CTIO4m_MOSAIC_II    53352.101400   R4m         5.4171000000   0.3493000000   0.3493000000
wdd2.041215_0317.080_13.diff.fits_CTIO4m_MOSAIC_II    53354.138200   R4m         4.8177000000   0.3901000000   0.3901000000
wdd2.041217_0326.058_13.diff.fits_CTIO4m_MOSAIC_II    53356.143700   R4m         4.5632000000   0.4617000000   0.4617000000
wdd2.041219_0305.079_13.diff.fits_CTIO4m_MOSAIC_II    53358.129800   R4m         4.3659000000   0.4913000000   0.4913000000
wdd2.041221_0335.081_13.diff.fits_CTIO4m_MOSAIC_II    53360.150900   R4m         0.7085000000   1.1058000000   1.1058000000
wdd2.050109_0215.082_13.diff.fits_CTIO4m_MOSAIC_II    53379.095300   R4m         0.6827000000   0.4170000000   0.4170000000
