#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        n263 164.608493776 -61.6890598441    0.02569     0.3680     0.3671    02:05:14.946   -04:56:39.087
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py n263.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=53525 --zeroMJDmin=53900
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:55:21 EDT
# Redshift information 
#       zgal   =        --- 
#       zsn    =     0.3680 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                  MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wcc9.040920_0421.045_4.diff.fits_CTIO4m_MOSAIC_II    53268.182400   R4m        -1.3269000000   0.5967000000   0.5967000000
wcc9.041005_0452.1070_4.diff.fits_CTIO4m_MOSAIC_II   53283.203900   R4m        -1.1651000000   0.8634000000   0.8634000000
wcc9.041011_0226.1069_4.diff.fits_CTIO4m_MOSAIC_II   53289.102800   R4m        -0.0157000000   0.7016000000   0.7016000000
wcc9.041015_0200.195_4.diff.fits_CTIO4m_MOSAIC_II    53293.088500   R4m        -0.6653000000   0.6302000000   0.6302000000
wcc9.041019_0236.053_4.diff.fits_CTIO4m_MOSAIC_II    53297.109900   R4m         0.6271000000   0.5966000000   0.5966000000
wcc9.041106_0250.049_4.diff.fits_CTIO4m_MOSAIC_II    53315.119200   R4m         0.3958000000   0.4662000000   0.4662000000
wcc9.041112_0412.189_4.diff.fits_CTIO4m_MOSAIC_II    53321.176200   R4m        -0.7915000000   1.4551000000   1.4551000000
wcc9.041114_0307.071_4.diff.fits_CTIO4m_MOSAIC_II    53323.131500   R4m         0.8402000000   0.4683000000   0.4683000000
wcc9.041118_0417.045_4.diff.fits_CTIO4m_MOSAIC_II    53327.179600   R4m         2.3343000000   0.6501000000   0.6501000000
wcc9.041120_0156.075_4.diff.fits_CTIO4m_MOSAIC_II    53329.081700   R4m         2.1049000000   0.5809000000   0.5809000000
