#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        r199 180.115968984 -59.9482740825    0.02807     0.4100     0.4092    02:32:15.952   -08:48:34.335
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py r199.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=53900 --zeroMJDmin=54250
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:56:03 EDT
# Redshift information 
#       zgal   =        --- 
#       zsn    =     0.4100 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                 MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wdd7.050928_0346.100_6.diff.fits_CTIO4m_MOSAIC_II   53641.158000   R4m        -0.4850000000   0.5548000000   0.5548000000
wdd7.051006_0353.093_6.diff.fits_CTIO4m_MOSAIC_II   53649.163000   R4m        -1.3148000000   0.7941000000   0.7941000000
wdd7.051011_0356.086_6.diff.fits_CTIO4m_MOSAIC_II   53654.165000   R4m        -0.2662000000   0.5118000000   0.5118000000
wdd7.051108_0342.083_6.diff.fits_CTIO4m_MOSAIC_II   53682.155600   R4m         0.5805000000   0.9292000000   0.9292000000
wdd7.051124_0317.075_6.diff.fits_CTIO4m_MOSAIC_II   53698.140200   R4m        -1.7241000000   0.9132000000   0.9132000000
wdd7.051130_0345.079_6.diff.fits_CTIO4m_MOSAIC_II   53704.158000   R4m        -0.0806000000   0.3079000000   0.3079000000
wdd7.060928_0824.461_6.diff.fits_CTIO4m_MOSAIC_II   54006.351600   R4m         0.0792000000   0.4867000000   0.4867000000
wdd7.061013_0837.126_6.diff.fits_CTIO4m_MOSAIC_II   54021.360400   R4m         1.0541000000   1.1106000000   1.1106000000
wdd7.061015_0737.273_6.diff.fits_CTIO4m_MOSAIC_II   54023.318600   R4m         1.1848000000   0.6596000000   0.6596000000
wdd7.061019_0837.129_6.diff.fits_CTIO4m_MOSAIC_II   54027.360100   R4m         4.6135000000   0.6562000000   0.6562000000
wdd7.061031_0805.134_6.diff.fits_CTIO4m_MOSAIC_II   54039.338000   R4m        11.1384000000   0.7425000000   0.7425000000
wdd7.061114_0325.105_6.diff.fits_CTIO4m_MOSAIC_II   54053.143600   R4m         9.3072000000   0.3274000000   0.3274000000
wdd7.061116_0718.117_6.diff.fits_CTIO4m_MOSAIC_II   54055.305700   R4m         6.3564000000   0.9941000000   0.9941000000
wdd7.061120_0700.117_6.diff.fits_CTIO4m_MOSAIC_II   54059.293000   R4m         6.3788000000   0.7640000000   0.7640000000
wdd7.061122_0702.117_6.diff.fits_CTIO4m_MOSAIC_II   54061.294500   R4m         5.3581000000   0.9614000000   0.9614000000
wdd7.061124_0702.124_6.diff.fits_CTIO4m_MOSAIC_II   54063.294500   R4m         4.5772000000   0.5189000000   0.5189000000
wdd7.061126_0701.119_6.diff.fits_CTIO4m_MOSAIC_II   54065.293400   R4m         4.2601000000   0.5871000000   0.5871000000
wdd7.061128_0653.132_6.diff.fits_CTIO4m_MOSAIC_II   54067.288100   R4m         5.3860000000   0.6187000000   0.6187000000
wdd7.061130_0635.078_6.diff.fits_CTIO4m_MOSAIC_II   54069.275600   R4m         2.7118000000   0.6784000000   0.6784000000
wdd7.061215_0332.092_6.diff.fits_CTIO4m_MOSAIC_II   54084.148700   R4m         1.1879000000   1.1287000000   1.1287000000
wdd7.061219_0343.079_6.diff.fits_CTIO4m_MOSAIC_II   54088.156100   R4m         1.3592000000   0.5193000000   0.5193000000
wdd7.061221_0319.113_6.diff.fits_CTIO4m_MOSAIC_II   54090.139300   R4m         1.2933000000   0.3243000000   0.3243000000
wdd7.061223_0340.072_6.diff.fits_CTIO4m_MOSAIC_II   54092.154100   R4m         0.7569000000   0.3338000000   0.3338000000
wdd7.061225_0355.260_6.diff.fits_CTIO4m_MOSAIC_II   54094.164700   R4m         1.1773000000   0.4264000000   0.4264000000
wdd7.061226_0326.399_6.diff.fits_CTIO4m_MOSAIC_II   54095.144100   R4m         1.7674000000   0.6602000000   0.6602000000
wdd7.061227_0426.037_6.diff.fits_CTIO4m_MOSAIC_II   54096.185600   R4m        -0.5757000000   1.1740000000   1.1740000000
wdd7.070111_0337.075_6.diff.fits_CTIO4m_MOSAIC_II   54111.151300   R4m         0.0112000000   0.5303000000   0.5303000000
wdd7.070113_0306.120_6.diff.fits_CTIO4m_MOSAIC_II   54113.130800   R4m         0.0705000000   0.4165000000   0.4165000000
wdd7.070114_0330.134_6.diff.fits_CTIO4m_MOSAIC_II   54114.147200   R4m        -0.3453000000   0.7590000000   0.7590000000
wdd7.070908_0809.068_6.diff.fits_CTIO4m_MOSAIC_II   54351.341500   R4m        -0.0720000000   0.6141000000   0.6141000000
wdd7.070911_0840.068_6.diff.fits_CTIO4m_MOSAIC_II   54354.362300   R4m         1.3372000000   0.7206000000   0.7206000000
wdd7.070917_0752.049_6.diff.fits_CTIO4m_MOSAIC_II   54360.329000   R4m         0.7757000000   0.7138000000   0.7138000000
wdd7.070920_0916.062_6.diff.fits_CTIO4m_MOSAIC_II   54363.388700   R4m         0.3206000000   0.6176000000   0.6176000000
wdd7.071004_0756.058_6.diff.fits_CTIO4m_MOSAIC_II   54377.331800   R4m         0.1923000000   0.6900000000   0.6900000000
wdd7.071008_0808.067_6.diff.fits_CTIO4m_MOSAIC_II   54381.340400   R4m        -0.8007000000   0.4174000000   0.4174000000
wdd7.071010_0908.063_6.diff.fits_CTIO4m_MOSAIC_II   54383.382300   R4m         1.2304000000   0.9440000000   0.9440000000
wdd7.071012_0815.082_6.diff.fits_CTIO4m_MOSAIC_II   54385.345900   R4m         0.5392000000   0.7652000000   0.7652000000
wdd7.071014_0800.056_6.diff.fits_CTIO4m_MOSAIC_II   54387.334500   R4m        -0.1361000000   0.5347000000   0.5347000000
wdd7.071016_0733.054_6.diff.fits_CTIO4m_MOSAIC_II   54389.316000   R4m        -0.8852000000   0.8947000000   0.8947000000
wdd7.071020_0740.067_6.diff.fits_CTIO4m_MOSAIC_II   54393.321400   R4m         0.3999000000   0.4853000000   0.4853000000
wdd7.071105_0826.076_6.diff.fits_CTIO4m_MOSAIC_II   54409.352400   R4m        -0.1149000000   0.6919000000   0.6919000000
wdd7.071107_0718.073_6.diff.fits_CTIO4m_MOSAIC_II   54411.305700   R4m        -0.2724000000   0.4745000000   0.4745000000
wdd7.071109_0345.085_6.diff.fits_CTIO4m_MOSAIC_II   54413.157700   R4m        -0.0636000000   0.7659000000   0.7659000000
wdd7.071111_0415.066_6.diff.fits_CTIO4m_MOSAIC_II   54415.178400   R4m         0.2974000000   0.7108000000   0.7108000000
wdd7.071113_0358.028_6.diff.fits_CTIO4m_MOSAIC_II   54417.166700   R4m         0.0215000000   0.3124000000   0.3124000000
wdd7.071115_0357.091_6.diff.fits_CTIO4m_MOSAIC_II   54419.166200   R4m         0.4694000000   0.3337000000   0.3337000000
wdd7.071117_0328.073_6.diff.fits_CTIO4m_MOSAIC_II   54421.146000   R4m        -0.6500000000   0.4165000000   0.4165000000
wdd7.071119_0713.103_6.diff.fits_CTIO4m_MOSAIC_II   54423.302200   R4m         0.8230000000   0.7346000000   0.7346000000
wdd7.071201_0613.103_6.diff.fits_CTIO4m_MOSAIC_II   54435.260000   R4m        -0.8110000000   1.0001000000   1.0001000000
wdd7.071203_0510.101_6.diff.fits_CTIO4m_MOSAIC_II   54437.216200   R4m         0.2607000000   0.5586000000   0.5586000000
wdd7.071205_0412.088_6.diff.fits_CTIO4m_MOSAIC_II   54439.176800   R4m         0.3533000000   0.5562000000   0.5562000000
wdd7.071207_0310.078_6.diff.fits_CTIO4m_MOSAIC_II   54441.134000   R4m        -0.7183000000   0.6294000000   0.6294000000
wdd7.071209_0342.087_6.diff.fits_CTIO4m_MOSAIC_II   54443.155400   R4m         0.8324000000   0.5684000000   0.5684000000
