#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        r209 164.40690562 -60.3069748837    0.02290     0.4450     0.4441    02:08:13.041   -03:46:21.937
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py r209.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=53900 --zeroMJDmin=54250
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:56:07 EDT
# Redshift information 
#       zgal   =     0.4450 
#       zsn    =     0.4280 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                   MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wcc2.040920_0411.043_12.diff.fits_CTIO4m_MOSAIC_II    53268.175100   R4m        -1.2530000000   0.7407000000   0.7407000000
wcc2.041017_0209.1042_12.diff.fits_CTIO4m_MOSAIC_II   53295.090900   R4m        -1.0790000000   0.6230000000   0.6230000000
wcc2.041021_0220.066_12.diff.fits_CTIO4m_MOSAIC_II    53299.098600   R4m        -1.3556000000   0.5022000000   0.5022000000
wcc2.041112_0222.174_12.diff.fits_CTIO4m_MOSAIC_II    53321.100100   R4m         0.8701000000   0.4846000000   0.4846000000
wcc2.041116_0222.084_12.diff.fits_CTIO4m_MOSAIC_II    53325.100000   R4m        -0.6783000000   0.3923000000   0.3923000000
wcc2.041120_0240.081_12.diff.fits_CTIO4m_MOSAIC_II    53329.112300   R4m         0.1557000000   0.5671000000   0.5671000000
wcc2.041205_0305.075_12.diff.fits_CTIO4m_MOSAIC_II    53344.130000   R4m        -1.7188000000   0.5341000000   0.5341000000
wcc2.041209_0233.072_12.diff.fits_CTIO4m_MOSAIC_II    53348.107800   R4m        -0.4451000000   0.3924000000   0.3924000000
wcc2.050928_0251.092_12.diff.fits_CTIO4m_MOSAIC_II    53641.119700   R4m        -0.7763000000   0.7185000000   0.7185000000
wcc2.051006_0232.081_12.diff.fits_CTIO4m_MOSAIC_II    53649.107200   R4m        -0.0201000000   1.1425000000   1.1425000000
wcc2.051108_0250.074_12.diff.fits_CTIO4m_MOSAIC_II    53682.119600   R4m         0.6489000000   0.9370000000   0.9370000000
wcc2.051124_0222.067_12.diff.fits_CTIO4m_MOSAIC_II    53698.100200   R4m        -0.3360000000   0.7300000000   0.7300000000
wcc2.051130_0251.071_12.diff.fits_CTIO4m_MOSAIC_II    53704.120300   R4m        -0.0191000000   0.3586000000   0.3586000000
wcc2.051202_0236.074_12.diff.fits_CTIO4m_MOSAIC_II    53706.110000   R4m         0.5900000000   0.3799000000   0.3799000000
wcc2.051204_0247.029_12.diff.fits_CTIO4m_MOSAIC_II    53708.117700   R4m        -0.4719000000   0.3678000000   0.3678000000
wcc2.051208_0253.070_12.diff.fits_CTIO4m_MOSAIC_II    53712.122000   R4m        -0.8999000000   0.4804000000   0.4804000000
wcc2.051210_0054.048_12.diff.fits_CTIO4m_MOSAIC_II    53714.038400   R4m        -0.3473000000   0.7892000000   0.7892000000
