#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        k425 135.147710359 -62.8048573857    0.02922     0.2700     0.2689    01:13:38.174   -00:27:39.045
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py k425.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=53150 --zeroMJDmin=53525
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:54:56 EDT
# Redshift information 
#       zgal   =     0.2700 
#       zsn    =     0.2740 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                  MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wbb7.030928_0227.054_3.diff.fits_CTIO4m_MOSAIC_II    52910.102500   R4m         1.5213000000   1.0125000000   1.0125000000
wbb7.031019_0128.048_3.diff.fits_CTIO4m_MOSAIC_II    52931.065800   R4m         0.2906000000   0.6202000000   0.6202000000
wbb7.031022_0107.052_3.diff.fits_CTIO4m_MOSAIC_II    52934.047900   R4m         0.6056000000   0.5579000000   0.5579000000
wbb7.031028_0159.047_3.diff.fits_CTIO4m_MOSAIC_II    52940.084300   R4m         0.0238000000   0.4001000000   0.4001000000
wbb7.031115_0137.044_3.diff.fits_CTIO4m_MOSAIC_II    52958.068300   R4m         0.7955000000   1.0603000000   1.0603000000
wbb7.031119_0141.052_3.diff.fits_CTIO4m_MOSAIC_II    52962.072100   R4m         1.4154000000   0.9792000000   0.9792000000
wbb7.031123_0151.053_3.diff.fits_CTIO4m_MOSAIC_II    52966.078700   R4m         0.5172000000   0.8566000000   0.8566000000
wbb7.031213_0146.049_3.diff.fits_CTIO4m_MOSAIC_II    52986.074900   R4m        -0.0966000000   0.3885000000   0.3885000000
wbb7.031217_0122.046_3.diff.fits_CTIO4m_MOSAIC_II    52990.058200   R4m        -0.3315000000   0.5611000000   0.5611000000
wbb7.031221_0125.039_3.diff.fits_CTIO4m_MOSAIC_II    52994.060100   R4m         0.4681000000   0.4687000000   0.4687000000
wbb7.040920_0232.030_3.diff.fits_CTIO4m_MOSAIC_II    53268.107200   R4m         0.0295000000   0.8369000000   0.8369000000
wbb7.041005_0306.1064_3.diff.fits_CTIO4m_MOSAIC_II   53283.131100   R4m        -0.8155000000   0.7463000000   0.7463000000
wbb7.041011_0118.1059_3.diff.fits_CTIO4m_MOSAIC_II   53289.056100   R4m         0.1495000000   0.7649000000   0.7649000000
wbb7.041019_0130.043_3.diff.fits_CTIO4m_MOSAIC_II    53297.064000   R4m        -0.5213000000   0.6169000000   0.6169000000
wbb7.041023_0143.053_3.diff.fits_CTIO4m_MOSAIC_II    53301.072800   R4m         0.0853000000   1.0940000000   1.0940000000
wbb7.041106_0144.039_3.diff.fits_CTIO4m_MOSAIC_II    53315.073600   R4m         0.7777000000   0.4935000000   0.4935000000
wbb7.041114_0157.061_3.diff.fits_CTIO4m_MOSAIC_II    53323.082900   R4m        10.4720000000   0.4776000000   0.4776000000
wbb7.041120_0050.065_3.diff.fits_CTIO4m_MOSAIC_II    53329.036300   R4m        17.8309000000   0.6550000000   0.6550000000
wbb7.041203_0155.067_3.diff.fits_CTIO4m_MOSAIC_II    53342.081400   R4m        24.3617000000   0.5825000000   0.5825000000
wbb7.041207_0144.063_3.diff.fits_CTIO4m_MOSAIC_II    53346.073400   R4m        20.9663000000   0.5432000000   0.5432000000
wbb7.041211_0116.062_3.diff.fits_CTIO4m_MOSAIC_II    53350.055000   R4m        17.5239000000   1.0838000000   1.0838000000
wbb7.041219_0100.062_3.diff.fits_CTIO4m_MOSAIC_II    53358.043100   R4m        10.4273000000   0.7200000000   0.7200000000
wbb7.041221_0148.066_3.diff.fits_CTIO4m_MOSAIC_II    53360.075500   R4m        10.4645000000   1.2572000000   1.2572000000
wbb7.050115_0117.066_3.diff.fits_CTIO4m_MOSAIC_II    53385.055400   R4m         1.9244000000   0.7849000000   0.7849000000
wbb7.050926_0200.082_3.diff.fits_CTIO4m_MOSAIC_II    53639.084300   R4m        -0.1782000000   0.6297000000   0.6297000000
wbb7.050930_0254.082_3.diff.fits_CTIO4m_MOSAIC_II    53643.122000   R4m        -1.3208000000   0.8724000000   0.8724000000
wbb7.051009_0114.079_3.diff.fits_CTIO4m_MOSAIC_II    53652.052800   R4m         0.0868000000   1.2922000000   1.2922000000
wbb7.051108_0140.061_3.diff.fits_CTIO4m_MOSAIC_II    53682.071000   R4m         0.2290000000   0.9047000000   0.9047000000
wbb7.051122_0150.059_3.diff.fits_CTIO4m_MOSAIC_II    53696.077600   R4m        -0.5082000000   0.3438000000   0.3438000000
wbb7.051126_0355.242_3.diff.fits_CTIO4m_MOSAIC_II    53700.164200   R4m        -0.4475000000   0.4559000000   0.4559000000
wbb7.051128_0225.067_3.diff.fits_CTIO4m_MOSAIC_II    53702.102100   R4m        -0.1110000000   0.3635000000   0.3635000000
wbb7.051202_0145.067_3.diff.fits_CTIO4m_MOSAIC_II    53706.075800   R4m        -0.2133000000   0.3517000000   0.3517000000
wbb7.051204_0150.021_3.diff.fits_CTIO4m_MOSAIC_II    53708.078000   R4m         0.3662000000   0.3620000000   0.3620000000
wbb7.051231_0130.062_3.diff.fits_CTIO4m_MOSAIC_II    53735.064100   R4m         0.0442000000   0.5475000000   0.5475000000
wbb7.060103_0122.065_3.diff.fits_CTIO4m_MOSAIC_II    53738.057900   R4m         0.9696000000   0.4731000000   0.4731000000
wbb7.061013_0530.098_3.diff.fits_CTIO4m_MOSAIC_II    54021.230500   R4m         0.5739000000   0.8325000000   0.8325000000
wbb7.061017_0524.133_3.diff.fits_CTIO4m_MOSAIC_II    54025.226000   R4m         0.1583000000   0.6364000000   0.6364000000
wbb7.061021_0538.143_3.diff.fits_CTIO4m_MOSAIC_II    54029.239700   R4m         0.5727000000   0.6129000000   0.6129000000
wbb7.061023_0605.137_3.diff.fits_CTIO4m_MOSAIC_II    54031.255100   R4m        -0.3577000000   0.6134000000   0.6134000000
wbb7.061025_0514.118_3.diff.fits_CTIO4m_MOSAIC_II    54033.219800   R4m         0.3638000000   1.9789000000   1.9789000000
