#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        c015 179.072285488 -60.2338563929    0.03399     0.3570     0.3562    02:30:00.539   -08:36:22.561
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py c015.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29   --zeroMJDmin=52800
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:54:14 EDT
# Redshift information 
#       zgal   =     0.3570 
#       zsn    =     0.3560 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                  MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wdd5.020930_0250.087_2.diff.fits_CTIO4m_MOSAIC_II    52547.119300   R4m         2.2149000000   1.7236000000   1.7236000000
wdd5.021008_0226.088_2.diff.fits_CTIO4m_MOSAIC_II    52555.102600   R4m         0.6062000000   1.2299000000   1.2299000000
wdd5.021008_0255.044_2.diff.fits_CTIO4m_MOSAIC_II    52555.123200   R4m        -0.9627000000   0.7661000000   0.7661000000
wdd5.021012_0242.074_2.diff.fits_CTIO4m_MOSAIC_II    52559.113500   R4m         0.2459000000   1.3568000000   1.3568000000
wdd5.021014_0324.078_2.diff.fits_CTIO4m_MOSAIC_II    52561.142800   R4m         0.1829000000   0.7453000000   0.7453000000
wdd5.021105_0410.072_2.diff.fits_CTIO4m_MOSAIC_II    52583.174600   R4m         0.6180000000   0.4752000000   0.4752000000
wdd5.021111_0329.075_2.diff.fits_CTIO4m_MOSAIC_II    52589.146600   R4m        -0.2142000000   0.4166000000   0.4166000000
wdd5.021115_0344.068_2.diff.fits_CTIO4m_MOSAIC_II    52593.157100   R4m         0.3563000000   1.0721000000   1.0721000000
wdd5.021128_0408.053_2.diff.fits_CTIO4m_MOSAIC_II    52606.173300   R4m         3.8458000000   0.3100000000   0.3100000000
wdd5.021206_0419.070_2.diff.fits_CTIO4m_MOSAIC_II    52614.181200   R4m         7.6555000000   0.5292000000   0.5292000000
wdd5.021210_0258.054_2.diff.fits_CTIO4m_MOSAIC_II    52618.125200   R4m         8.1129000000   0.6206000000   0.6206000000
wdd5.021214_0246.058_2.diff.fits_CTIO4m_MOSAIC_II    52622.116300   R4m         6.0748000000   0.8722000000   0.8722000000
wdd5.021216_0311.057_2.diff.fits_CTIO4m_MOSAIC_II    52624.133900   R4m         5.3816000000   1.3368000000   1.3368000000
wdd5.021229_0321.057_2.diff.fits_CTIO4m_MOSAIC_II    52637.141200   R4m         4.4804000000   0.3029000000   0.3029000000
wdd5.030103_0311.054_2.diff.fits_CTIO4m_MOSAIC_II    52642.134200   R4m         3.1631000000   0.3708000000   0.3708000000
wdd5.031019_0429.073_2.diff.fits_CTIO4m_MOSAIC_II    52931.188500   R4m         0.8418000000   0.3348000000   0.3348000000
wdd5.031024_0331.070_2.diff.fits_CTIO4m_MOSAIC_II    52936.148300   R4m         0.6645000000   0.6126000000   0.6126000000
wdd5.031030_0337.094_2.diff.fits_CTIO4m_MOSAIC_II    52942.152100   R4m        -0.9556000000   0.4592000000   0.4592000000
wdd5.031101_0246.059_2.diff.fits_CTIO4m_MOSAIC_II    52944.116300   R4m         0.5951000000   0.6235000000   0.6235000000
wdd5.031117_0351.069_2.sw.fits_CTIO4m_MOSAIC_II      52960.161900   R4m         1.5517000000   0.7761000000   0.7761000000
wdd5.031121_0357.082_2.diff.fits_CTIO4m_MOSAIC_II    52964.165900   R4m         0.0529000000   0.6340000000   0.6340000000
wdd5.031125_0349.077_2.diff.fits_CTIO4m_MOSAIC_II    52968.160200   R4m        -0.6267000000   0.8258000000   0.8258000000
wdd5.031127_0354.196_2.diff.fits_CTIO4m_MOSAIC_II    52970.163900   R4m        -0.4198000000   0.3798000000   0.3798000000
wdd5.031127_0410.186_2.diff.fits_CTIO4m_MOSAIC_II    52970.174300   R4m        -0.0755000000   0.3768000000   0.3768000000
wdd5.031129_0356.306_2.diff.fits_CTIO4m_MOSAIC_II    52972.165700   R4m         0.2660000000   0.4579000000   0.4579000000
wdd5.031201_0234.055_2.diff.fits_CTIO4m_MOSAIC_II    52974.108300   R4m         0.1714000000   0.4829000000   0.4829000000
wdd5.031203_0244.188_2.diff.fits_CTIO4m_MOSAIC_II    52976.115000   R4m        -0.1016000000   0.5568000000   0.5568000000
wdd5.031215_0356.066_2.diff.fits_CTIO4m_MOSAIC_II    52988.165200   R4m         0.6343000000   0.5661000000   0.5661000000
wdd5.031219_0406.018_2.diff.fits_CTIO4m_MOSAIC_II    52992.172100   R4m         0.1280000000   0.4984000000   0.4984000000
wdd5.031223_0347.045_2.diff.fits_CTIO4m_MOSAIC_II    52996.159100   R4m         0.2504000000   0.4735000000   0.4735000000
wdd5.031225_0328.042_2.diff.fits_CTIO4m_MOSAIC_II    52998.146000   R4m         0.6488000000   0.5849000000   0.5849000000
wdd5.031229_0302.048_2.diff.fits_CTIO4m_MOSAIC_II    53002.127500   R4m         0.1404000000   0.7431000000   0.7431000000
wdd5.031231_0346.051_2.diff.fits_CTIO4m_MOSAIC_II    53004.158400   R4m        -0.5952000000   0.7923000000   0.7923000000
wdd5.040920_0442.049_2.diff.fits_CTIO4m_MOSAIC_II    53268.197300   R4m         0.0697000000   0.5128000000   0.5128000000
wdd5.041009_0311.1072_2.diff.fits_CTIO4m_MOSAIC_II   53287.133800   R4m         0.1210000000   0.5500000000   0.5500000000
wdd5.041017_0314.1052_2.diff.fits_CTIO4m_MOSAIC_II   53295.136000   R4m        -0.5004000000   0.5213000000   0.5213000000
wdd5.041021_0325.076_2.diff.fits_CTIO4m_MOSAIC_II    53299.143400   R4m        -0.3977000000   0.4465000000   0.4465000000
wdd5.041112_0330.184_2.diff.fits_CTIO4m_MOSAIC_II    53321.147500   R4m         0.0763000000   0.5345000000   0.5345000000
wdd5.041116_0330.094_2.diff.fits_CTIO4m_MOSAIC_II    53325.147000   R4m         0.0319000000   0.5292000000   0.5292000000
wdd5.041122_0417.200_2.diff.fits_CTIO4m_MOSAIC_II    53331.179900   R4m        -0.5125000000   0.5319000000   0.5319000000
wdd5.041205_0417.085_2.diff.fits_CTIO4m_MOSAIC_II    53344.180100   R4m        -0.1370000000   0.5867000000   0.5867000000
wdd5.041209_0340.082_2.diff.fits_CTIO4m_MOSAIC_II    53348.153900   R4m         0.4068000000   0.4402000000   0.4402000000
wdd5.041213_0229.073_2.diff.fits_CTIO4m_MOSAIC_II    53352.104900   R4m         0.1804000000   0.3640000000   0.3640000000
wdd5.041215_0322.081_2.diff.fits_CTIO4m_MOSAIC_II    53354.141800   R4m        -0.2073000000   0.3258000000   0.3258000000
wdd5.041217_0335.060_2.diff.fits_CTIO4m_MOSAIC_II    53356.151000   R4m         0.1063000000   0.3565000000   0.3565000000
wdd5.041219_0310.080_2.diff.fits_CTIO4m_MOSAIC_II    53358.133300   R4m        -0.0549000000   0.4485000000   0.4485000000
wdd5.041221_0340.082_2.diff.fits_CTIO4m_MOSAIC_II    53360.154500   R4m        -1.1971000000   0.5417000000   0.5417000000
wdd5.050107_0208.010_2.diff.fits_CTIO4m_MOSAIC_II    53377.090300   R4m        -0.2484000000   0.6547000000   0.6547000000
wdd5.050111_0147.065_2.diff.fits_CTIO4m_MOSAIC_II    53381.075600   R4m         0.2658000000   0.4561000000   0.4561000000
wdd5.050115_0226.076_2.diff.fits_CTIO4m_MOSAIC_II    53385.102700   R4m         0.3999000000   0.4230000000   0.4230000000
wdd5.050119_0159.074_2.diff.fits_CTIO4m_MOSAIC_II    53389.083800   R4m         0.6192000000   0.6258000000   0.6258000000
wdd5.050928_0356.102_2.diff.fits_CTIO4m_MOSAIC_II    53641.165000   R4m        -0.1744000000   0.9044000000   0.9044000000
wdd5.051002_0429.074_2.diff.fits_CTIO4m_MOSAIC_II    53645.189600   R4m        -0.6053000000   0.7313000000   0.7313000000
wdd5.051124_0330.077_2.diff.fits_CTIO4m_MOSAIC_II    53698.147200   R4m        -0.5022000000   1.1212000000   1.1212000000
wdd5.051130_0356.081_2.diff.fits_CTIO4m_MOSAIC_II    53704.165000   R4m        -0.1377000000   0.5741000000   0.5741000000
wdd5.060916_0853.159_2.diff.fits_CTIO4m_MOSAIC_II    53994.371300   R4m        -0.3710000000   0.3258000000   0.3258000000
wdd5.060925_0821.406_2.diff.fits_CTIO4m_MOSAIC_II    54003.348900   R4m        -0.5092000000   0.5122000000   0.5122000000
wdd5.060928_0829.462_2.diff.fits_CTIO4m_MOSAIC_II    54006.355600   R4m         0.7751000000   0.6762000000   0.6762000000
wdd5.061015_0747.275_2.diff.fits_CTIO4m_MOSAIC_II    54023.325900   R4m        -0.4650000000   0.4535000000   0.4535000000
wdd5.061019_0847.131_2.diff.fits_CTIO4m_MOSAIC_II    54027.367100   R4m         0.1854000000   0.7778000000   0.7778000000
wdd5.061023_0800.153_2.diff.fits_CTIO4m_MOSAIC_II    54031.334600   R4m        -0.2473000000   0.7932000000   0.7932000000
wdd5.061029_0809.124_2.diff.fits_CTIO4m_MOSAIC_II    54037.342100   R4m         0.5778000000   0.6342000000   0.6342000000
wdd5.061031_0734.128_2.diff.fits_CTIO4m_MOSAIC_II    54039.316600   R4m         0.9617000000   0.8250000000   0.8250000000
wdd5.061114_0335.107_2.diff.fits_CTIO4m_MOSAIC_II    54053.150700   R4m         0.0201000000   0.8125000000   0.8125000000
wdd5.061116_0713.116_2.diff.fits_CTIO4m_MOSAIC_II    54055.302200   R4m         0.7841000000   0.3396000000   0.3396000000
wdd5.061118_0636.093_2.diff.fits_CTIO4m_MOSAIC_II    54057.276000   R4m         0.6199000000   1.0571000000   1.0571000000
wdd5.061122_0654.116_2.diff.fits_CTIO4m_MOSAIC_II    54061.289300   R4m         0.8446000000   1.0174000000   1.0174000000
wdd5.061124_0729.128_2.diff.fits_CTIO4m_MOSAIC_II    54063.313200   R4m        -0.9164000000   0.8159000000   0.8159000000
wdd5.061130_0645.080_2.diff.fits_CTIO4m_MOSAIC_II    54069.282600   R4m        -1.2558000000   0.6198000000   0.6198000000
