"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"69429","AT 2020xou","00:13:30.796","-17:03:31.39","","","","","Pan-STARRS1, ATLAS","Pan-STARRS1, ATLAS","","ATLAS; Pan-STARRS1","PS20kdb","ATLAS1 - ACAM1, PS1 - GPC1","","1","1","","19.21","w-PS1","2020-10-18 07:46:33.600","PS1_Bot1","",""
"69428","AT 2020xot","09:47:04.540","-07:17:42.61","","","","","ATLAS, ZTF","ATLAS, ZTF","","ATLAS; ZTF","ATLAS20bdzs","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","18.926","orange-ATLAS","2020-10-18 14:29:45.600","ATLAS_Bot1","",""
"69427","AT 2020xos","01:28:27.683","+48:23:33.08","","","","","ATLAS, Pan-STARRS1","ATLAS, Pan-STARRS1","","ATLAS; Pan-STARRS1","ATLAS20bdym","ATLAS1 - ACAM1, PS1 - GPC1","","1","1","","19.032","cyan-ATLAS","2020-10-18 10:36:28.800","ATLAS_Bot1","",""
"69426","AT 2020xor","19:14:35.411","-41:20:36.35","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20bdyj","ATLAS1 - ACAM1","","1","1","","18.835","orange-ATLAS","2020-10-17 05:21:07.200","ATLAS_Bot1","",""
"69425","SN 2020xoq","20:03:00.630","-41:33:02.23","SN II","0.032","","","ATLAS, GaiaAlerts","ATLAS, GaiaAlerts","ePESSTO+","ATLAS; GaiaAlerts","ATLAS20bdyf","ATLAS1 - ACAM1, Gaia - Gaia-photometric","ESO-NTT - EFOSC2-NTT","1","1","","18.166","orange-ATLAS","2020-10-17 05:29:45.600","ATLAS_Bot1","",""
"69424","AT 2020xop","06:04:06.253","-29:06:17.25","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20bdye","ATLAS1 - ACAM1","","1","1","","19.012","cyan-ATLAS","2020-10-15 14:12:28.800","ATLAS_Bot1","",""
"69423","AT 2020xoo","06:02:55.856","+32:49:16.92","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20bdxn","ATLAS1 - ACAM1","","1","1","","19.086","orange-ATLAS","2020-10-15 13:22:04.800","ATLAS_Bot1","",""
"69422","AT 2020xon","01:29:22.347","-45:37:26.07","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20bdxh","ATLAS1 - ACAM1","","1","1","","19.136","cyan-ATLAS","2020-10-15 10:19:12.000","ATLAS_Bot1","","TESS-Sector30"
"69421","SN 2020xom","05:26:33.491","-07:57:41.24","SN Ia","0.12","","","ATLAS","ATLAS","ePESSTO+","ATLAS","ATLAS20bdxe","ATLAS1 - ACAM1","ESO-NTT - EFOSC2-NTT","1","1","","19.421","cyan-ATLAS","2020-10-16 12:57:36.000","ATLAS_Bot1","",""
"69420","AT 2020xol","21:20:24.681","-36:59:15.40","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20bdxc","ATLAS1 - ACAM1","","1","1","","19.109","cyan-ATLAS","2020-10-15 06:41:45.600","ATLAS_Bot1","",""
