"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"69959","AT 2020yiq","10:49:25.960","-21:47:36.28","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20ezk","Gaia - Gaia-photometric","","1","1","","14.26","G-Gaia","2020-10-28 01:24:57.600","Gaia_Bot1","",""
"69958","AT 2020yip","20:57:28.430","+57:37:25.68","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20ezj","Gaia - Gaia-photometric","","1","1","","17.15","G-Gaia","2020-10-27 11:13:55.200","Gaia_Bot1","",""
"69957","AT 2020yio","11:50:25.990","+26:30:38.77","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20ezi","Gaia - Gaia-photometric","","1","1","","17.31","G-Gaia","2020-10-27 22:48:00.000","Gaia_Bot1","",""
"69956","AT 2020yin","09:57:29.750","-39:35:18.28","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20ezh","Gaia - Gaia-photometric","","1","1","","18.55","G-Gaia","2020-10-27 00:00:00.000","Gaia_Bot1","",""
"69955","AT 2020yim","14:05:52.290","+63:42:23.29","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20ezf","Gaia - Gaia-photometric","","1","1","","18.92","G-Gaia","2020-10-27 16:07:40.800","Gaia_Bot1","",""
"69954","AT 2020yil","23:04:47.440","+05:10:37.38","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20eze","Gaia - Gaia-photometric","","1","1","","17.89","G-Gaia","2020-10-27 04:19:12.000","Gaia_Bot1","",""
"69953","AT 2020yik","13:34:38.830","+62:46:04.15","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20ezd","Gaia - Gaia-photometric","","1","1","","15.47","G-Gaia","2020-09-29 04:17:45.600","Gaia_Bot1","",""
"69952","AT 2020yij","22:27:54.130","+26:30:36.94","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20ezc","Gaia - Gaia-photometric","","1","1","","18.75","G-Gaia","2020-10-27 02:54:14.400","Gaia_Bot1","",""
"69951","SN 2020yii","22:26:11.354","-26:54:01.86","SN Ia","0.07","","","ZTF, ATLAS","ZTF, ATLAS","ePESSTO+","ATLAS; ZTF","ZTF20acobamg","ATLAS1 - ACAM1, P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT","1","1","","20.04","r-ZTF","2020-10-23 04:01:30.144","ZTF_AMPEL_COMPLETE","",""
"69950","AT 2020yih","00:30:20.748","+37:01:49.47","","","","","ZTF","ZTF","","ZTF","ZTF20acmloum","P48 - ZTF-Cam","","1","1","","19.59","g-ZTF","2020-10-27 09:45:44.928","ZTF_AMPEL_COMPLETE","",""
"69949","AT 2020yig","17:59:58.150","+68:29:52.61","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS; ZTF","ZTF20acnrphs","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","20.65","g-ZTF","2020-10-23 04:47:52.224","ZTF_AMPEL_COMPLETE","",""
"69948","AT 2020yif","12:52:02.260","-24:01:50.40","","","","","MASTER","MASTER","","MASTER","MASTER OT J125202.26-240150.4","Other - Other","","1","1","","18.3","Clear-","2020-03-19 01:48:56.160","MASTER","",""
"69947","AT 2020yie","14:49:56.380","-26:10:21.50","","","","","MASTER","MASTER","","MASTER","MASTER OT J144956.38-261021.5","Other - Other","","1","1","","17.7","Clear-","2020-03-29 00:07:05.088","MASTER","",""
"69946","AT 2020yid","10:17:26.227","+17:05:42.29","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kkk","PS1 - GPC1","","1","1","","20.96","w-PS1","2020-10-25 14:55:40.800","PS1_Bot1","",""
"69945","AT 2020yic","04:52:07.418","+09:12:59.29","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kkj","PS1 - GPC1","","1","1","","20.36","w-PS1","2020-10-20 10:40:48.000","PS1_Bot1","",""
"69944","AT 2020yib","06:42:07.366","-46:25:46.71","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20beob","ATLAS1 - ACAM1","","1","1","","19.454","cyan-ATLAS","2020-10-23 14:15:21.600","ATLAS_Bot1","",""
"69943","SN 2020yia","02:14:34.947","-06:38:02.72","SN Ia","0.12","","","ZTF","ZTF","ZTF","ZTF","ZTF20acmafkf","P48 - ZTF-Cam","P60 - SEDM","1","1","","20.75","r-ZTF","2020-10-20 08:35:31.200","ZTF_Bot1","",""
"69942","AT 2020yhz","07:35:03.237","+70:08:53.76","","","","","ZTF","ZTF","","ZTF","ZTF20acitsbd","P48 - ZTF-Cam","","1","1","","19.39","g-ZTF","2020-10-27 11:39:16.704","ZTF_AMPEL_COMPLETE","",""
"69941","AT 2020yhy","09:15:21.245","+78:08:01.68","","","","","ZTF","ZTF","","ZTF","ZTF20acisvli","P48 - ZTF-Cam","","1","1","","19.49","r-ZTF","2020-10-28 11:21:31.392","ZTF_AMPEL_COMPLETE","",""
"69940","AT 2020yhx","17:48:54.391","+76:16:17.87","","","","","ZTF","ZTF","","ZTF","ZTF20achzcqh","P48 - ZTF-Cam","","1","1","","19.71","r-ZTF","2020-10-18 02:56:24.864","ZTF_AMPEL_COMPLETE","",""
