"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"5251","SN 2010A","02:32:39.461","+00:37:10.20","SN Ia","","UGC 2019        ","","","","","","","","","0","1","","16","","2010-01-04 00:00:00.000","","[Discoverer=Cox, Newton, Puckett; DiscoveryRef=CBET 2109; PositionRef=CBET 2109; Orig Type=Ia   ]",""
"5252","SN 2010aa","01:48:43.210","-48:39:00.68","SN Ia","0.02072","NGC 692         ","","","","None","","","","VLT-UT3 - VIMOS","0","1","","16.4","","2010-02-09 00:00:00.000","","[Discoverer=Monard; DiscoveryRef=CBET 2171; PositionRef=CBET 2171; Orig Type=Unknown]",""
"5253","SN 2010ab","09:35:56.030","+74:00:00.61","SN II","","MCG +12-9-56    ","","","","","","","","","0","1","","18.3","","2010-02-11 00:00:00.000","","[Discoverer=Boles; DiscoveryRef=CBET 2172; PositionRef=CBET 2172; Orig Type=II   ]",""
"5254","SN 2010ac","13:58:24.350","-34:30:55.40","SN Ic","","IC 4352         ","","","","","","","","","0","1","","16.6","","2010-02-13 00:00:00.000","","[Discoverer=Maza et al. (CHASE); DiscoveryRef=CBET 2174; PositionRef=CBET 2174; Orig Type=Ic   ]",""
"5255","SN 2010ad","16:02:13.560","+15:56:18.82","SN II","","UGC 10143       ","","","","","","","","","0","1","","16","","2010-02-18 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 2177; PositionRef=CBET 2177; Orig Type=II?  ]",""
"5256","SN 2010ae","07:15:54.650","-57:20:36.89","SN Ia-pec","","ESO 162-17      ","","","","","","","","","0","1","","15.9","","2010-02-22 00:00:00.000","","[Discoverer=Pignata et al. (CHASE); DiscoveryRef=CBET 2184; PositionRef=CBET 2184; Orig Type=Ia-p ]",""
"5257","SN 2010af","11:39:19.301","+89:06:05.69","SN Ia","","NGC 3172        ","","","","","","","","","0","1","","17.2","","2010-03-04 00:00:00.000","","[Discoverer=Boles; DiscoveryRef=CBET 2194; PositionRef=CBET 2194; Orig Type=Ia   ]",""
"5258","SN 2010ag","17:03:53.630","+31:30:06.19","SN Ia","","UGC 10679       ","","","","","","","","","0","1","","16.5","","2010-03-05 00:00:00.000","","[Discoverer=Cox, Puckett; DiscoveryRef=CBET 2195; PositionRef=CBET 2195; Orig Type=Ia   ]",""
"5259","SN 2010ah","11:44:02.990","+55:41:27.60","SN Ic","","Anon.           ","","","","","","","","","0","1","","18.8","","2010-02-23 00:00:00.000","","[Discoverer=Ofek et al. (&quot;Palomar Transient Factory&quot; collaboration); DiscoveryRef=CBET 2198; PositionRef=CBET 2198; Orig Type=Ic   ]",""
"5260","SN 2010ai","12:59:24.029","+27:59:47.11","SN Ia","","Anon.           ","","","","","","","","","0","1","","16.9","","2010-03-08 00:00:00.000","","[Discoverer=Zheng et al. (ROTSE); Itagaki; DiscoveryRef=CBET 2200; PositionRef=CBET 2200; Orig Type=Ia   ]",""
"5261","SN 2010aj","12:40:15.161","-09:18:14.29","SN IIP","","MCG -01-32-35   ","","","","","","","","","0","1","","17.1","","2010-03-12 00:00:00.000","","[Discoverer=Newton, Puckett; DiscoveryRef=CBET 2201; PositionRef=CBET 2201; Orig Type=IIP  ]",""
"5262","SN 2010ak","16:10:50.011","+17:58:36.08","SN Ic","","MCG +03-41-142  ","","","","","","","","","0","1","","18.2","","2010-03-11 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 2203; PositionRef=CBET 2203; Orig Type=Ic   ]",""
"5263","SN 2010al","08:14:15.910","+18:26:18.20","SN I","0.0172","UGC 4286        ","","","","None","","","","P200 - DBSP","0","1","","17.8","","2010-03-13 00:00:00.000","","[Discoverer=Rich; DiscoveryRef=CBET 2207; PositionRef=CBET 2207; Orig Type=IIn  ]",""
"5264","SN 2010am","09:33:01.750","+15:49:08.80","SN IIb","","Anon.           ","","","","","","","","","0","1","","17.8","","2010-03-12 00:00:00.000","","[Discoverer=Drake et al. (CRTS); DiscoveryRef=CBET 2208; PositionRef=CBET 2208; Orig Type=IIb  ]",""
"5265","SN 2010an","16:17:40.459","+35:00:10.12","SN Ia","","NGC 6109        ","","","","","","","","","0","1","","17","","2010-03-11 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 2211; PositionRef=CBET 2211; Orig Type=Ia   ]",""
"5266","SN 2010ao","13:43:40.990","+03:54:00.11","SN Ia","","UGC 8686        ","","","","","","","","","0","1","","19","","2010-03-18 00:00:00.000","","[Discoverer=LOSS; DiscoveryRef=CBET 2211; PositionRef=CBET 2211; Orig Type=Ia   ]",""
"5267","SN 2010ap","08:36:12.610","+44:00:25.49","SN Ia","","Anon.           ","","","","","","","","","0","1","","20.4","","2010-02-12 00:00:00.000","","[Discoverer=Valenti et al. (PanSTARRs); DiscoveryRef=CBET 2214; PositionRef=CBET 2214; Orig Type=Ia   ]",""
"5268","SN 2010aq","10:02:09.739","+01:14:00.89","SN IIP","","Anon.           ","","","","","","","","","0","1","","21","","2010-02-15 00:00:00.000","","[Discoverer=Valenti et al. (PanSTARRs); DiscoveryRef=CBET 2214; PositionRef=CBET 2214; Orig Type=IIP  ]",""
