"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"67377","SN 2020uoo","16:13:46.230","+22:55:10.85","SN Ia-91T-like","0.0319","","","ATLAS, ZTF, GaiaAlerts","ATLAS, ZTF, GaiaAlerts","None","ATLAS; GaiaAlerts; ZTF","ATLAS20bcgx","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam","Lijiang-2.4m - YFOSC","1","1","","17.488","orange-ATLAS","2020-10-01 05:45:36.000","ATLAS_Bot1","",""
"67376","AT 2020uon","04:01:28.209","-18:58:37.96","","","","","Pan-STARRS1, ATLAS","Pan-STARRS1, ATLAS","","ATLAS; Pan-STARRS1","PS20hwe","ATLAS1 - ACAM1, PS1 - GPC1","","1","1","","19.76","w-PS1","2020-09-13 13:27:50.400","PS1_Bot1","",""
"67375","AT 2020uom","00:48:57.701","+21:28:01.57","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20hwd","PS1 - GPC1","","1","1","","21.1","w-PS1","2020-09-17 09:10:04.800","PS1_Bot1","",""
"67374","AT 2020uol","04:20:06.886","-22:33:27.65","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20hwa","PS1 - GPC1","","1","1","","19.81","i-Sloan","2020-09-29 13:43:40.800","PS1_Bot1","",""
"67373","AT 2020uok","22:16:01.990","-08:00:33.46","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20hvz","PS1 - GPC1","","1","1","","20.83","w-PS1","2020-09-12 08:31:12.000","PS1_Bot1","",""
"67372","AT 2020uoj","01:26:07.622","-06:28:36.64","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20hvy","PS1 - GPC1","","1","1","","20.9","i-Sloan","2020-09-09 14:09:36.000","PS1_Bot1","","TESS-Sector30"
"67371","AT 2020uoi","01:56:24.217","-04:14:05.36","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20hvx","PS1 - GPC1","","1","1","","20.74","w-PS1","2020-09-13 12:20:09.600","PS1_Bot1","","TESS-Sector30"
"67370","AT 2020uoh","16:48:19.320","-51:03:39.49","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20eoc","Gaia - Gaia-photometric","","1","1","","18.29","G-Gaia","2020-09-29 14:18:14.400","Gaia_Bot1","",""
"67369","SN 2020uog","21:17:02.726","-09:02:33.45","SN Ia","0.075","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20accodxy","ATLAS1 - ACAM1, P48 - ZTF-Cam","APO-3.5m - DIS","1","1","","20.13","g-ZTF","2020-09-22 05:02:05.856","ZTF_AMPEL_COMPLETE","",""
"67368","AT 2020uof","01:00:09.900","+16:09:19.40","","","","","SGLF","ZTF","","ZTF","ZTF20abmzyte","P48 - ZTF-Cam","","1","1","","21.14","g-ZTF","2020-07-16 11:27:34.000","Perez-Fournon","",""
"67367","AT 2020uoe","00:37:49.008","-10:51:21.96","","","","","SGLF","ZTF","","ZTF","ZTF20acduwri","P48 - ZTF-Cam","","1","1","","20.617","r-ZTF","2020-09-21 08:12:09.000","Perez-Fournon","","TESS-Sector30"
"67366","AT 2020uod","02:11:50.012","+00:29:29.54","","","","","SGLF","ZTF","","ZTF","ZTF20accsrof","P48 - ZTF-Cam","","1","1","","20.379","g-ZTF","2020-09-21 09:13:35.000","Perez-Fournon","",""
"67365","AT 2020uoc","02:09:21.620","-52:29:22.88","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20eob","Gaia - Gaia-photometric","","1","1","","15.14","G-Gaia","2020-09-29 09:00:00.000","Gaia_Bot1","","TESS-Sector30"
"67364","AT 2020uob","15:22:12.180","+08:03:41.04","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20eoa","Gaia - Gaia-photometric","","1","1","","14.78","G-Gaia","2020-09-29 21:17:16.800","Gaia_Bot1","",""
"67363","AT 2020uoa","04:46:24.830","+47:16:29.93","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20enz","Gaia - Gaia-photometric","","1","1","","17.95","G-Gaia","2020-09-29 23:28:19.200","Gaia_Bot1","",""
"67362","AT 2020unz","01:05:40.890","-64:13:28.74","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20eny","Gaia - Gaia-photometric","","1","1","","18.96","G-Gaia","2020-09-29 19:27:50.400","Gaia_Bot1","",""
"67361","AT 2020uny","22:27:50.550","-75:37:40.55","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20enx","Gaia - Gaia-photometric","","1","1","","18.8","G-Gaia","2020-09-29 07:42:14.400","Gaia_Bot1","",""
"67360","AT 2020unx","13:23:38.370","+64:52:12.54","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20env","Gaia - Gaia-photometric","","1","1","","18.37","G-Gaia","2020-09-29 04:20:38.400","Gaia_Bot1","",""
"67359","AT 2020unw","14:10:41.250","+53:18:48.96","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20enu","Gaia - Gaia-photometric","","1","1","","18.96","G-Gaia","2020-09-29 04:06:14.400","Gaia_Bot1","",""
"67358","AT 2020unv","00:57:14.719","+43:05:56.97","","","","","SGLF, ATLAS, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","","ATLAS; Pan-STARRS1; ZTF","ZTF20aceegjt","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","","1","1","","20.936","g-ZTF","2020-09-22 07:52:46.000","Perez-Fournon","",""
"67357","AT 2020unu","06:49:21.448","+06:40:14.42","","","WISEA J064921.26+064010.8","","ALeRCE","ZTF","","ZTF","ZTF20acfrxdb","P48 - ZTF-Cam","","1","1","","19.8006","r-ZTF","2020-09-28 12:22:19.001","ALeRCE","",""
"67356","AT 2020unt","07:46:37.925","+73:35:20.19","","","WISEA J074637.94+733520.3","","ALeRCE","ZTF","","ZTF","ZTF20abxthpt","P48 - ZTF-Cam","","1","1","","19.9124","g-ZTF","2020-09-24 12:20:40.998","ALeRCE","",""
"67355","AT 2020uns","08:29:46.661","+17:28:11.52","","","WISEA J082946.66+172812.5","0.078091","ALeRCE","ZTF","","ZTF","ZTF18aaftrfv","P48 - ZTF-Cam","","1","1","","19.6332","r-ZTF","2020-09-30 12:43:40.996","ALeRCE","",""
"67354","AT 2020unr","07:49:12.511","+18:02:47.51","","","WISEA J074912.30+180248.3","0.09856","ALeRCE, ZTF","ZTF","","ZTF","ZTF20acgchic","P48 - ZTF-Cam","","1","1","","19.5612","r-ZTF","2020-09-30 12:32:28.000","ALeRCE","",""
"67353","AT 2020unq","07:43:57.697","+34:27:07.45","","","SDSS J074357.48+342710.9","0.139","ALeRCE","ZTF","","ZTF","ZTF20acgbzik","P48 - ZTF-Cam","","1","1","","20.0525","r-ZTF","2020-09-30 12:14:14.997","ALeRCE","",""
"67352","AT 2020unp","09:01:04.310","+42:04:04.52","","","SDSS J090104.30+420404.6","0.167","ALeRCE","ZTF","","ZTF","ZTF20acgcjoh","P48 - ZTF-Cam","","1","1","","20.0436","r-ZTF","2020-09-30 12:34:29.997","ALeRCE","",""
"67351","AT 2020uno","06:52:44.980","+27:03:48.69","","","WISEA J065244.66+270354.0","","ALeRCE","ZTF","","ZTF","ZTF20acgcadn","P48 - ZTF-Cam","","1","1","","18.7599","r-ZTF","2020-09-30 12:12:14.003","ALeRCE","",""
"67350","AT 2020unn","08:25:09.604","+44:12:19.05","","","SDSS J082509.59+441219.0","0.141","ALeRCE, ATLAS, ZTF, YSE","ZTF, ATLAS, Pan-STARRS1","","ATLAS; Pan-STARRS1; ZTF","ZTF20abxvcrk","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","","1","1","","19.0853","r-ZTF","2020-09-30 12:15:35.997","ALeRCE","",""
"67349","SN 2020unm","09:24:16.282","+49:14:54.56","SN Ia","0.00898","NGC 2856","0.008799","ALeRCE, ATLAS, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","ZTF","ATLAS; Pan-STARRS1; ZTF","ZTF20acfvqjl","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","16.7204","r-ZTF","2020-09-30 12:41:37.997","ALeRCE","",""
"67348","SN 2020unl","06:35:48.100","+55:42:39.89","SN Ia","0.04","WISEA J063547.85+554238.1","","ALeRCE, ATLAS, ZTF, Pan-STARRS1, GaiaAlerts","ZTF, ATLAS, Pan-STARRS1, GaiaAlerts","None","ATLAS; GaiaAlerts; Pan-STARRS1; ZTF","ZTF20acgbkji","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","Other - Other","1","1","","19.1961","g-ZTF","2020-09-30 08:51:24.002","ALeRCE","",""
"67347","AT 2020unk","08:01:23.782","+25:57:36.81","","","WISEA J080123.82+255736.1","0.073776","ALeRCE","ZTF","","ZTF","ZTF20acgchxa","P48 - ZTF-Cam","","1","1","","19.6768","r-ZTF","2020-09-30 12:33:08.004","ALeRCE","",""
"67346","AT 2020unj","08:29:24.394","+40:22:46.19","","","WISEA J082924.32+402246.2","0.100899","ALeRCE, ZTF, ATLAS, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","","ATLAS; Pan-STARRS1; ZTF","ZTF20acgcasw","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","","1","1","","19.2431","r-ZTF","2020-09-30 12:15:35.997","ALeRCE","",""
"67345","AT 2020uni","08:20:21.342","+33:57:17.25","","","SDSS J082021.41+335719.4","0.07","ALeRCE, Pan-STARRS1","ZTF, Pan-STARRS1","","Pan-STARRS1; ZTF","ZTF20acfwqug","P48 - ZTF-Cam, PS1 - GPC1","","1","1","","19.6764","r-ZTF","2020-09-30 12:33:49.000","ALeRCE","",""
"67344","AT 2020unh","08:14:07.280","+25:14:43.48","","","KUG 0811+253","0.024834","ALeRCE, ZTF, Pan-STARRS1, ATLAS","ZTF, Pan-STARRS1, ATLAS","","ATLAS; Pan-STARRS1; ZTF","ZTF20acgcice","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","","1","1","","19.1144","r-ZTF","2020-09-30 12:33:08.004","ALeRCE","",""
"67343","AT 2020ung","08:30:25.246","+38:07:02.05","","","SDSS J083025.46+380702.2","0.058","ALeRCE, Pan-STARRS1","ZTF, Pan-STARRS1","","Pan-STARRS1; ZTF","ZTF20abxawpo","P48 - ZTF-Cam, PS1 - GPC1","","1","1","","19.8551","r-ZTF","2020-09-30 12:15:35.997","ALeRCE","",""
"67342","AT 2020unf","23:09:08.590","+20:04:00.56","","","Unknown","","GSNST","GSNST","","GSNST","GSNST-20cd","Other - Other","","1","1","","19.03","Clear-","2020-09-30 20:59:28.896","Kendurkar","",""
"67341","AT 2020une","21:22:05.564","+13:01:22.31","","","2MASX J21220488+1301312","","GSNST","GSNST","","GSNST","GSNST-20cc","Other - Other","","1","1","","18.88","Clear-","2020-09-30 19:36:00.288","Kendurkar","",""
"67340","AT 2020und","06:16:30.420","-39:13:01.45","","","","","ATLAS, GaiaAlerts","ATLAS, GaiaAlerts","","ATLAS; GaiaAlerts","ATLAS20bbqf","ATLAS1 - ACAM1, Gaia - Gaia-photometric","","1","1","","19.156","orange-ATLAS","2020-09-23 14:21:07.200","ATLAS_Bot1","",""
"67339","AT 2020unc","03:36:30.919","-34:15:13.84","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20bbfs","ATLAS1 - ACAM1","","1","1","","19.558","orange-ATLAS","2020-09-15 13:13:26.400","ATLAS_Bot1","",""
"67338","AT 2020unb","20:28:18.069","-09:28:45.50","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20badu","ATLAS1 - ACAM1","","1","1","","19.323","cyan-ATLAS","2020-09-14 08:23:59.000","ATLAS_Bot1","",""
"67337","AT 2020una","17:32:01.060","+08:34:22.66","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20badv","ATLAS1 - ACAM1","","1","1","","19.559","cyan-ATLAS","2020-09-14 07:26:24.000","ATLAS_Bot1","",""
"67336","AT 2020umz","01:37:44.288","+09:48:51.05","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20bacb","ATLAS1 - ACAM1","","1","1","","19.254","orange-ATLAS","2020-09-08 12:44:38.400","ATLAS_Bot1","",""
"67335","AT 2020umy","07:59:36.694","+28:51:47.72","","","","","Pan-STARRS1, ZTF, ATLAS","Pan-STARRS1, ZTF, ATLAS","","ATLAS; Pan-STARRS1; ZTF","PS20hvu","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","","1","1","","18.84","w-PS1","2020-09-27 14:52:48.000","PS1_Bot1","",""
"67334","AT 2020umx","19:36:07.389","+42:03:32.13","","","","","SGLF, ATLAS","ZTF, ATLAS","","ATLAS; ZTF","ZTF20acdmcgv","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","19.943","r-ZTF","2020-09-24 04:54:18.000","Perez-Fournon","",""
