"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"69596","AT 2020xve","09:37:12.412","+38:18:57.56","","","SDSS J093712.42+381857.2","0.957","ALeRCE","ZTF","","ZTF","ZTF20aanrokf","P48 - ZTF-Cam","","1","1","","20.6032","r-ZTF","2020-10-21 11:46:23.002","ALeRCE","",""
"69595","AT 2020xvd","07:31:26.403","+14:47:27.20","","","SDSS J073126.41+144725.8","0.118","ALeRCE","ZTF","","ZTF","ZTF20acmgbfp","P48 - ZTF-Cam","","1","1","","20.5155","r-ZTF","2020-10-21 11:29:47.000","ALeRCE","",""
"69594","SN 2020xvc","22:00:12.246","-18:13:35.76","SN Ia","0.1","","","ALeRCE, ZTF, ATLAS","ZTF, ATLAS","ePESSTO+","ATLAS; ZTF","ZTF20aclwowi","ATLAS1 - ACAM1, P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT","1","1","","19.7121","g-ZTF","2020-10-21 04:35:30.998","ALeRCE","",""
"69593","AT 2020xvb","08:05:22.747","-16:48:05.07","","","WISEA J080522.59-164804.3","","ALeRCE","ZTF","","ZTF","ZTF20acmewnr","P48 - ZTF-Cam","","1","1","","20.3553","r-ZTF","2020-10-21 11:31:10.998","ALeRCE","",""
"69592","SN 2020xva","17:32:08.434","+53:39:14.42","SN II","0.017","SDSS J173209.23+533908.4","0.058","ALeRCE, ATLAS, ZTF","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20aclvtnk","ATLAS1 - ACAM1, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.0895","g-ZTF","2020-10-21 03:42:03.001","ALeRCE","",""
"69591","AT 2020xuz","17:53:39.042","+52:53:15.83","","","SDSS J175339.08+525315.8","0.153","ALeRCE","ZTF","","ZTF","ZTF20aclvxyb","P48 - ZTF-Cam","","1","1","","20.3633","g-ZTF","2020-10-21 03:42:03.001","ALeRCE","",""
"69590","SN 2020xuy","07:29:52.083","+11:05:06.72","SN Ia","0.14","WISEA J072951.92+110506.7","","ALeRCE","ZTF","ePESSTO+","ZTF","ZTF20acmgalc","P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT","1","1","","20.4042","g-ZTF","2020-10-21 12:08:50.004","ALeRCE","",""
"69589","AT 2020xux","19:12:54.989","+82:05:44.08","","","WISEA J191257.09+820542.8","","ALeRCE","ZTF","","ZTF","ZTF20aclwtfp","P48 - ZTF-Cam","","1","1","","20.3451","g-ZTF","2020-10-21 04:51:37.002","ALeRCE","",""
"69588","SN 2020xuw","23:46:38.711","-03:54:36.19","SN Ia","0.07","2MASX J23463843-0354339","0.074975","ALeRCE, ZTF, ATLAS, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","ePESSTO+","ATLAS; Pan-STARRS1; ZTF","ZTF20aclxbwk","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","20.3089","r-ZTF","2020-10-21 05:08:29.999","ALeRCE","",""
"69587","SN 2020xuv","06:06:33.740","+47:35:25.75","SN Ia","0.06","WISEA J060633.80+473519.0","","ALeRCE, Pan-STARRS1, ATLAS","ZTF, Pan-STARRS1, ATLAS","ZTF","ATLAS; Pan-STARRS1; ZTF","ZTF20acmddof","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.8361","r-ZTF","2020-10-21 10:45:46.996","ALeRCE","",""
"69586","AT 2020xuu","11:25:44.239","+38:21:07.92","","","","","ALeRCE","ZTF","","ZTF","ZTF20acmglob","P48 - ZTF-Cam","","1","1","","20.1782","r-ZTF","2020-10-21 11:47:49.998","ALeRCE","",""
"69585","AT 2020xut","08:44:10.313","+41:28:23.13","","","SDSS J084410.28+412820.1","0.069","ALeRCE, Pan-STARRS1","ZTF, Pan-STARRS1","","Pan-STARRS1; ZTF","ZTF20aclpaah","P48 - ZTF-Cam, PS1 - GPC1","","1","1","","20.5292","r-ZTF","2020-10-21 11:53:06.999","ALeRCE","",""
"69584","AT 2020xus","07:59:17.878","+00:12:50.26","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20beil","ATLAS1 - ACAM1","","1","1","","19.145","cyan-ATLAS","2020-10-20 13:22:04.800","ATLAS_Bot1","",""
"69583","AT 2020xur","20:53:38.238","-05:03:42.31","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20kfm","PS1 - GPC1","","1","1","","21.06","i-Sloan","2020-10-15 05:26:52.800","YSE_Bot1","",""
"69582","AT 2020xuq","00:13:42.426","+28:55:08.82","CV","0","","","ATLAS, ZTF","ATLAS, ZTF","SCAT","ATLAS; ZTF","ATLAS20behv","ATLAS1 - ACAM1, P48 - ZTF-Cam","UH88 - SNIFS","1","1","","18.728","cyan-ATLAS","2020-10-21 08:32:38.400","ATLAS_Bot1","",""
"69581","AT 2020xup","16:36:29.108","+05:18:56.86","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20beho","ATLAS1 - ACAM1","","1","1","","18.995","cyan-ATLAS","2020-10-16 05:11:02.400","ATLAS_Bot1","",""
"69580","AT 2020xuo","23:42:13.640","+27:17:19.72","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20behf","ATLAS1 - ACAM1","","1","1","","19.532","cyan-ATLAS","2020-10-17 09:08:38.400","ATLAS_Bot1","",""
"69579","AT 2020xun","22:08:15.109","-40:48:08.00","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20behd","ATLAS1 - ACAM1","","1","1","","19.018","cyan-ATLAS","2020-10-15 06:59:02.400","ATLAS_Bot1","",""
"69578","AT 2020xum","20:48:26.695","-33:58:22.86","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20beha","ATLAS1 - ACAM1","","1","1","","18.65","cyan-ATLAS","2020-10-15 06:05:45.600","ATLAS_Bot1","",""
"69577","AT 2020xul","02:38:00.877","+32:29:55.38","","","","","ATLAS, Pan-STARRS1","ATLAS, Pan-STARRS1","","ATLAS; Pan-STARRS1","ATLAS20begz","ATLAS1 - ACAM1, PS1 - GPC1","","1","1","","18.953","cyan-ATLAS","2020-10-17 11:18:14.400","ATLAS_Bot1","",""
"69576","AT 2020xuk","03:55:44.890","-34:35:51.79","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20begy","ATLAS1 - ACAM1","","1","1","","19.328","cyan-ATLAS","2020-10-15 12:08:38.400","ATLAS_Bot1","",""
"69575","AT 2020xuj","04:22:29.380","-49:48:24.48","","","","","ATLAS, GaiaAlerts","ATLAS, GaiaAlerts","","ATLAS; GaiaAlerts","ATLAS20begx","ATLAS1 - ACAM1, Gaia - Gaia-photometric","","1","1","","18.718","cyan-ATLAS","2020-10-15 12:10:04.800","ATLAS_Bot1","","TESS-Sector30"
"69574","AT 2020xui","06:50:31.958","-45:11:07.44","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20begw","ATLAS1 - ACAM1","","1","1","","18.557","cyan-ATLAS","2020-10-15 14:29:45.600","ATLAS_Bot1","",""
"69573","AT 2020xuh","23:36:58.855","-31:42:49.58","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20befx","ATLAS1 - ACAM1","","1","1","","19.429","cyan-ATLAS","2020-10-15 08:15:21.600","ATLAS_Bot1","",""
"69572","AT 2020xug","01:07:06.565","-40:01:43.38","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20befu","ATLAS1 - ACAM1","","1","1","","18.738","cyan-ATLAS","2020-10-15 10:30:43.200","ATLAS_Bot1","",""
"69571","AT 2020xuf","23:09:06.987","+33:10:09.39","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20beft","ATLAS1 - ACAM1","","1","1","","19.626","cyan-ATLAS","2020-10-17 09:00:00.000","ATLAS_Bot1","",""
"69570","AT 2020xue","02:26:56.752","-30:10:07.54","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20befr","ATLAS1 - ACAM1","","1","1","","19.391","cyan-ATLAS","2020-10-15 11:48:28.800","ATLAS_Bot1","","TESS-Sector30"
"69569","AT 2020xud","00:39:25.812","-30:39:41.12","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20befq","ATLAS1 - ACAM1","","1","1","","19.419","orange-ATLAS","2020-10-17 09:18:43.200","ATLAS_Bot1","",""
