"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"68618","AT 2020wka","04:59:17.511","-25:09:45.68","","","","","ZTF","ZTF","","ZTF","ZTF20achuvgq","P48 - ZTF-Cam","","1","1","","19.34","g-ZTF","2020-10-12 12:33:00.288","ZTF_AMPEL_COMPLETE","",""
"68617","AT 2020wjz","03:27:27.865","-24:45:07.44","","","","","ZTF","ZTF","","ZTF","ZTF20achnipo","P48 - ZTF-Cam","","1","1","","19.44","r-ZTF","2020-10-08 10:24:30.816","ZTF_AMPEL_COMPLETE","",""
"68616","AT 2020wjy","19:18:38.220","-08:47:44.95","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20eud","Gaia - Gaia-photometric","","1","1","","14.79","G-Gaia","2020-10-12 02:42:43.200","Gaia_Bot1","",""
"68615","AT 2020wjx","07:47:19.410","+10:54:25.20","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20euc","Gaia - Gaia-photometric","","1","1","","18.76","G-Gaia","2020-10-12 17:35:31.200","Gaia_Bot1","",""
"68614","AT 2020wjw","23:44:02.950","-35:26:41.60","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20eub","Gaia - Gaia-photometric","","1","1","","16.24","G-Gaia","2020-10-13 07:43:40.800","Gaia_Bot1","",""
"68613","AT 2020wjv","11:46:16.140","+37:06:11.84","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20etz","Gaia - Gaia-photometric","","1","1","","19","G-Gaia","2020-10-12 06:17:16.800","Gaia_Bot1","",""
"68612","AT 2020wju","01:57:27.812","+05:33:10.85","","","","","ZTF","ZTF","","ZTF","ZTF20accsrdh","P48 - ZTF-Cam","","1","1","","19.53","r-ZTF","2020-10-12 07:55:43.968","ZTF_AMPEL_COMPLETE","",""
"68611","AT 2020wjt","22:46:13.525","-13:22:26.06","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS; ZTF","ZTF20achscch","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","20.19","r-ZTF","2020-10-08 06:26:16.800","ZTF_AMPEL_COMPLETE","",""
"68610","AT 2020wjs","21:55:09.141","-16:53:11.44","","","","","ZTF","ZTF","","ZTF","ZTF20achpnsv","P48 - ZTF-Cam","","1","1","","19.26","r-ZTF","2020-10-12 04:34:19.200","ZTF_AMPEL_COMPLETE","",""
"68609","AT 2020wjr","21:20:47.425","+08:08:34.20","","","","","ZTF","ZTF","","ZTF","ZTF18acjgkbq","P48 - ZTF-Cam","","1","1","","16.51","g-ZTF","2020-10-12 05:06:18.144","ZTF_AMPEL_COMPLETE","",""
"68608","AT 2020wjq","22:03:01.767","+07:56:03.43","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jaw","PS1 - GPC1","","1","1","","21.76","w-PS1","2020-09-11 09:50:24.000","PS1_Bot1","",""
"68607","AT 2020wjp","23:45:59.923","-16:30:44.19","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jau","PS1 - GPC1","","1","1","","20.98","w-PS1","2020-07-17 14:08:09.600","PS1_Bot1","",""
"68606","AT 2020wjo","23:19:09.889","-04:45:36.63","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jat","PS1 - GPC1","","1","1","","21.61","w-PS1","2020-07-17 12:34:33.600","PS1_Bot1","",""
"68605","AT 2020wjn","02:35:20.950","+03:06:58.86","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jas","PS1 - GPC1","","1","1","","20.89","i-Sloan","2020-09-27 11:48:28.800","PS1_Bot1","",""
"68604","AT 2020wjm","02:15:51.149","+21:08:57.16","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jar","PS1 - GPC1","","1","1","","21.95","w-PS1","2020-09-16 14:52:48.000","PS1_Bot1","",""
"68603","AT 2020wjl","22:59:39.535","+11:56:48.43","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jap","PS1 - GPC1","","1","1","","21.8","w-PS1","2020-08-19 13:32:09.600","PS1_Bot1","",""
