"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"69530","AT 2020xsq","09:05:13.913","+75:57:17.32","","","","","ZTF","ZTF","","ZTF","ZTF20aazqtsc","P48 - ZTF-Cam","","1","1","","19.72","g-ZTF","2020-10-21 09:16:20.640","ZTF_AMPEL_COMPLETE","",""
"69529","AT 2020xsp","06:54:47.482","+20:35:08.63","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20beda","ATLAS1 - ACAM1","","1","1","","18.996","orange-ATLAS","2020-10-15 14:22:33.600","ATLAS_Bot1","",""
"69528","AT 2020xso","09:51:24.986","-00:22:05.09","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20becx","ATLAS1 - ACAM1","","1","1","","18.076","orange-ATLAS","2020-10-18 14:47:02.400","ATLAS_Bot1","",""
"69527","AT 2020xsn","18:30:33.110","+49:32:29.67","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20becw","ATLAS1 - ACAM1","","1","1","","19.341","orange-ATLAS","2020-10-16 06:17:16.800","ATLAS_Bot1","",""
"69526","AT 2020xsm","03:17:09.968","-42:46:23.95","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20becv","ATLAS1 - ACAM1","","1","1","","19.481","cyan-ATLAS","2020-10-15 12:33:07.200","ATLAS_Bot1","","TESS-Sector30"
"69525","SN 2020xsl","02:10:32.619","-11:48:47.69","SN Ia","0.094","","","ATLAS","ATLAS","ePESSTO+","ATLAS","ATLAS20bect","ATLAS1 - ACAM1","ESO-NTT - EFOSC2-NTT","1","1","","19.086","cyan-ATLAS","2020-10-20 10:01:55.200","ATLAS_Bot1","",""
"69524","AT 2020xsk","04:42:39.238","+05:21:32.95","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20bech","ATLAS1 - ACAM1","","1","1","","19.381","orange-ATLAS","2020-10-18 11:55:40.800","ATLAS_Bot1","",""
"69523","AT 2020xsj","01:59:08.622","-01:57:27.70","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20becg","ATLAS1 - ACAM1","","1","1","","19.381","orange-ATLAS","2020-10-18 08:36:57.600","ATLAS_Bot1","",""
"69522","AT 2020xsi","03:44:42.727","-37:33:44.44","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20becf","ATLAS1 - ACAM1","","1","1","","19.424","cyan-ATLAS","2020-10-15 12:46:04.800","ATLAS_Bot1","",""
"69521","AT 2020xsh","16:54:18.942","+13:42:18.66","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20bece","ATLAS1 - ACAM1","","1","1","","19.146","orange-ATLAS","2020-10-15 05:18:14.400","ATLAS_Bot1","",""
"69520","AT 2020xsg","06:12:39.846","-32:03:03.18","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20becc","ATLAS1 - ACAM1","","1","1","","19.549","cyan-ATLAS","2020-10-15 14:09:36.000","ATLAS_Bot1","",""
"69519","AT 2020xsf","04:57:45.571","-20:24:48.33","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20bebz","ATLAS1 - ACAM1","","1","1","","19.469","cyan-ATLAS","2020-10-15 13:03:21.600","ATLAS_Bot1","",""
"69518","AT 2020xse","04:24:53.371","-22:44:41.83","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20kfi","PS1 - GPC1","","1","1","","21.15","g-Sloan","2020-10-20 12:56:09.600","YSE_Bot1","",""
"69517","AT 2020xsd","06:22:31.749","-17:45:32.95","","","","","ATLAS, Pan-STARRS1","ATLAS, Pan-STARRS1","","ATLAS; Pan-STARRS1","ATLAS20bebx","ATLAS1 - ACAM1, PS1 - GPC1","","1","1","","19.181","orange-ATLAS","2020-10-14 14:21:07.200","ATLAS_Bot1","",""
"69516","AT 2020xsc","22:22:31.060","-46:24:21.78","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20bebn","ATLAS1 - ACAM1","","1","1","","18.492","cyan-ATLAS","2020-10-15 07:00:28.800","ATLAS_Bot1","",""
"69515","AT 2020xsb","09:32:37.272","+61:28:18.32","","","","","ZTF","ZTF","","ZTF","ZTF20ackhlcw","P48 - ZTF-Cam","","1","1","","19.85","g-ZTF","2020-10-17 09:51:40.032","ZTF_AMPEL_COMPLETE","",""
"69514","AT 2020xsa","05:24:38.799","-18:16:04.20","","","","","ZTF","ZTF","","ZTF","ZTF20aampaix","P48 - ZTF-Cam","","1","1","","19.39","g-ZTF","2020-10-19 10:03:10.368","ZTF_AMPEL_COMPLETE","",""
"69513","AT 2020xrz","06:12:44.325","+55:07:07.24","","","","","ZTF","ZTF","","ZTF","ZTF19aamnuof","P48 - ZTF-Cam","","1","1","","18.66","r-ZTF","2020-10-19 09:20:59.712","ZTF_AMPEL_COMPLETE","",""
"69512","AT 2020xry","05:29:50.464","+04:30:09.24","","","","","ATLAS, Pan-STARRS1","ATLAS, Pan-STARRS1","","ATLAS; Pan-STARRS1","ATLAS20beaz","ATLAS1 - ACAM1, PS1 - GPC1","","1","1","","19.324","orange-ATLAS","2020-10-18 12:07:12.000","ATLAS_Bot1","",""
"69511","AT 2020xrx","20:01:59.695","-30:10:20.61","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20beax","ATLAS1 - ACAM1","","1","1","","19.361","cyan-ATLAS","2020-10-15 05:35:31.200","ATLAS_Bot1","",""
"69510","AT 2020xrw","01:21:53.020","-37:18:43.70","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20evq","Gaia - Gaia-photometric","","1","1","","18.86","G-Gaia","2020-10-12 09:10:04.800","Gaia_Bot1","","TESS-Sector30"
"69509","AT 2020xrv","02:47:54.784","-02:00:50.40","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20bear","ATLAS1 - ACAM1","","1","1","","19.562","orange-ATLAS","2020-10-18 09:53:16.800","ATLAS_Bot1","",""
"69508","AT 2020xru","09:58:45.755","-02:09:14.52","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20beap","ATLAS1 - ACAM1","","1","1","","19.18","orange-ATLAS","2020-10-18 14:47:02.400","ATLAS_Bot1","",""
"69507","AT 2020xrt","04:59:54.026","-05:51:57.89","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kfh","PS1 - GPC1","","1","1","","20.42","w-PS1","2020-10-18 13:09:07.200","PS1_Bot1","",""
"69506","AT 2020xrs","04:53:02.468","-11:53:25.60","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kfg","PS1 - GPC1","","1","1","","21.69","i-Sloan","2020-10-09 14:05:16.800","PS1_Bot1","",""
"69505","AT 2020xrr","04:41:21.981","-07:07:14.11","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kfe","PS1 - GPC1","","1","1","","20.95","w-PS1","2020-10-18 13:10:33.600","PS1_Bot1","",""
"69504","AT 2020xrq","00:55:53.390","+09:14:54.53","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kfc","PS1 - GPC1","","1","1","","21.27","w-PS1","2020-10-18 10:10:33.600","PS1_Bot1","",""
"69503","AT 2020xrp","02:58:18.374","-25:23:13.67","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kfb","PS1 - GPC1","","1","1","","20.83","w-PS1","2020-10-17 10:23:31.200","PS1_Bot1","",""
"69502","AT 2020xro","08:22:02.652","+28:14:19.04","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kez","PS1 - GPC1","","1","1","","20.11","w-PS1","2020-10-18 14:09:36.000","PS1_Bot1","",""
"69501","AT 2020xrn","04:53:24.431","-13:53:22.49","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kex","PS1 - GPC1","","1","1","","20.87","w-PS1","2020-10-17 13:01:55.200","PS1_Bot1","",""
"69500","AT 2020xrm","08:52:32.971","+27:53:00.84","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kew","PS1 - GPC1","","1","1","","20.38","w-PS1","2020-10-18 14:18:14.400","PS1_Bot1","",""
"69499","AT 2020xrl","08:26:57.255","+26:52:33.84","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kev","PS1 - GPC1","","1","1","","20.8","w-PS1","2020-10-18 14:09:36.000","PS1_Bot1","",""
"69498","AT 2020xrk","04:34:47.585","-05:51:25.98","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20keu","PS1 - GPC1","","1","1","","21.57","w-PS1","2020-10-18 13:03:21.600","PS1_Bot1","",""
"69497","AT 2020xrj","08:35:10.734","+26:42:57.64","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kes","PS1 - GPC1","","1","1","","21.11","w-PS1","2020-10-18 14:15:21.600","PS1_Bot1","",""
"69496","AT 2020xri","08:50:21.868","+26:06:27.53","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20ker","PS1 - GPC1","","1","1","","21.34","w-PS1","2020-10-18 14:16:48.000","PS1_Bot1","",""
"69495","AT 2020xrh","08:45:41.682","+32:04:48.47","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20keq","PS1 - GPC1","","1","1","","20.74","w-PS1","2020-10-18 14:19:40.800","PS1_Bot1","",""
"69494","AT 2020xrg","08:05:14.199","+31:19:26.56","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kep","PS1 - GPC1","","1","1","","21.17","w-PS1","2020-10-18 14:11:02.400","PS1_Bot1","",""
"69493","AT 2020xrf","23:52:39.991","+04:08:04.20","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20keo","PS1 - GPC1","","1","1","","21.51","w-PS1","2020-10-18 10:07:40.800","PS1_Bot1","",""
"69492","AT 2020xre","08:47:29.428","+28:12:05.34","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20ken","PS1 - GPC1","","1","1","","20.87","w-PS1","2020-10-18 14:15:21.600","PS1_Bot1","",""
"69491","AT 2020xrd","04:57:52.184","-04:17:50.10","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kem","PS1 - GPC1","","1","1","","21.29","w-PS1","2020-10-18 13:09:07.200","PS1_Bot1","",""
"69490","AT 2020xrc","08:57:48.565","+26:00:47.64","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kel","PS1 - GPC1","","1","1","","21.14","w-PS1","2020-10-18 14:18:14.400","PS1_Bot1","",""
"69489","AT 2020xrb","02:57:54.588","-26:10:45.39","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kek","PS1 - GPC1","","1","1","","21","w-PS1","2020-10-17 10:23:31.200","PS1_Bot1","",""
"69488","AT 2020xra","02:08:21.464","-27:26:51.78","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kej","PS1 - GPC1","","1","1","","21.51","w-PS1","2020-10-17 10:16:19.200","PS1_Bot1","","TESS-Sector30"
"69487","AT 2020xqz","02:00:52.101","-25:16:46.00","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kei","PS1 - GPC1","","1","1","","21.21","w-PS1","2020-10-17 10:10:33.600","PS1_Bot1","","TESS-Sector30"
"69486","AT 2020xqy","02:21:03.500","-26:40:28.75","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20keh","PS1 - GPC1","","1","1","","21.75","w-PS1","2020-10-17 10:30:43.200","PS1_Bot1","","TESS-Sector30"
"69485","AT 2020xqx","01:55:34.578","-13:23:31.36","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20keg","PS1 - GPC1","","1","1","","21.26","w-PS1","2020-10-18 08:52:48.000","PS1_Bot1","","TESS-Sector30"
"69484","AT 2020xqw","02:07:14.999","-25:42:21.94","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kee","PS1 - GPC1","","1","1","","21.41","w-PS1","2020-10-17 10:16:19.200","PS1_Bot1","","TESS-Sector30"
