"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"71916","AT 2020abdp","09:39:12.732","-05:54:57.71","","","WISEA J093912.76-055457.5","","ALeRCE","ZTF","","ZTF","ZTF20acuiktl","P48 - ZTF-Cam","","1","1","","19.7435","g-ZTF","2020-11-29 13:00:46.996","ALeRCE","",""
"71915","AT 2020abdo","00:10:38.560","+33:29:06.15","","","SDSS J001038.67+332906.2","0.6","ALeRCE","ZTF","","ZTF","ZTF20acufbnv","P48 - ZTF-Cam","","1","1","","19.5493","g-ZTF","2020-11-29 03:34:10.004","ALeRCE","",""
"71914","AT 2020abdn","10:26:30.572","+13:25:19.27","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20ltr","PS1 - GPC1","","1","1","","20.72","w-PS1","2020-11-25 14:19:40.800","PS2_Bot1","",""
"71913","AT 2020abdm","10:51:09.480","+30:06:20.45","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20ltq","PS1 - GPC1","","1","1","","20.88","w-PS1","2020-11-26 14:02:24.000","PS2_Bot1","",""
"71912","AT 2020abdl","12:01:13.962","+10:39:38.71","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20ltp","PS1 - GPC1","","1","1","","20.49","w-PS1","2020-11-26 15:07:12.000","PS2_Bot1","",""
"71911","AT 2020abdk","05:34:29.070","+00:02:42.97","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20lto","PS1 - GPC1","","1","1","","18.85","i-Sloan","2020-11-27 09:25:55.200","PS2_Bot1","",""
"71910","AT 2020abdj","08:51:33.221","+63:03:21.28","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20lti","PS1 - GPC1","","1","1","","20.85","i-Sloan","2020-11-25 11:58:33.600","PS1_Bot1","",""
"71909","AT 2020abdi","12:12:50.123","+39:48:29.05","","","","","ZTF","ZTF","","ZTF","ZTF20acuhgar","P48 - ZTF-Cam","","1","1","","19.06","r-ZTF","2020-11-29 11:54:14.400","ZTF_AMPEL_COMPLETE","",""
"71908","AT 2020abdh","12:27:20.472","+55:24:17.83","","","","","ZTF","ZTF","","ZTF","ZTF20acqvqhv","P48 - ZTF-Cam","","1","1","","18.93","r-ZTF","2020-11-29 11:51:32.832","ZTF_AMPEL_COMPLETE","",""
"71907","AT 2020abdg","13:05:34.444","+18:19:32.89","","","","","ZTF","ZTF","","ZTF","ZTF20aakyxlh","P48 - ZTF-Cam","","1","1","","18.88","g-ZTF","2020-11-24 12:39:57.600","ZTF_AMPEL_COMPLETE","",""
"71906","AT 2020abdf","17:15:05.950","+41:50:40.45","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20flt","Gaia - Gaia-photometric","","1","1","","18.09","G-Gaia","2020-11-27 16:59:31.200","Gaia_Bot1","",""
"71905","AT 2020abde","08:38:48.680","+41:17:03.98","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20fls","Gaia - Gaia-photometric","","1","1","","18.37","G-Gaia","2020-11-27 16:45:07.200","Gaia_Bot1","",""
"71904","AT 2020abdd","09:21:17.803","+50:04:47.91","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS; ZTF","ZTF20acseuvr","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","19.06","g-ZTF","2020-11-25 12:24:29.664","ZTF_AMPEL_COMPLETE","",""
"71903","AT 2020abdc","22:57:43.309","+37:03:07.55","","","","","ZTF","ZTF","","ZTF","ZTF20actowqe","P48 - ZTF-Cam","","1","1","","16.65","g-ZTF","2020-11-25 03:16:13.728","ZTF_AMPEL_COMPLETE","",""
"71902","AT 2020abdb","20:40:29.022","+03:28:38.68","","","","","ZTF","ZTF","","ZTF","ZTF20actoqra","P48 - ZTF-Cam","","1","1","","17.45","r-ZTF","2020-11-25 02:19:26.112","ZTF_AMPEL_COMPLETE","",""
"71901","AT 2020abda","00:03:45.434","+10:18:14.21","","","","","ZTF","ZTF","","ZTF","ZTF20acrmolb","P48 - ZTF-Cam","","1","1","","19.67","r-ZTF","2020-11-20 05:15:02.592","ZTF_AMPEL_COMPLETE","",""
"71900","AT 2020abcz","23:37:01.462","+23:38:58.72","","","","","ZTF","ZTF","","ZTF","ZTF20acqkagc","P48 - ZTF-Cam","","1","1","","19.57","r-ZTF","2020-11-20 05:20:29.184","ZTF_AMPEL_COMPLETE","",""
"71899","AT 2020abcy","10:19:04.575","+32:30:37.10","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20ltg","PS1 - GPC1","","1","1","","19.92","w-PS1","2020-11-26 13:56:38.400","PS2_Bot1","",""
"71898","AT 2020abcx","12:01:32.210","+10:00:46.55","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20ltf","PS1 - GPC1","","1","1","","19.82","w-PS1","2020-11-26 15:07:12.000","PS2_Bot1","",""
"71897","AT 2020abcw","06:54:52.410","+70:47:34.91","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20ltb","PS1 - GPC1","","1","1","","20.26","i-Sloan","2020-11-26 10:06:14.400","PS1_Bot1","",""
"71896","AT 2020abcv","10:08:28.595","+16:43:03.63","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20lta","PS1 - GPC1","","1","1","","20.23","w-PS1","2020-11-25 14:25:26.400","PS1_Bot1","",""
"71895","AT 2020abcu","13:35:23.534","+28:57:33.88","","","","","ATLAS, ZTF","ATLAS, ZTF","","ATLAS; ZTF","ATLAS20bgfh","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","17.807","orange-ATLAS","2020-11-28 15:00:00.000","ATLAS_Bot1","",""
"71894","AT 2020abct","23:15:38.466","-41:16:12.46","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20bgfg","ATLAS1 - ACAM1","","1","1","","18.405","orange-ATLAS","2020-11-28 05:57:07.200","ATLAS_Bot1","",""
"71893","AT 2020abcs","22:41:25.808","-24:11:50.47","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20bgff","ATLAS1 - ACAM1","","1","1","","17.944","orange-ATLAS","2020-11-28 06:51:50.400","ATLAS_Bot1","",""
"71892","AT 2020abcr","05:10:05.760","-37:35:02.92","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20bgfc","ATLAS1 - ACAM1","","1","1","","18.171","orange-ATLAS","2020-11-28 11:39:50.400","ATLAS_Bot1","",""
"71891","AT 2020abcq","08:44:31.517","-20:20:47.09","","","","","ATLAS, ZTF","ATLAS, ZTF","","ATLAS; ZTF","ATLAS20bgez","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","18.801","orange-ATLAS","2020-11-28 13:50:52.800","ATLAS_Bot1","",""
