"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"69798","AT 2020ycw","03:47:36.850","-14:28:40.05","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kij","PS1 - GPC1","","1","1","","20.29","w-PS1","2020-10-22 09:44:38.400","PS1_Bot1","",""
"69797","AT 2020ycv","08:01:50.106","+10:12:28.28","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kii","PS1 - GPC1","","1","1","","20.21","w-PS1","2020-10-22 14:26:52.800","PS1_Bot1","",""
"69796","AT 2020ycu","23:46:27.061","+03:57:34.53","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kig","PS1 - GPC1","","1","1","","20.92","w-PS1","2020-10-21 09:12:57.600","PS1_Bot1","",""
"69795","AT 2020yct","04:05:10.894","+12:42:24.62","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kie","PS1 - GPC1","","1","1","","21.08","w-PS1","2020-10-12 13:37:55.200","PS1_Bot1","",""
"69794","AT 2020ycs","05:07:05.345","+77:12:52.16","","","Unknown","","GSNST","GSNST","","GSNST","GSNST-20cs","Other - Other","","1","1","","17.09","Clear-","2020-10-24 08:17:20.832","Kendurkar","",""
"69793","AT 2020ycr","17:00:55.401","+41:31:21.22","","","","","ZTF","ZTF","","ZTF","ZTF20acinija","P48 - ZTF-Cam","","1","1","","19.97","g-ZTF","2020-10-13 02:19:22.656","ZTF_AMPEL_COMPLETE","",""
"69792","AT 2020ycq","04:44:30.731","-24:57:04.57","","","","","ZTF","ZTF","","ZTF","ZTF20acjeuch","P48 - ZTF-Cam","","1","1","","19.93","r-ZTF","2020-10-23 09:01:59.232","ZTF_AMPEL_COMPLETE","",""
"69791","SN 2020ycp","07:03:28.761","+36:24:49.50","SN Ia","0.08","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20aclflxd","ATLAS1 - ACAM1, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.41","r-ZTF","2020-10-21 11:27:43.776","ZTF_AMPEL_COMPLETE","",""
"69790","AT 2020yco","09:33:02.659","+18:01:35.60","","","","","ZTF","ZTF","","ZTF","ZTF20acdkfmy","P48 - ZTF-Cam","","1","1","","19.45","g-ZTF","2020-10-21 12:27:19.872","ZTF_AMPEL_COMPLETE","",""
"69789","AT 2020ycn","09:00:39.749","-12:42:32.64","","","","","ZTF","ZTF","","ZTF","ZTF18acwxhcp","P48 - ZTF-Cam","","1","1","","20.03","g-ZTF","2020-10-19 11:28:39.936","ZTF_AMPEL_COMPLETE","",""
"69788","AT 2020ycm","09:36:33.595","+08:14:56.37","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kia","PS1 - GPC1","","1","1","","20.52","w-PS1","2020-10-20 14:26:52.800","PS1_Bot1","",""
"69787","AT 2020ycl","18:22:21.439","+13:27:53.41","","","","","ZTF","ZTF","","ZTF","ZTF18acsvogv","P48 - ZTF-Cam","","1","1","","17.32","r-ZTF","2020-09-27 03:57:36.000","ZTF_Bot1","",""
"69786","AT 2020yck","19:11:24.870","+36:24:49.19","","","","","ZTF","ZTF","","ZTF","ZTF20acjzevw","P48 - ZTF-Cam","","1","1","","17.46","r-ZTF","2020-10-17 03:10:04.800","ZTF_Bot1","",""
"69785","AT 2020ycj","18:03:37.022","+16:39:45.10","","","","","ZTF","ZTF","","ZTF","ZTF20acjyyco","P48 - ZTF-Cam","","1","1","","19.52","g-ZTF","2020-10-17 02:58:33.600","ZTF_Bot1","",""
"69784","AT 2020yci","20:13:57.070","+18:41:22.38","","","","","ZTF","ZTF","","ZTF","ZTF20acmhpvd","P48 - ZTF-Cam","","1","1","","16.84","g-ZTF","2020-10-23 04:39:21.600","ZTF_Bot1","",""
"69783","AT 2020ych","04:42:24.372","-47:29:46.98","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20beow","ATLAS1 - ACAM1","","1","1","","19.327","cyan-ATLAS","2020-10-23 12:24:28.800","ATLAS_Bot1","",""
"69782","SN 2020ycg","05:34:53.246","-29:40:15.05","SN Ia","0.137","","","ATLAS","ATLAS","ePESSTO+","ATLAS","ATLAS20beom","ATLAS1 - ACAM1","ESO-NTT - EFOSC2-NTT","1","1","","19.625","cyan-ATLAS","2020-10-23 13:09:07.200","ATLAS_Bot1","",""
"69781","AT 2020ycf","06:24:59.430","-45:56:43.87","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20beok","ATLAS1 - ACAM1","","1","1","","19.437","cyan-ATLAS","2020-10-23 13:43:40.800","ATLAS_Bot1","",""
"69780","AT 2020yce","04:38:10.398","-18:15:20.98","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20beog","ATLAS1 - ACAM1","","1","1","","19.683","cyan-ATLAS","2020-10-23 11:09:36.000","ATLAS_Bot1","",""
"69779","AT 2020ycd","00:11:26.471","+33:43:22.23","","","","","ATLAS, Pan-STARRS1","ATLAS, Pan-STARRS1","","ATLAS; Pan-STARRS1","ATLAS20beoc","ATLAS1 - ACAM1, PS1 - GPC1","","1","1","","19.509","orange-ATLAS","2020-10-23 09:53:16.800","ATLAS_Bot1","",""
"69778","AT 2020ycc","23:50:33.149","+17:06:20.76","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20benw","ATLAS1 - ACAM1","","1","1","","18.573","orange-ATLAS","2020-10-23 08:51:21.600","ATLAS_Bot1","",""
"69777","AT 2020ycb","05:12:27.899","-28:11:14.02","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20benu","ATLAS1 - ACAM1","","1","1","","19.634","cyan-ATLAS","2020-10-23 12:54:43.200","ATLAS_Bot1","",""
"69776","AT 2020yca","22:21:44.180","+12:45:19.51","","","WISEA J222144.35+124520.8","0.125492","ALeRCE, ZTF","ZTF","","ZTF","ZTF20ackahio","P48 - ZTF-Cam","","1","1","","20.3468","g-ZTF","2020-10-18 04:08:20.000","ALeRCE","",""
"69775","AT 2020ybz","20:46:40.629","+19:26:21.02","","","WISEA J204640.57+192621.2","","ALeRCE","ZTF","","ZTF","ZTF20acmzpfe","P48 - ZTF-Cam","","1","1","","20.417","r-ZTF","2020-10-19 03:51:54.996","ALeRCE","",""
"69774","AT 2020yby","23:15:04.961","-12:15:20.00","","","","","ALeRCE","ZTF","","ZTF","ZTF20acmzzrb","P48 - ZTF-Cam","","1","1","","20.9167","g-ZTF","2020-10-19 05:02:49.998","ALeRCE","",""
"69773","AT 2020ybx","18:33:32.386","+53:48:41.53","","","WISEA J183332.54+534840.0","","ALeRCE, ZTF","ZTF","","ZTF","ZTF20acmxgdv","P48 - ZTF-Cam","","1","1","","20.2589","g-ZTF","2020-10-21 04:15:34.004","ALeRCE","",""
"69772","AT 2020ybw","20:38:02.115","+25:40:46.98","","","WISEA J203802.14+254048.2","","ALeRCE","ZTF","","ZTF","ZTF20acmyurf","P48 - ZTF-Cam","","1","1","","20.4651","g-ZTF","2020-10-21 04:22:22.002","ALeRCE","",""
"69771","AT 2020ybv","17:02:54.038","+36:26:04.00","","","SDSS J170254.06+362557.9","0.184","ALeRCE","ZTF","","ZTF","ZTF20acmxkwd","P48 - ZTF-Cam","","1","1","","20.2077","g-ZTF","2020-10-21 03:44:04.004","ALeRCE","",""
"69770","AT 2020ybu","04:15:33.874","+23:58:15.87","","","WISEA J041533.73+235815.5","","ALeRCE","ZTF","","ZTF","ZTF20acndqhu","P48 - ZTF-Cam","","1","1","","20.7574","g-ZTF","2020-10-21 09:07:48.003","ALeRCE","",""
"69769","SN 2020ybt","04:14:51.975","+23:42:00.72","SN Ia","0.09","WISEA J041451.94+234159.7","","ALeRCE, ATLAS","ZTF, ATLAS","ePESSTO+","ATLAS; ZTF","ZTF20acndqhk","ATLAS1 - ACAM1, P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT","1","1","","20.4114","g-ZTF","2020-10-21 09:07:48.003","ALeRCE","",""
"69768","AT 2020ybs","23:14:14.508","-19:15:31.22","","","GALEXASC J231414.35-191533.3","","ALeRCE","ZTF","","ZTF","ZTF20acmzihz","P48 - ZTF-Cam","","1","1","","20.4121","r-ZTF","2020-10-23 04:23:58.001","ALeRCE","",""
"69767","AT 2020ybr","17:20:02.657","+04:12:52.62","","","WISEA J172002.59+041252.1","","ALeRCE","ZTF","","ZTF","ZTF20acmwxry","P48 - ZTF-Cam","","1","1","","19.3062","r-ZTF","2020-10-23 02:20:41.997","ALeRCE","",""
"69766","SN 2020ybq","17:37:28.729","+23:02:27.66","SN I","0.02","SDSS J173729.18+230226.5","0.02","ALeRCE, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20aclvvws","ATLAS1 - ACAM1, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.1852","r-ZTF","2020-10-23 02:25:23.998","ALeRCE","",""
"69765","AT 2020ybp","16:16:53.707","+31:18:38.67","","","WISEA J161653.72+311839.0","0.06732","ALeRCE","ZTF","","ZTF","ZTF18aavkrsj","P48 - ZTF-Cam","","1","1","","18.9283","g-ZTF","2020-10-23 03:19:45.002","ALeRCE","",""
"69764","AT 2020ybo","17:04:23.096","+71:37:04.92","","","SDSS J170423.04+713705.2","0.138","ALeRCE","ZTF","","ZTF","ZTF18aawiiyv","P48 - ZTF-Cam","","1","1","","19.3277","r-ZTF","2020-10-23 02:39:49.000","ALeRCE","",""
"69763","SN 2020ybn","06:11:02.252","-22:17:50.27","SN IIn","0.096","","","ATLAS, YSE","ATLAS, Pan-STARRS1","None","ATLAS; Pan-STARRS1","ATLAS20benp","ATLAS1 - ACAM1, PS1 - GPC1","Lick-3m - KAST","1","1","","19.488","cyan-ATLAS","2020-10-23 13:39:21.600","ATLAS_Bot1","",""
"69762","AT 2020ybm","05:11:15.416","-40:23:36.52","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20beno","ATLAS1 - ACAM1","","1","1","","19.315","cyan-ATLAS","2020-10-23 13:04:48.000","ATLAS_Bot1","",""
"69761","AT 2020ybl","01:32:37.671","-28:37:17.93","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20benn","ATLAS1 - ACAM1","","1","1","","18.767","cyan-ATLAS","2020-10-23 10:06:14.400","ATLAS_Bot1","","TESS-Sector30"
"69760","AT 2020ybk","05:56:14.675","-40:45:44.68","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20beni","ATLAS1 - ACAM1","","1","1","","18.851","cyan-ATLAS","2020-10-23 13:30:43.200","ATLAS_Bot1","",""
"69759","SN 2020ybj","02:21:17.508","+13:42:58.95","SN II","0.023","","","ATLAS, Pan-STARRS1","ATLAS, Pan-STARRS1","ePESSTO+","ATLAS; Pan-STARRS1","ATLAS20bene","ATLAS1 - ACAM1, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","19.208","orange-ATLAS","2020-10-23 10:50:52.800","ATLAS_Bot1","",""
"69757","AT 2020ybi","19:57:13.829","+19:05:14.45","","","","","ZTF","ZTF","","ZTF","ZTF20aclvyik","P48 - ZTF-Cam","","1","1","","20.0815","g-ZTF","2020-10-19 04:55:29.280","ZTF_CLU_PUBLIC","",""
"69756","AT 2020ybh","04:58:16.241","-00:10:51.92","","","","","ZTF","ZTF","","ZTF","ZTF20acmosyv","P48 - ZTF-Cam","","1","1","","20.8539","g-ZTF","2020-09-26 11:31:20.640","ZTF_CLU_PUBLIC","",""
"69755","AT 2020ybg","07:17:55.769","+22:49:49.10","","","","","ZTF","ZTF","","ZTF","ZTF20aclmbex","P48 - ZTF-Cam","","1","1","","20.5651","r-ZTF","2020-09-26 12:14:41.280","ZTF_CLU_PUBLIC","",""
"69754","AT 2020ybf","04:29:47.375","-67:03:20.09","","","WISEA J042947.41-670319.8","","ASAS-SN","ASAS-SN","","ASAS-SN","ASASSN-20nh","ASASSN-3 - Paczynski, ASASSN-5 - Payne-Gaposchkin","","1","1","","17.1","g-Sloan","2020-10-20 07:12:00.000","Vallely","","TESS-Sector30"
"69753","AT 2020ybe","01:26:03.592","+11:25:55.64","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20khw","PS1 - GPC1","","1","1","","20.85","r-Sloan","2020-10-13 10:01:55.200","PS1_Bot1","",""
