"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"69159","AT 2020xem","23:07:22.804","-07:05:04.32","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jvm","PS1 - GPC1","","1","1","","21.47","w-PS1","2020-10-15 06:59:02.400","PS1_Bot1","",""
"69158","AT 2020xel","00:47:29.660","-12:59:50.39","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jvl","PS1 - GPC1","","1","1","","21.67","w-PS1","2020-10-14 10:06:14.400","PS1_Bot1","","TESS-Sector30"
"69157","AT 2020xek","00:54:34.048","+05:10:48.75","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jvk","PS1 - GPC1","","1","1","","20.96","w-PS1","2020-10-15 08:13:55.200","PS1_Bot1","",""
"69156","AT 2020xej","00:39:37.847","-11:07:47.31","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jvj","PS1 - GPC1","","1","1","","20.84","w-PS1","2020-10-14 10:23:31.200","PS1_Bot1","","TESS-Sector30"
"69155","AT 2020xei","00:02:25.701","-07:17:52.78","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jvi","PS1 - GPC1","","1","1","","21.39","w-PS1","2020-10-15 07:07:40.800","PS1_Bot1","",""
"69154","AT 2020xeh","00:00:50.262","+00:54:42.08","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jvh","PS1 - GPC1","","1","1","","20.68","w-PS1","2020-10-15 08:02:24.000","PS1_Bot1","",""
"69153","AT 2020xeg","22:52:37.373","-15:53:19.64","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jvg","PS1 - GPC1","","1","1","","20.84","w-PS1","2020-10-15 06:02:52.800","PS1_Bot1","",""
"69152","AT 2020xef","00:53:51.677","+04:43:24.59","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jvf","PS1 - GPC1","","1","1","","21.19","w-PS1","2020-10-15 08:13:55.200","PS1_Bot1","",""
"69151","AT 2020xee","04:05:17.495","+05:27:54.59","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jve","PS1 - GPC1","","1","1","","20.21","w-PS1","2020-10-14 14:31:12.000","PS1_Bot1","",""
"69150","AT 2020xed","02:43:27.282","-23:36:14.67","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jvd","PS1 - GPC1","","1","1","","21.68","w-PS1","2020-10-14 11:19:40.800","PS1_Bot1","",""
"69149","AT 2020xec","22:53:13.339","-08:32:34.82","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jvc","PS1 - GPC1","","1","1","","21.44","w-PS1","2020-10-13 07:52:19.200","PS1_Bot1","",""
"69148","AT 2020xeb","02:19:37.156","+24:34:10.27","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jvb","PS1 - GPC1","","1","1","","22.09","w-PS1","2020-10-15 09:18:43.200","PS1_Bot1","",""
"69147","AT 2020xea","03:43:43.386","-11:32:32.12","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jva","PS1 - GPC1","","1","1","","21.09","w-PS1","2020-10-14 12:24:28.800","PS1_Bot1","",""
"69146","AT 2020xdz","01:54:48.172","-16:40:45.44","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20juz","PS1 - GPC1","","1","1","","21.42","w-PS1","2020-10-14 11:05:16.800","PS1_Bot1","","TESS-Sector30"
"69145","AT 2020xdy","22:02:22.361","-08:54:24.38","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20juy","PS1 - GPC1","","1","1","","21.7","w-PS1","2020-10-13 07:55:12.000","PS1_Bot1","",""
"69144","AT 2020xdx","00:43:40.592","+03:37:26.52","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jux","PS1 - GPC1","","1","1","","22.11","w-PS1","2020-10-15 08:13:55.200","PS1_Bot1","",""
"69143","AT 2020xdw","01:58:41.401","-16:54:17.05","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20juw","PS1 - GPC1","","1","1","","21.77","w-PS1","2020-10-14 11:05:16.800","PS1_Bot1","","TESS-Sector30"
"69142","AT 2020xdv","04:05:42.242","-21:06:59.24","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20juv","PS1 - GPC1","","1","1","","21.08","i-Sloan","2020-09-29 13:37:55.200","PS1_Bot1","",""
"69141","AT 2020xdu","03:19:07.017","-08:55:06.21","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20juu","PS1 - GPC1","","1","1","","21.45","w-PS1","2020-10-14 12:21:36.000","PS1_Bot1","",""
"69140","AT 2020xdt","04:05:53.017","-24:24:54.88","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jut","PS1 - GPC1","","1","1","","21.32","w-PS1","2020-10-14 13:26:24.000","PS1_Bot1","",""
"69139","AT 2020xds","04:17:48.231","-20:11:09.97","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jus","PS1 - GPC1","","1","1","","21.56","i-Sloan","2020-10-10 13:29:16.800","PS1_Bot1","",""
"69138","AT 2020xdr","03:41:18.939","-12:41:51.21","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jup","PS1 - GPC1","","1","1","","20.53","w-PS1","2020-10-14 12:24:28.800","PS1_Bot1","",""
"69137","AT 2020xdq","00:43:17.481","+06:37:05.31","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20juo","PS1 - GPC1","","1","1","","21.66","w-PS1","2020-10-11 09:17:16.800","PS1_Bot1","",""
"69136","AT 2020xdp","00:31:20.140","+02:07:32.49","","","","","ZTF, Pan-STARRS1","ZTF, Pan-STARRS1","","Pan-STARRS1; ZTF","ZTF20aciaptc","P48 - ZTF-Cam, PS1 - GPC1","","1","1","","19.39","r-ZTF","2020-10-16 07:18:35.712","ZTF_AMPEL_COMPLETE","",""
"69135","AT 2020xdo","02:02:58.814","+17:05:26.54","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jun","PS1 - GPC1","","1","1","","20.67","w-PS1","2020-10-15 09:14:24.000","PS1_Bot1","",""
"69134","AT 2020xdn","01:58:33.538","-19:59:29.42","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jum","PS1 - GPC1","","1","1","","22.15","w-PS1","2020-10-14 11:06:43.200","PS1_Bot1","","TESS-Sector30"
"69133","AT 2020xdm","04:46:26.161","-20:59:44.82","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jul","PS1 - GPC1","","1","1","","21.2","w-PS1","2020-10-14 13:33:35.000","PS1_Bot1","",""
"69132","AT 2020xdl","21:53:37.420","-13:23:31.45","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20juk","PS1 - GPC1","","1","1","","21.63","w-PS1","2020-10-10 06:23:02.400","PS1_Bot1","",""
"69131","AT 2020xdk","04:13:25.336","-20:21:09.55","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20juj","PS1 - GPC1","","1","1","","22.05","w-PS1","2020-10-14 13:24:57.600","PS1_Bot1","",""
"69130","AT 2020xdj","23:41:08.339","-07:05:43.01","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jui","PS1 - GPC1","","1","1","","21.6","w-PS1","2020-10-15 07:10:33.600","PS1_Bot1","",""
"69129","AT 2020xdi","10:24:12.170","+21:01:23.59","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20euz","Gaia - Gaia-photometric","","1","1","","18.47","G-Gaia","2020-10-16 04:58:04.800","Gaia_Bot1","",""
"69128","AT 2020xdh","02:10:33.209","-20:08:23.42","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20juh","PS1 - GPC1","","1","1","","21.1","w-PS1","2020-10-14 11:06:43.200","PS1_Bot1","","TESS-Sector30"
