"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"70530","AT 2020zdu","20:20:52.937","+76:44:49.81","","","","","ZTF","ZTF","","ZTF","ZTF20acpbwew","P48 - ZTF-Cam","","1","1","","19.71","r-ZTF","2020-11-01 04:13:03.072","ZTF_AMPEL_COMPLETE","",""
"70529","AT 2020zdt","21:55:56.095","-09:42:04.60","","","","","ZTF","ZTF","","ZTF","ZTF20acoyqav","P48 - ZTF-Cam","","1","1","","19.51","g-ZTF","2020-11-01 04:45:10.656","ZTF_AMPEL_COMPLETE","",""
"70528","AT 2020zds","18:51:09.902","+39:56:35.80","","","","","ZTF","ZTF","","ZTF","ZTF20acoxtxr","P48 - ZTF-Cam","","1","1","","18.45","r-ZTF","2020-11-11 03:21:04.896","ZTF_AMPEL_COMPLETE","",""
"70527","AT 2020zdr","18:18:32.899","+21:08:22.05","","","","","ZTF","ZTF","","ZTF","ZTF20acouzih","P48 - ZTF-Cam","","1","1","","19.97","g-ZTF","2020-11-03 02:28:13.152","ZTF_AMPEL_COMPLETE","",""
"70526","AT 2020zdq","22:28:26.988","+11:19:40.01","","","","","ZTF","ZTF","","ZTF","ZTF20acoieai","P48 - ZTF-Cam","","1","1","","19.41","g-ZTF","2020-10-31 03:46:11.712","ZTF_AMPEL_COMPLETE","",""
"70525","AT 2020zdp","20:30:35.098","-21:46:53.70","","","","","ZTF","ZTF","","ZTF","ZTF18abwnuyo","P48 - ZTF-Cam","","1","1","","17.65","r-ZTF","2020-11-05 02:33:25.920","ZTF_AMPEL_COMPLETE","",""
"70524","AT 2020zdo","18:35:37.382","+30:23:20.67","","","","","ZTF","ZTF","","ZTF","ZTF18aapuisz","P48 - ZTF-Cam","","1","1","","18.17","g-ZTF","2020-11-11 02:30:07.200","ZTF_AMPEL_COMPLETE","",""
"70523","AT 2020zdn","20:41:10.480","-10:05:29.90","","","","","ZTF","ZTF","","ZTF","ZTF20acpbpcc","P48 - ZTF-Cam","","1","1","","19.29","g-ZTF","2020-11-11 02:24:38.880","ZTF_AMPEL_COMPLETE","",""
"70522","AT 2020zdm","06:29:22.241","-48:51:58.17","","","WISEA J062922.45-485200.8","","ASAS-SN","ASAS-SN","","ASAS-SN","ASASSN-20nz","ASASSN-3 - Paczynski","","1","1","","17.8","g-Sloan","2020-11-10 06:43:12.000","Vallely","",""
"70521","AT 2020zdl","20:58:16.980","+23:58:11.40","","","","","MASTER","MASTER","","MASTER","MASTER OT J205816.98+235811.4","Other - Other","","1","1","","17.3","Clear-","2020-11-10 01:22:00.480","MASTER","",""
"70520","AT 2020zdk","20:26:23.530","+32:01:08.80","","","","","MASTER","MASTER","","MASTER","MASTER OT J202623.53+320108.8","Other - Other","","1","1","","15.4","Clear-","2020-11-09 00:38:29.472","MASTER","",""
"70519","AT 2020zdj","13:06:55.076","+56:15:05.40","","","WISEA J130654.86+561505.0","0.089363","ALeRCE","ZTF","","ZTF","ZTF20acpijfo","P48 - ZTF-Cam","","1","1","","19.5139","r-ZTF","2020-11-10 12:35:02.000","ALeRCE","",""
"70518","AT 2020zdi","13:18:31.994","+60:41:01.34","","","WISEA J131832.14+604057.2","0.076255","ALeRCE","ZTF","","ZTF","ZTF20acpiiud","P48 - ZTF-Cam","","1","1","","19.4791","r-ZTF","2020-11-10 12:34:21.996","ALeRCE","",""
"70517","AT 2020zdh","07:27:49.326","+50:57:25.66","","","WISEA J072749.47+505722.3","","ALeRCE","ZTF","","ZTF","ZTF20acpiaox","P48 - ZTF-Cam","","1","1","","19.7516","r-ZTF","2020-11-10 12:15:32.999","ALeRCE","",""
"70516","AT 2020zdg","07:23:47.871","+48:02:13.31","","","WISEA J072347.85+480213.5","","ALeRCE","ZTF","","ZTF","ZTF18aacqksn","P48 - ZTF-Cam","","1","1","","20.0254","r-ZTF","2020-11-10 12:15:32.999","ALeRCE","",""
"70515","AT 2020zdf","06:49:36.633","+34:14:30.41","","","","","ALeRCE","ZTF","","ZTF","ZTF20acphwph","P48 - ZTF-Cam","","1","1","","20.1884","r-ZTF","2020-11-10 12:10:49.002","ALeRCE","",""
"70514","AT 2020zde","12:25:22.543","+61:29:45.58","","","WISEA J122523.92+612940.6","0.069432","ALeRCE","ZTF","","ZTF","ZTF20acphjgz","P48 - ZTF-Cam","","1","1","","19.6503","g-ZTF","2020-11-10 11:41:54.997","ALeRCE","",""
"70513","AT 2020zdd","12:43:36.173","+54:48:13.68","","","SDSS J124336.18+544813.0","0.301","ALeRCE","ZTF","","ZTF","ZTF20acphjfn","P48 - ZTF-Cam","","1","1","","19.1561","g-ZTF","2020-11-10 11:41:15.003","ALeRCE","",""
"70512","AT 2020zdc","10:50:19.554","-12:56:08.20","","","WISEA J105019.43-125608.0","","ALeRCE","ZTF","","ZTF","ZTF20acphidb","P48 - ZTF-Cam","","1","1","","19.402","g-ZTF","2020-11-10 11:32:02.000","ALeRCE","",""
"70511","AT 2020zdb","10:40:21.852","-11:24:51.38","","","","","ALeRCE","ZTF","","ZTF","ZTF20acphiap","P48 - ZTF-Cam","","1","1","","19.6101","g-ZTF","2020-11-10 11:32:02.000","ALeRCE","",""
