"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"67677","AT 2020vac","23:30:33.308","+36:51:40.69","","","","","ZTF","ZTF","","ZTF","ZTF20aceuzmg","P48 - ZTF-Cam","","1","1","","19.32","r-ZTF","2020-10-04 08:11:47.328","ZTF_AMPEL_COMPLETE","",""
"67676","AT 2020vab","18:26:20.475","+49:49:13.65","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS; ZTF","ZTF20acgkuau","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","19.49","r-ZTF","2020-10-03 02:50:34.080","ZTF_AMPEL_COMPLETE","",""
"67675","AT 2020vaa","02:10:01.953","-07:37:27.09","","","","","ZTF","ZTF","","ZTF","ZTF18abxrrhj","P48 - ZTF-Cam","","1","1","","18.01","g-ZTF","2020-10-06 08:34:04.800","ZTF_Bot1","",""
"67674","AT 2020uzz","07:57:26.070","+26:39:00.32","","","","","ZTF, GaiaAlerts","ZTF, GaiaAlerts","","GaiaAlerts; ZTF","ZTF20acgrvkt","Gaia - Gaia-photometric, P48 - ZTF-Cam","","1","1","","19.7577","g-ZTF","2020-10-04 11:28:36.480","ZTF_CLU_PUBLIC","",""
"67673","AT 2020uzy","02:12:37.690","+03:41:05.53","","","","","ATLAS, ZTF, Pan-STARRS1","ATLAS, ZTF, Pan-STARRS1","","ATLAS; Pan-STARRS1; ZTF","ATLAS20bcnc","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","","1","1","","18.996","orange-ATLAS","2020-10-06 13:22:04.800","ATLAS_Bot1","",""
"67672","SN 2020uzx","01:28:24.253","-05:58:17.71","SN II","0.04","","","ZTF, ATLAS, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","ZTF","ATLAS; Pan-STARRS1; ZTF","ZTF20achbejn","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.93","g-ZTF","2020-10-06 07:39:21.600","ZTF_Bot1","","TESS-Sector30"
"67671","SN 2020uzw","01:48:28.926","+12:53:46.12","SN Ia","0.0744","","","ZTF, ATLAS, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","ZTF","ATLAS; Pan-STARRS1; ZTF","ZTF20achbekh","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.93","g-ZTF","2020-10-06 07:37:55.200","ZTF_Bot1","",""
"67670","SN 2020uzv","07:57:07.357","+70:50:57.62","SN Ia","0.046","","","ZTF","ZTF","ZTF","ZTF","ZTF20acgnrqu","P48 - ZTF-Cam","P60 - SEDM","1","1","","18.7","g-ZTF","2020-10-04 11:11:02.400","ZTF_Bot1","",""
"67669","AT 2020uzu","19:53:42.224","+03:06:29.44","","","","","ZTF","ZTF","","ZTF","ZTF20acgddbm","P48 - ZTF-Cam","","1","1","","16.07","g-ZTF","2020-10-01 04:09:07.200","ZTF_Bot1","",""
"67668","SN 2020uzt","16:13:57.885","+49:58:32.81","SN Ia","0.09","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20acgpigm","ATLAS1 - ACAM1, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.95","g-ZTF","2020-10-06 04:13:26.400","ZTF_Bot1","",""
