"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"68568","AT 2020wic","09:05:14.893","+23:41:48.51","","","SDSS J090514.77+234147.9","0.105","ALeRCE, Pan-STARRS1","ZTF, Pan-STARRS1","","Pan-STARRS1; ZTF","ZTF20acbiyuu","P48 - ZTF-Cam, PS1 - GPC1","","1","1","","20.3591","g-ZTF","2020-10-13 10:41:20.996","ALeRCE","",""
"68567","AT 2020wib","08:28:36.607","+53:41:33.67","","","SDSS J082836.57+534133.7","0.175","ALeRCE","ZTF","","ZTF","ZTF20acituoj","P48 - ZTF-Cam","","1","1","","20.6341","g-ZTF","2020-10-13 10:52:28.998","ALeRCE","",""
"68566","AT 2020wia","05:48:53.961","+19:11:31.35","Galaxy","0.02","2MASS J05485394+1911311","","ALeRCE, ATLAS","ZTF, ATLAS","ePESSTO+","ATLAS; ZTF","ZTF20acitxdz","ATLAS1 - ACAM1, P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT","1","1","","20.3758","g-ZTF","2020-10-13 10:57:55.002","ALeRCE","",""
"68565","AT 2020whz","08:08:01.885","-01:26:49.02","","","SDSS J080801.84-012650.5","0.073","ALeRCE","ZTF","","ZTF","ZTF20acivbos","P48 - ZTF-Cam","","1","1","","20.3284","g-ZTF","2020-10-13 11:05:37.000","ALeRCE","",""
"68564","SN 2020why","08:16:47.543","-09:19:39.55","SN I","0.06","WISEA J081647.21-091938.7","","ALeRCE, ZTF, ATLAS","ZTF, ATLAS","ePESSTO+","ATLAS; ZTF","ZTF20aciuapp","ATLAS1 - ACAM1, P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT","1","1","","19.5751","g-ZTF","2020-10-13 11:06:17.004","ALeRCE","",""
"68563","AT 2020whx","08:13:26.319","-11:52:57.87","","","WISEA J081326.30-115257.9","","ALeRCE","ZTF","","ZTF","ZTF20aaothds","P48 - ZTF-Cam","","1","1","","19.6597","g-ZTF","2020-10-13 11:06:17.004","ALeRCE","",""
"68562","AT 2020whw","10:56:30.413","+55:20:18.33","","","SDSS J105630.22+552018.0","0.126","ALeRCE","ZTF","","ZTF","ZTF20aciuuks","P48 - ZTF-Cam","","1","1","","20.1917","g-ZTF","2020-10-13 11:10:43.003","ALeRCE","",""
"68561","SN 2020whv","09:14:32.003","+31:37:59.92","SN II","0.097","WISEA J091432.08+313753.3","0.097712","ALeRCE, Pan-STARRS1","ZTF, Pan-STARRS1","None","Pan-STARRS1; ZTF","ZTF20aciuciv","P48 - ZTF-Cam, PS1 - GPC1","MMT - BINOSPEC","1","1","","19.6408","g-ZTF","2020-10-13 11:16:46.998","ALeRCE","",""
"68560","AT 2020whu","09:28:14.971","+30:07:08.37","","","SDSS J092814.93+300706.8","0.156","ALeRCE","ZTF","","ZTF","ZTF20aciucjt","P48 - ZTF-Cam","","1","1","","19.8258","g-ZTF","2020-10-13 11:16:46.998","ALeRCE","",""
"68559","SN 2020wht","08:58:22.414","+15:02:28.55","SN Ia","0.09957","WISEA J085822.22+150223.0","0.099621","ALeRCE, ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20aciudrr","ATLAS1 - ACAM1, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.2391","g-ZTF","2020-10-13 11:21:31.997","ALeRCE","",""
"68558","SN 2020whs","07:51:46.873","+16:37:25.25","SN Ia","0.13","SDSS J075146.83+163725.8","0.057","ALeRCE","ZTF","ePESSTO+","ZTF","ZTF20aciuftf","P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT","1","1","","20.168","g-ZTF","2020-10-13 11:23:33.000","ALeRCE","",""
"68557","AT 2020whr","07:57:06.901","+04:14:55.53","","","SDSS J075706.89+041455.9","0.154","ALeRCE","ZTF","","ZTF","ZTF20acivcgh","P48 - ZTF-Cam","","1","1","","20.0429","g-ZTF","2020-10-13 11:25:34.997","ALeRCE","",""
"68556","AT 2020whq","10:13:23.234","+79:01:03.15","","","SDSS J101322.62+790100.1","0.061","ALeRCE, ZTF","ZTF","","ZTF","ZTF20aciuubo","P48 - ZTF-Cam","","1","1","","19.2313","r-ZTF","2020-10-13 11:44:47.996","ALeRCE","",""
"68555","AT 2020whp","07:57:00.857","-02:14:31.78","","","WISEA J075700.83-021431.4","","ALeRCE","ZTF","","ZTF","ZTF20acivczs","P48 - ZTF-Cam","","1","1","","20.2718","r-ZTF","2020-10-13 11:55:50.002","ALeRCE","",""
"68554","AT 2020who","23:25:34.517","+02:06:52.11","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jan","PS1 - GPC1","","1","1","","21.35","w-PS1","2020-09-15 09:33:07.200","PS1_Bot1","",""
"68553","AT 2020whn","22:34:03.093","-07:20:40.54","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jam","PS1 - GPC1","","1","1","","21.27","w-PS1","2020-07-20 13:37:55.200","PS1_Bot1","",""
"68552","AT 2020whm","23:33:40.360","-03:42:49.34","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jal","PS1 - GPC1","","1","1","","20.76","w-PS1","2020-08-15 10:03:21.600","PS1_Bot1","",""
"68551","AT 2020whl","07:55:23.649","+27:31:38.93","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jak","PS1 - GPC1","","1","1","","20.95","w-PS1","2020-09-27 14:52:48.000","PS1_Bot1","",""
"68550","AT 2020whk","01:13:46.264","+01:47:55.91","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jai","PS1 - GPC1","","1","1","","21.79","w-PS1","2020-09-16 11:29:45.600","PS1_Bot1","",""
"68549","AT 2020whj","00:29:53.711","+07:34:24.99","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jah","PS1 - GPC1","","1","1","","20.86","w-PS1","2020-08-22 10:58:04.800","PS1_Bot1","",""
"68548","AT 2020whi","23:32:31.338","-06:13:33.05","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jag","PS1 - GPC1","","1","1","","21.27","w-PS1","2020-07-17 12:36:00.000","PS1_Bot1","",""
"68547","AT 2020whh","22:34:35.864","-09:04:16.12","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jaf","PS1 - GPC1","","1","1","","20.94","w-PS1","2020-07-17 11:31:12.000","PS1_Bot1","",""
"68546","AT 2020whg","23:34:16.763","-00:18:03.31","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jae","PS1 - GPC1","","1","1","","20.99","w-PS1","2020-09-15 09:31:40.800","PS1_Bot1","",""
"68545","AT 2020whf","03:54:00.259","+06:12:57.02","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20jad","PS1 - GPC1","","1","1","","20.26","w-PS1","2020-09-19 13:09:07.200","PS1_Bot1","",""
