"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"70412","AT 2020yzi","10:03:46.715","-15:54:34.10","","","6dFGS gJ100347.5-155432","0.03086","ALeRCE, ZTF, Fink, ATLAS","ZTF, ATLAS","","ATLAS; ZTF","ZTF20acpgokr","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","19.6334","r-ZTF","2020-11-06 11:57:39.004","ALeRCE","",""
"70411","AT 2020yzh","09:02:13.479","-06:58:45.25","","","2MASXi J0902135-065845","","ALeRCE","ZTF","","ZTF","ZTF20acpguik","P48 - ZTF-Cam","","1","1","","19.7117","g-ZTF","2020-11-06 12:31:24.997","ALeRCE","",""
"70410","AT 2020yzg","11:06:49.738","+57:41:02.37","","","CGCG 291-029","0.032249","ALeRCE, ZTF, Fink","ZTF","","ZTF","ZTF20acpgnej","P48 - ZTF-Cam","","1","1","","19.7117","r-ZTF","2020-11-06 11:52:39.999","ALeRCE","",""
"70409","AT 2020yzf","10:45:39.023","+58:01:03.26","","","SDSS J104539.02+580102.8","0.235","ALeRCE, ZTF","ZTF","","ZTF","ZTF20acpglgs","P48 - ZTF-Cam","","1","1","","20.0537","g-ZTF","2020-11-04 12:38:05.004","ALeRCE","",""
"70408","AT 2020yze","08:44:31.884","+63:41:39.96","","","SDSS J084430.82+634139.8","0.087","ALeRCE","ZTF","","ZTF","ZTF20acpgevo","P48 - ZTF-Cam","","1","1","","20.0508","r-ZTF","2020-11-04 11:11:47.000","ALeRCE","",""
"70407","AT 2020yzd","05:48:24.187","-21:55:07.03","","","WISEA J054824.18-215507.2","","ALeRCE, ZTF, Pan-STARRS1, ATLAS","ZTF, Pan-STARRS1, ATLAS","","ATLAS; Pan-STARRS1; ZTF","ZTF20acpgpnq","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","","1","1","","19.2329","g-ZTF","2020-11-03 10:49:49.996","ALeRCE","",""
"70406","AT 2020yzc","09:15:06.366","-15:37:56.74","","","WISEA J091506.16-153759.6","","ALeRCE, ZTF","ZTF","","ZTF","ZTF20acpgpen","P48 - ZTF-Cam","","1","1","","19.4982","r-ZTF","2020-11-04 11:03:54.996","ALeRCE","",""
"70405","AT 2020yzb","10:52:22.329","+27:08:14.30","","","SDSS J105222.30+270813.8","0.344","ALeRCE","ZTF","","ZTF","ZTF20acpgmga","P48 - ZTF-Cam","","1","1","","20.3147","r-ZTF","2020-11-02 11:41:26.002","ALeRCE","",""
"70392","SN 2020yza","10:41:35.158","-03:26:29.38","SN Ia","0.071","","","ZTF, ATLAS, Fink","ZTF, ATLAS","Global SN Project","ATLAS; ZTF","ZTF20acoxmsr","ATLAS1 - ACAM1, P48 - ZTF-Cam","FTN - FLOYDS-N","1","1","","19.1231","r-ZTF","2020-11-03 13:09:24.480","ZTF_CLU_PUBLIC","",""
"70391","AT 2020yyz","02:34:00.136","+20:58:26.39","","","","","Pan-STARRS1, ZTF","Pan-STARRS1, ZTF","","Pan-STARRS1; ZTF","PS20kvn","P48 - ZTF-Cam, PS1 - GPC1","","1","1","","21.27","w-PS1","2020-10-22 09:05:45.600","PS2_Bot1","",""
