# MJD     Mag    Err  LimMag Passband Telescope Filename
55064.52  17.436  0.064     NaN        B     kait4      unk
55065.47  16.618  0.045     NaN        B     kait4      unk
55067.53  15.241  0.047     NaN        B     kait4      unk
55068.51  14.846  0.040     NaN        B     kait4      unk
55069.50  14.556  0.031     NaN        B     kait4      unk
55071.44  14.164  0.277     NaN        B     kait4      unk
55072.46  14.020  0.031     NaN        B     kait4      unk
55073.50  13.898  0.033     NaN        B     kait4      unk
55074.44  13.809  0.036     NaN        B     kait4      unk
55075.53  13.754  0.041     NaN        B     kait4      unk
55076.51  13.695  0.035     NaN        B     kait4      unk
55077.44  13.647  0.054     NaN        B     kait4      unk
55080.51  13.621  0.081     NaN        B     kait4      unk
55084.49  13.755  0.055     NaN        B     kait4      unk
55085.43  13.798  0.047     NaN        B     kait4      unk
55087.44  13.903  0.048     NaN        B     kait4      unk
55089.48  13.995  0.117     NaN        B     kait4      unk
55090.43  14.161  0.041     NaN        B     kait4      unk
55092.47  14.324  0.037     NaN        B     kait4      unk
55093.49  14.375  0.042     NaN        B     kait4      unk
55094.37  14.465  0.037     NaN        B     kait4      unk
55095.46  14.604  0.043     NaN        B     kait4      unk
55096.53  14.701  0.044     NaN        B     kait4      unk
55097.40  14.727  0.139     NaN        B     kait4      unk
55098.44  14.895  0.039     NaN        B     kait4      unk
55099.45  15.039  0.042     NaN        B     kait4      unk
55101.48  15.210  0.039     NaN        B     kait4      unk
55102.47  15.334  0.041     NaN        B     kait4      unk
55104.46  15.477  0.041     NaN        B     kait4      unk
55106.38  15.624  0.064     NaN        B     kait4      unk
55112.41  16.200  0.101     NaN        B     kait4      unk
55114.40  16.280  0.047     NaN        B     kait4      unk
55116.46  16.381  0.224     NaN        B     kait4      unk
55120.43  16.463  0.054     NaN        B     kait4      unk
55123.40  16.257  0.185     NaN        B     kait4      unk
55129.31  16.511  0.082     NaN        B     kait4      unk
55132.37  16.666  0.079     NaN        B     kait4      unk
55133.36  16.694  0.060     NaN        B     kait4      unk
55139.42  16.734  0.147     NaN        B     kait4      unk
55148.40  16.861  0.057     NaN        B     kait4      unk
55154.33  16.949  0.052     NaN        B     kait4      unk
55159.27  17.002  0.060     NaN        B     kait4      unk
55168.32  17.210  0.067     NaN        B     kait4      unk
55173.34  17.228  0.074     NaN        B     kait4      unk
55182.27  17.358  0.051     NaN        B     kait4      unk
55188.22  17.414  0.068     NaN        B     kait4      unk
55201.22  17.667  0.071     NaN        B     kait4      unk
55207.18  17.593  0.154     NaN        B     kait4      unk
55242.13  18.375  0.157     NaN        B     kait4      unk
55064.52  16.824  0.060     NaN        V     kait4      unk
55065.47  16.179  0.046     NaN        V     kait4      unk
55067.53  15.104  0.038     NaN        V     kait4      unk
55068.51  14.769  0.033     NaN        V     kait4      unk
55069.50  14.501  0.019     NaN        V     kait4      unk
55071.44  14.084  0.063     NaN        V     kait4      unk
55072.46  13.947  0.023     NaN        V     kait4      unk
55073.50  13.877  0.027     NaN        V     kait4      unk
55074.44  13.770  0.021     NaN        V     kait4      unk
55075.53  13.696  0.030     NaN        V     kait4      unk
55076.51  13.649  0.032     NaN        V     kait4      unk
55077.44  13.594  0.027     NaN        V     kait4      unk
55080.51  13.522  0.021     NaN        V     kait4      unk
55084.49  13.516  0.023     NaN        V     kait4      unk
55085.43  13.538  0.017     NaN        V     kait4      unk
55087.44  13.574  0.049     NaN        V     kait4      unk
55089.48  13.733  0.025     NaN        V     kait4      unk
55090.43  13.780  0.028     NaN        V     kait4      unk
55092.47  13.930  0.041     NaN        V     kait4      unk
55093.49  14.002  0.031     NaN        V     kait4      unk
55094.37  14.020  0.027     NaN        V     kait4      unk
55095.46  14.056  0.024     NaN        V     kait4      unk
55096.53  14.185  0.033     NaN        V     kait4      unk
55097.40  14.175  0.022     NaN        V     kait4      unk
55098.44  14.211  0.022     NaN        V     kait4      unk
55099.45  14.256  0.035     NaN        V     kait4      unk
55101.48  14.316  0.023     NaN        V     kait4      unk
55102.47  14.357  0.036     NaN        V     kait4      unk
55104.46  14.433  0.030     NaN        V     kait4      unk
55106.38  14.478  0.028     NaN        V     kait4      unk
55112.41  14.800  0.036     NaN        V     kait4      unk
55114.40  14.947  0.041     NaN        V     kait4      unk
55116.46  15.046  0.032     NaN        V     kait4      unk
55120.43  15.324  0.043     NaN        V     kait4      unk
55123.40  15.439  0.037     NaN        V     kait4      unk
55129.31  15.645  0.053     NaN        V     kait4      unk
55132.37  15.727  0.080     NaN        V     kait4      unk
55133.36  15.752  0.050     NaN        V     kait4      unk
55139.42  16.045  0.062     NaN        V     kait4      unk
55148.40  16.159  0.038     NaN        V     kait4      unk
55154.33  16.320  0.051     NaN        V     kait4      unk
55159.27  16.455  0.065     NaN        V     kait4      unk
55168.32  16.643  0.055     NaN        V     kait4      unk
55173.34  16.762  0.058     NaN        V     kait4      unk
55182.27  16.989  0.059     NaN        V     kait4      unk
55188.22  17.109  0.113     NaN        V     kait4      unk
55201.22  17.375  0.076     NaN        V     kait4      unk
55207.18  17.503  0.114     NaN        V     kait4      unk
55242.13  18.000  0.216     NaN        V     kait4      unk
55064.52  16.876  0.081     NaN        R     kait4      unk
55065.47  16.208  0.050     NaN        R     kait4      unk
55067.53  15.157  0.051     NaN        R     kait4      unk
55068.51  14.772  0.057     NaN        R     kait4      unk
55069.50  14.480  0.025     NaN        R     kait4      unk
55071.44  14.240  0.052     NaN        R     kait4      unk
55072.46  13.993  0.025     NaN        R     kait4      unk
55073.50  13.874  0.032     NaN        R     kait4      unk
55074.44  13.833  0.028     NaN        R     kait4      unk
55075.53  13.815  0.039     NaN        R     kait4      unk
55076.51  13.705  0.032     NaN        R     kait4      unk
55077.44  13.631  0.033     NaN        R     kait4      unk
55080.51  13.621  0.029     NaN        R     kait4      unk
55084.49  13.699  0.026     NaN        R     kait4      unk
55085.43  13.713  0.028     NaN        R     kait4      unk
55087.44  13.779  0.019     NaN        R     kait4      unk
55089.48  13.935  0.051     NaN        R     kait4      unk
55090.43  13.991  0.039     NaN        R     kait4      unk
55092.47  14.139  0.044     NaN        R     kait4      unk
55093.49  14.187  0.039     NaN        R     kait4      unk
55094.37  14.261  0.037     NaN        R     kait4      unk
55095.46  14.302  0.022     NaN        R     kait4      unk
55096.53  14.355  0.048     NaN        R     kait4      unk
55097.40  14.369  0.036     NaN        R     kait4      unk
55098.44  14.358  0.022     NaN        R     kait4      unk
55099.45  14.350  0.038     NaN        R     kait4      unk
55101.48  14.388  0.026     NaN        R     kait4      unk
55102.47  14.398  0.047     NaN        R     kait4      unk
55104.46  14.396  0.037     NaN        R     kait4      unk
55106.38  14.420  0.040     NaN        R     kait4      unk
55112.41  14.621  0.036     NaN        R     kait4      unk
55114.40  14.684  0.045     NaN        R     kait4      unk
55116.46  14.877  0.038     NaN        R     kait4      unk
55120.43  15.097  0.052     NaN        R     kait4      unk
55123.40  15.234  0.043     NaN        R     kait4      unk
