# MJD     Mag    Err  LimMag Passband Telescope Filename
55678.21  14.810  0.020     NaN        B     kait4      unk
55679.30  14.417  0.024     NaN        B     kait4      unk
55681.31  13.858  0.032     NaN        B     kait4      unk
55682.04  13.628  0.045     NaN        B   nickel2      unk
55682.32  13.665  0.031     NaN        B     kait4      unk
55683.31  13.404  0.036     NaN        B     kait4      unk
55684.03  13.319  0.038     NaN        B   nickel2      unk
55684.30  13.316  0.025     NaN        B     kait4      unk
55685.30  13.179  0.027     NaN        B     kait4      unk
55687.32  13.019  0.031     NaN        B     kait4      unk
55688.30  13.019  0.028     NaN        B     kait4      unk
55691.28  12.945  0.029     NaN        B     kait4      unk
55693.28  12.988  0.036     NaN        B     kait4      unk
55700.25  13.465  0.044     NaN        B     kait4      unk
55703.19  13.767  0.042     NaN        B     kait4      unk
55706.19  14.103  0.046     NaN        B     kait4      unk
55709.24  14.482  0.033     NaN        B     kait4      unk
55715.23  15.133  0.039     NaN        B     kait4      unk
55719.25  15.490  0.042     NaN        B     kait4      unk
55719.95  15.492  0.025     NaN        B   nickel2      unk
55721.94  15.639  0.020     NaN        B   nickel2      unk
55722.20  15.702  0.048     NaN        B     kait4      unk
55725.20  15.900  0.068     NaN        B     kait4      unk
55726.95  15.885  0.021     NaN        B   nickel2      unk
55728.20  15.974  0.053     NaN        B     kait4      unk
55731.20  16.080  0.066     NaN        B     kait4      unk
55735.20  16.142  0.042     NaN        B     kait4      unk
55738.20  16.219  0.048     NaN        B     kait4      unk
55738.93  16.186  0.023     NaN        B   nickel2      unk
55748.92  16.335  0.059     NaN        B   nickel2      unk
55749.93  16.414  0.018     NaN        B   nickel2      unk
55766.91  16.650  0.027     NaN        B   nickel2      unk
55678.21  14.760  0.016     NaN        V     kait4      unk
55679.30  14.400  0.023     NaN        V     kait4      unk
55681.31  13.894  0.026     NaN        V     kait4      unk
55682.04  13.615  0.013     NaN        V   nickel2      unk
55682.32  13.629  0.021     NaN        V     kait4      unk
55683.31  13.515  0.034     NaN        V     kait4      unk
55684.03  13.346  0.012     NaN        V   nickel2      unk
55684.30  13.324  0.026     NaN        V     kait4      unk
55685.30  13.261  0.022     NaN        V     kait4      unk
55687.32  13.041  0.023     NaN        V     kait4      unk
55688.30  12.991  0.022     NaN        V     kait4      unk
55691.28  12.925  0.020     NaN        V     kait4      unk
55693.28  12.895  0.024     NaN        V     kait4      unk
55700.25  13.150  0.025     NaN        V     kait4      unk
55703.19  13.324  0.023     NaN        V     kait4      unk
55706.19  13.512  0.026     NaN        V     kait4      unk
55709.24  13.718  0.028     NaN        V     kait4      unk
55715.23  14.021  0.030     NaN        V     kait4      unk
55719.25  14.219  0.024     NaN        V     kait4      unk
55719.95  14.313  0.017     NaN        V   nickel2      unk
55721.94  14.475  0.024     NaN        V   nickel2      unk
55722.20  14.429  0.028     NaN        V     kait4      unk
55725.20  14.573  0.038     NaN        V     kait4      unk
55726.95  14.765  0.019     NaN        V   nickel2      unk
55728.20  14.760  0.027     NaN        V     kait4      unk
55731.20  14.865  0.041     NaN        V     kait4      unk
55735.20  15.021  0.031     NaN        V     kait4      unk
55738.20  15.132  0.032     NaN        V     kait4      unk
55738.93  15.191  0.014     NaN        V   nickel2      unk
55748.92  15.458  0.020     NaN        V   nickel2      unk
55749.93  15.492  0.014     NaN        V   nickel2      unk
55766.91  16.133  0.169     NaN        V   nickel2      unk
55678.21  14.607  0.018     NaN        R     kait4      unk
55679.30  14.210  0.026     NaN        R     kait4      unk
55681.31  13.670  0.023     NaN        R     kait4      unk
55682.04  13.323  0.040     NaN        R   nickel2      unk
55682.32  13.463  0.022     NaN        R     kait4      unk
55683.31  13.284  0.032     NaN        R     kait4      unk
55684.03  13.152  0.011     NaN        R   nickel2      unk
55684.30  13.159  0.021     NaN        R     kait4      unk
55685.30  13.059  0.022     NaN        R     kait4      unk
55687.32  12.942  0.029     NaN        R     kait4      unk
55688.30  12.925  0.019     NaN        R     kait4      unk
55691.28  12.844  0.021     NaN        R     kait4      unk
55693.28  12.845  0.029     NaN        R     kait4      unk
55700.25  13.235  0.025     NaN        R     kait4      unk
55703.19  13.440  0.020     NaN        R     kait4      unk
55706.19  13.583  0.023     NaN        R     kait4      unk
55709.24  13.632  0.068     NaN        R     kait4      unk
55715.23  13.706  0.022     NaN        R     kait4      unk
55719.25  13.898  0.019     NaN        R     kait4      unk
55721.94  14.027  0.013     NaN        R   nickel2      unk
55722.20  14.040  0.029     NaN        R     kait4      unk
55725.20  14.289  0.033     NaN        R     kait4      unk
55728.20  14.411  0.025     NaN        R     kait4      unk
55731.20  14.600  0.043     NaN        R     kait4      unk
55735.20  14.751  0.025     NaN        R     kait4      unk
55738.20  14.822  0.032     NaN        R     kait4      unk
55738.93  14.886  0.010     NaN        R   nickel2      unk
55749.93  15.269  0.012     NaN        R   nickel2      unk
55766.91  15.787  0.022     NaN        R   nickel2      unk
55678.21  14.554  0.023     NaN        I     kait4      unk
55679.30  14.153  0.023     NaN        I     kait4      unk
55681.31  13.657  0.031     NaN        I     kait4      unk
55682.32  13.406  0.028     NaN        I     kait4      unk
55683.31  13.273  0.030     NaN        I     kait4      unk
55684.03  13.155  0.012     NaN        I   nickel2      unk
55684.30  13.151  0.022     NaN        I     kait4      unk
55685.30  13.066  0.023     NaN        I     kait4      unk
55687.32  12.954  0.030     NaN        I     kait4      unk
55688.30  12.990  0.025     NaN        I     kait4      unk
55691.28  13.073  0.027     NaN        I     kait4      unk
55693.28  13.151  0.036     NaN        I     kait4      unk
55700.25  13.616  0.030     NaN        I     kait4      unk
55706.19  13.806  0.034     NaN        I     kait4      unk
55709.24  13.695  0.024     NaN        I     kait4      unk
55715.23  13.566  0.026     NaN        I     kait4      unk
55719.25  13.496  0.025     NaN        I     kait4      unk
55719.95  13.536  0.021     NaN        I   nickel2      unk
55721.94  13.612  0.015     NaN        I   nickel2      unk
55722.20  13.687  0.033     NaN        I     kait4      unk
55725.20  13.898  0.037     NaN        I     kait4      unk
55726.95  14.001  0.014     NaN        I   nickel2      unk
55728.20  14.092  0.026     NaN        I     kait4      unk
55731.20  14.322  0.059     NaN        I     kait4      unk
55735.20  14.442  0.033     NaN        I     kait4      unk
55738.20  14.644  0.029     NaN        I     kait4      unk
55738.93  14.634  0.013     NaN        I   nickel2      unk
55748.92  15.079  0.014     NaN        I   nickel2      unk
55749.93  15.153  0.012     NaN        I   nickel2      unk
55766.91  15.842  0.018     NaN        I   nickel2      unk
