# MJD     Mag    Err  LimMag Passband Telescope Filename
56064.24  17.344  0.043     NaN        B     kait4      unk
56065.28  15.906  0.070     NaN        B     kait4      unk
56066.05  15.304  0.030     NaN        B   nickel2      unk
56066.25  15.321  0.032     NaN        B     kait4      unk
56067.18  14.969  0.025     NaN        B     kait4      unk
56068.24  14.450  0.022     NaN        B     kait4      unk
56069.28  13.985  0.019     NaN        B     kait4      unk
56070.20  13.603  0.014     NaN        B     kait4      unk
56071.24  13.295  0.015     NaN        B     kait4      unk
56073.21  12.806  0.013     NaN        B     kait4      unk
56075.19  12.541  0.020     NaN        B     kait4      unk
56076.20  12.429  0.020     NaN        B     kait4      unk
56078.27  12.297  0.028     NaN        B     kait4      unk
56079.27  12.198  0.025     NaN        B     kait4      unk
56081.27  12.167  0.031     NaN        B     kait4      unk
56082.01  12.173  0.024     NaN        B   nickel2      unk
56082.26  12.227  0.028     NaN        B     kait4      unk
56084.25  12.251  0.024     NaN        B     kait4      unk
56085.26  12.279  0.017     NaN        B     kait4      unk
56086.25  12.361  0.015     NaN        B     kait4      unk
56087.25  12.381  0.016     NaN        B     kait4      unk
56088.22  12.459  0.017     NaN        B     kait4      unk
56089.22  12.516  0.018     NaN        B     kait4      unk
56090.21  12.597  0.027     NaN        B     kait4      unk
56091.22  12.649  0.015     NaN        B     kait4      unk
56091.95  12.584  0.045     NaN        B   nickel2      unk
56092.22  12.699  0.021     NaN        B     kait4      unk
56093.22  12.798  0.016     NaN        B     kait4      unk
56094.21  12.899  0.018     NaN        B     kait4      unk
56095.21  12.959  0.018     NaN        B     kait4      unk
56096.22  13.105  0.018     NaN        B     kait4      unk
56096.95  13.112  0.018     NaN        B   nickel2      unk
56098.23  13.335  0.019     NaN        B     kait4      unk
56099.20  13.430  0.023     NaN        B     kait4      unk
56099.95  13.515  0.019     NaN        B   nickel2      unk
56100.23  13.576  0.022     NaN        B     kait4      unk
56101.21  13.678  0.022     NaN        B     kait4      unk
56102.21  13.811  0.024     NaN        B     kait4      unk
56103.23  13.947  0.026     NaN        B     kait4      unk
56104.94  14.049  0.021     NaN        B   nickel2      unk
56106.21  14.220  0.032     NaN        B     kait4      unk
56106.93  14.232  0.034     NaN        B   nickel2      unk
56107.23  14.317  0.033     NaN        B     kait4      unk
56110.95  14.651  0.055     NaN        B   nickel2      unk
56111.20  14.667  0.038     NaN        B     kait4      unk
56112.23  14.724  0.039     NaN        B     kait4      unk
56113.20  14.822  0.038     NaN        B     kait4      unk
56114.22  14.864  0.035     NaN        B     kait4      unk
56115.20  14.885  0.036     NaN        B     kait4      unk
56116.23  14.951  0.037     NaN        B     kait4      unk
56117.20  14.987  0.034     NaN        B     kait4      unk
56118.24  15.038  0.039     NaN        B     kait4      unk
56119.20  15.109  0.036     NaN        B     kait4      unk
