# MJD     Mag    Err  LimMag Passband Telescope Filename
54978.42  18.228  0.047     NaN        B     kait4      unk
54980.36  17.987  0.159     NaN        B     kait4      unk
54984.43  17.658  0.073     NaN        B     kait4      unk
54986.35  17.745  0.094     NaN        B     kait4      unk
54991.37  18.617  0.164     NaN        B     kait4      unk
54993.37  18.717  0.127     NaN        B     kait4      unk
54996.34  19.366  0.137     NaN        B     kait4      unk
55002.32  19.909  0.209     NaN        B     kait4      unk
55005.31  19.826  0.315     NaN        B     kait4      unk
55008.32  19.867  0.244     NaN        B     kait4      unk
55015.30  20.282  0.472     NaN        B     kait4      unk
55025.10  20.739  0.331     NaN        B   nickel2      unk
55032.09  20.843  0.152     NaN        B   nickel2      unk
55032.22  20.823  0.490     NaN        B     kait4      unk
55035.26  20.869  0.334     NaN        B     kait4      unk
55038.19  21.051  0.552     NaN        B     kait4      unk
55042.00  21.221  0.298     NaN        B   nickel2      unk
55047.01  21.247  0.704     NaN        B   nickel2      unk
54978.42  18.073  0.056     NaN        V     kait4      unk
54980.36  17.525  0.290     NaN        V     kait4      unk
54984.43  17.552  0.071     NaN        V     kait4      unk
54986.35  17.466  0.056     NaN        V     kait4      unk
54991.37  17.751  0.073     NaN        V     kait4      unk
54993.37  17.803  0.073     NaN        V     kait4      unk
54996.34  18.067  0.076     NaN        V     kait4      unk
55002.32  18.541  0.089     NaN        V     kait4      unk
55005.31  18.902  0.130     NaN        V     kait4      unk
55008.32  19.193  0.171     NaN        V     kait4      unk
55015.30  19.469  0.243     NaN        V     kait4      unk
55025.10  19.493  0.206     NaN        V   nickel2      unk
55032.09  20.090  0.141     NaN        V   nickel2      unk
55032.22  19.833  0.515     NaN        V     kait4      unk
55035.26  20.160  0.331     NaN        V     kait4      unk
55038.19  19.960  0.292     NaN        V     kait4      unk
55042.00  20.448  0.210     NaN        V   nickel2      unk
55047.01  20.333  0.426     NaN        V   nickel2      unk
54978.42  17.793  0.069     NaN        R     kait4      unk
54980.36  17.547  0.109     NaN        R     kait4      unk
54984.43  17.219  0.096     NaN        R     kait4      unk
54986.35  17.278  0.058     NaN        R     kait4      unk
54991.37  17.563  0.099     NaN        R     kait4      unk
54993.37  17.553  0.072     NaN        R     kait4      unk
54996.34  17.728  0.076     NaN        R     kait4      unk
55002.32  18.053  0.097     NaN        R     kait4      unk
55005.31  18.321  0.139     NaN        R     kait4      unk
55008.32  18.620  0.129     NaN        R     kait4      unk
55015.30  18.881  0.316     NaN        R     kait4      unk
55025.10  19.312  0.134     NaN        R   nickel2      unk
55032.09  19.534  0.113     NaN        R   nickel2      unk
55032.22  19.771  0.310     NaN        R     kait4      unk
55035.26  19.671  0.192     NaN        R     kait4      unk
55038.19  20.116  0.372     NaN        R     kait4      unk
55042.00  19.865  0.164     NaN        R   nickel2      unk
55047.01  19.974  0.289     NaN        R   nickel2      unk
54978.42  17.772  0.081     NaN        I     kait4      unk
54980.36  17.575  0.081     NaN        I     kait4      unk
54984.43  17.329  0.107     NaN        I     kait4      unk
54986.35  17.297  0.092     NaN        I     kait4      unk
54991.37  17.636  0.080     NaN        I     kait4      unk
54993.37  17.750  0.130     NaN        I     kait4      unk
54996.34  17.681  0.083     NaN        I     kait4      unk
55002.32  17.722  0.100     NaN        I     kait4      unk
55005.31  17.946  0.138     NaN        I     kait4      unk
55008.32  18.313  0.121     NaN        I     kait4      unk
55025.10  19.132  0.154     NaN        I   nickel2      unk
55032.09  19.750  0.229     NaN        I   nickel2      unk
55032.22  19.586  0.412     NaN        I     kait4      unk
55035.26  19.259  0.255     NaN        I     kait4      unk
55038.19  19.419  0.387     NaN        I     kait4      unk
55042.00  20.350  0.329     NaN        I   nickel2      unk
55047.01  20.277  0.477     NaN        I   nickel2      unk
54978.42  17.742  0.071     NaN    CLEAR     kait4      unk
54982.40  17.339  0.078     NaN    CLEAR     kait4      unk
54990.40  17.694  0.148     NaN    CLEAR     kait4      unk
54997.40  17.824  0.121     NaN    CLEAR     kait4      unk
55003.35  18.540  0.303     NaN    CLEAR     kait4      unk
55008.32  18.581  0.156     NaN    CLEAR     kait4      unk
55027.31  19.860  0.390     NaN    CLEAR     kait4      unk
55044.22  19.776  0.612     NaN    CLEAR     kait4      unk
