# MJD     Mag    Err  LimMag Passband Telescope Filename
57536.30  15.414  0.029     NaN        B     kait4      unk
57537.22  14.915  0.023     NaN        B     kait4      unk
57538.24  14.491  0.018     NaN        B     kait4      unk
57539.20  14.163  0.019     NaN        B     kait4      unk
57540.25  13.866  0.025     NaN        B     kait4      unk
57541.20  13.646  0.033     NaN        B     kait4      unk
57541.31  13.590  0.013     NaN        B   nickel2      unk
57542.21  13.509  0.020     NaN        B     kait4      unk
57543.21  13.402  0.016     NaN        B     kait4      unk
57544.20  13.259  0.017     NaN        B     kait4      unk
57545.23  13.188  0.013     NaN        B     kait4      unk
57546.22  13.157  0.017     NaN        B     kait4      unk
57546.25  13.121  0.013     NaN        B   nickel2      unk
57547.21  13.147  0.020     NaN        B     kait4      unk
57548.22  13.156  0.022     NaN        B     kait4      unk
57549.22  13.196  0.019     NaN        B     kait4      unk
57550.26  13.249  0.021     NaN        B     kait4      unk
57551.22  13.288  0.019     NaN        B     kait4      unk
57552.25  13.348  0.013     NaN        B     kait4      unk
57553.21  13.397  0.022     NaN        B     kait4      unk
57554.22  13.554  0.036     NaN        B     kait4      unk
57555.22  13.622  0.021     NaN        B     kait4      unk
57556.22  13.704  0.016     NaN        B     kait4      unk
57558.21  13.954  0.022     NaN        B     kait4      unk
57559.23  14.129  0.033     NaN        B     kait4      unk
57560.22  14.375  0.053     NaN        B     kait4      unk
57561.21  14.389  0.023     NaN        B     kait4      unk
57561.22  14.289  0.015     NaN        B   nickel2      unk
57562.23  14.507  0.023     NaN        B     kait4      unk
57564.22  14.772  0.029     NaN        B     kait4      unk
57565.21  14.965  0.031     NaN        B     kait4      unk
57566.21  15.059  0.027     NaN        B     kait4      unk
57567.21  15.187  0.037     NaN        B     kait4      unk
57568.23  15.352  0.032     NaN        B     kait4      unk
57569.21  15.448  0.033     NaN        B     kait4      unk
57570.21  15.511  0.040     NaN        B     kait4      unk
57573.21  15.818  0.044     NaN        B     kait4      unk
57575.22  15.934  0.058     NaN        B     kait4      unk
57576.22  15.959  0.044     NaN        B     kait4      unk
57577.22  16.098  0.052     NaN        B     kait4      unk
57579.21  16.157  0.048     NaN        B     kait4      unk
57580.22  16.271  0.053     NaN        B     kait4      unk
57583.21  16.331  0.051     NaN        B     kait4      unk
57586.20  16.388  0.051     NaN        B     kait4      unk
57589.19  16.399  0.065     NaN        B     kait4      unk
57592.18  16.523  0.091     NaN        B     kait4      unk
57710.54  18.428  0.054     NaN        B   nickel2      unk
57726.55  18.667  0.056     NaN        B   nickel2      unk
57536.30  15.262  0.037     NaN        V     kait4      unk
57537.22  14.858  0.032     NaN        V     kait4      unk
57538.24  14.509  0.030     NaN        V     kait4      unk
57539.20  14.173  0.026     NaN        V     kait4      unk
57540.25  13.888  0.035     NaN        V     kait4      unk
57541.20  13.841  0.044     NaN        V     kait4      unk
57541.31  13.619  0.008     NaN        V   nickel2      unk
57542.21  13.554  0.022     NaN        V     kait4      unk
57543.21  13.434  0.019     NaN        V     kait4      unk
57544.20  13.356  0.022     NaN        V     kait4      unk
57545.23  13.243  0.017     NaN        V     kait4      unk
57546.22  13.200  0.025     NaN        V     kait4      unk
57546.25  13.141  0.007     NaN        V   nickel2      unk
57547.21  13.170  0.030     NaN        V     kait4      unk
57548.22  13.223  0.031     NaN        V     kait4      unk
57549.22  13.156  0.020     NaN        V     kait4      unk
57550.26  13.236  0.047     NaN        V     kait4      unk
57551.22  13.173  0.024     NaN        V     kait4      unk
57552.25  13.205  0.019     NaN        V     kait4      unk
57553.21  13.314  0.023     NaN        V     kait4      unk
57554.22  13.415  0.037     NaN        V     kait4      unk
57555.22  13.399  0.025     NaN        V     kait4      unk
57556.22  13.383  0.017     NaN        V     kait4      unk
57558.21  13.545  0.023     NaN        V     kait4      unk
57559.23  13.659  0.027     NaN        V     kait4      unk
57560.22  13.838  0.056     NaN        V     kait4      unk
57561.21  13.800  0.027     NaN        V     kait4      unk
57561.22  13.676  0.011     NaN        V   nickel2      unk
57562.23  13.813  0.021     NaN        V     kait4      unk
57564.22  13.954  0.036     NaN        V     kait4      unk
57565.21  14.116  0.076     NaN        V     kait4      unk
57566.21  14.049  0.026     NaN        V     kait4      unk
57567.21  14.048  0.032     NaN        V     kait4      unk
57568.23  14.173  0.030     NaN        V     kait4      unk
57569.21  14.254  0.034     NaN        V     kait4      unk
57570.21  14.292  0.040     NaN        V     kait4      unk
57573.21  14.646  0.048     NaN        V     kait4      unk
57575.22  14.848  0.067     NaN        V     kait4      unk
57576.22  14.802  0.048     NaN        V     kait4      unk
57577.22  14.879  0.072     NaN        V     kait4      unk
57579.21  15.146  0.056     NaN        V     kait4      unk
57580.22  15.063  0.049     NaN        V     kait4      unk
57583.21  15.150  0.045     NaN        V     kait4      unk
57586.20  15.330  0.061     NaN        V     kait4      unk
57589.19  15.523  0.105     NaN        V     kait4      unk
57592.18  15.559  0.073     NaN        V     kait4      unk
57710.54  18.287  0.144     NaN        V   nickel2      unk
57726.55  18.458  0.310     NaN        V   nickel2      unk
57536.30  15.032  0.043     NaN        R     kait4      unk
57537.22  14.643  0.045     NaN        R     kait4      unk
57538.24  14.247  0.034     NaN        R     kait4      unk
57539.20  13.956  0.032     NaN        R     kait4      unk
57540.25  13.681  0.024     NaN        R     kait4      unk
57541.20  13.616  0.049     NaN        R     kait4      unk
57541.31  13.437  0.009     NaN        R   nickel2      unk
57542.21  13.393  0.032     NaN        R     kait4      unk
57543.21  13.299  0.025     NaN        R     kait4      unk
57544.20  13.217  0.024     NaN        R     kait4      unk
57545.23  13.127  0.007     NaN        R     kait4      unk
57546.22  13.099  0.011     NaN        R     kait4      unk
57546.25  13.073  0.009     NaN        R   nickel2      unk
57547.21  13.106  0.027     NaN        R     kait4      unk
57548.22  13.057  0.016     NaN        R     kait4      unk
