# MJD     Mag    Err  LimMag Passband Telescope Filename
56764.27  17.268  0.080     NaN        B     kait4      unk
56765.17  17.174  0.067     NaN        B     kait4      unk
56766.17  17.211  0.082     NaN        B     kait4      unk
56766.19  17.115  0.091     NaN        B   nickel2      unk
56767.18  17.178  0.065     NaN        B     kait4      unk
56768.17  17.350  0.086     NaN        B     kait4      unk
56771.22  17.370  0.065     NaN        B     kait4      unk
56776.17  17.757  0.171     NaN        B     kait4      unk
56777.18  17.767  0.106     NaN        B     kait4      unk
56778.17  17.907  0.127     NaN        B     kait4      unk
56778.18  17.894  0.045     NaN        B   nickel2      unk
56779.18  17.969  0.152     NaN        B     kait4      unk
56780.17  17.944  0.223     NaN        B     kait4      unk
56781.17  18.525  0.317     NaN        B     kait4      unk
56787.18  18.496  0.471     NaN        B     kait4      unk
56788.18  18.394  0.338     NaN        B     kait4      unk
56789.18  18.716  0.255     NaN        B   nickel2      unk
56790.18  18.131  0.481     NaN        B     kait4      unk
56791.18  18.480  0.406     NaN        B     kait4      unk
56793.17  19.048  1.036     NaN        B   nickel2      unk
56800.19  19.785  0.763     NaN        B   nickel2      unk
56764.27  16.565  0.060     NaN        V     kait4      unk
56765.17  16.523  0.036     NaN        V     kait4      unk
56766.17  16.469  0.062     NaN        V     kait4      unk
56766.19  16.488  0.130     NaN        V   nickel2      unk
56767.18  16.472  0.051     NaN        V     kait4      unk
56768.17  16.458  0.060     NaN        V     kait4      unk
56771.22  16.512  0.070     NaN        V     kait4      unk
56776.17  16.627  0.086     NaN        V     kait4      unk
56777.18  16.729  0.074     NaN        V     kait4      unk
56778.17  16.848  0.079     NaN        V     kait4      unk
56778.18  16.823  0.176     NaN        V   nickel2      unk
56779.18  16.924  0.112     NaN        V     kait4      unk
56780.17  16.882  0.111     NaN        V     kait4      unk
56781.17  16.977  0.160     NaN        V     kait4      unk
56787.18  17.325  0.181     NaN        V     kait4      unk
56788.18  17.362  0.193     NaN        V     kait4      unk
56789.18  17.413  0.271     NaN        V   nickel2      unk
56790.18  17.633  0.222     NaN        V     kait4      unk
56791.18  17.644  0.184     NaN        V     kait4      unk
56793.17  17.954  0.375     NaN        V   nickel2      unk
56800.19  18.134  0.422     NaN        V   nickel2      unk
56764.27  16.137  0.066     NaN        R     kait4      unk
56765.17  16.097  0.067     NaN        R     kait4      unk
56766.17  16.122  0.103     NaN        R     kait4      unk
56766.19  16.022  0.142     NaN        R   nickel2      unk
56767.18  16.055  0.056     NaN        R     kait4      unk
56768.17  16.053  0.058     NaN        R     kait4      unk
56771.22  15.996  0.087     NaN        R     kait4      unk
56776.17  16.444  0.120     NaN        R     kait4      unk
56777.18  16.529  0.116     NaN        R     kait4      unk
56778.17  16.621  0.081     NaN        R     kait4      unk
56778.18  16.578  0.209     NaN        R   nickel2      unk
56779.18  16.744  0.146     NaN        R     kait4      unk
56780.17  16.767  0.150     NaN        R     kait4      unk
56781.17  16.724  0.226     NaN        R     kait4      unk
56787.18  16.711  0.160     NaN        R     kait4      unk
56788.18  16.845  0.180     NaN        R     kait4      unk
56790.18  16.766  0.160     NaN        R     kait4      unk
