# MJD     Mag    Err  LimMag Passband Telescope Filename
54980.43  20.344  0.235     NaN        B     kait4      unk
54981.46  19.965  0.447     NaN        B     kait4      unk
54982.42  20.615  0.234     NaN        B     kait4      unk
54983.47  20.218  0.489     NaN        B     kait4      unk
54986.48  20.406  0.351     NaN        B     kait4      unk
54999.14  20.832  0.357     NaN        B   nickel2      unk
55004.13  21.075  0.123     NaN        B   nickel2      unk
55015.15  21.474  0.362     NaN        B   nickel2      unk
55032.16  21.454  0.326     NaN        B   nickel2      unk
55040.10  21.832  0.372     NaN        B   nickel2      unk
55042.07  21.658  0.211     NaN        B   nickel2      unk
55047.07  21.441  0.540     NaN        B   nickel2      unk
55064.05  21.833  0.317     NaN        B   nickel2      unk
55068.04  22.138  0.321     NaN        B   nickel2      unk
54980.43  18.678  0.115     NaN        V     kait4      unk
54981.46  18.920  0.178     NaN        V     kait4      unk
54982.42  18.922  0.073     NaN        V     kait4      unk
54983.47  18.962  0.450     NaN        V     kait4      unk
54986.48  19.292  0.113     NaN        V     kait4      unk
54999.14  20.062  0.528     NaN        V   nickel2      unk
55004.13  20.014  0.069     NaN        V   nickel2      unk
55015.15  20.208  0.135     NaN        V   nickel2      unk
55032.16  20.827  0.253     NaN        V   nickel2      unk
55040.10  20.789  0.201     NaN        V   nickel2      unk
55042.07  20.746  0.141     NaN        V   nickel2      unk
55047.07  21.651  0.569     NaN        V   nickel2      unk
55064.05  21.307  0.252     NaN        V   nickel2      unk
55068.04  21.501  0.261     NaN        V   nickel2      unk
54980.43  18.072  0.273     NaN        R     kait4      unk
54981.46  18.157  0.536     NaN        R     kait4      unk
54982.42  18.239  0.054     NaN        R     kait4      unk
54983.47  18.221  0.129     NaN        R     kait4      unk
54986.48  18.520  0.086     NaN        R     kait4      unk
54999.14  19.134  0.184     NaN        R   nickel2      unk
55004.13  19.279  0.051     NaN        R   nickel2      unk
55015.15  19.541  0.087     NaN        R   nickel2      unk
55032.16  20.197  0.171     NaN        R   nickel2      unk
55040.10  20.353  0.274     NaN        R   nickel2      unk
55042.07  20.539  0.153     NaN        R   nickel2      unk
55047.07  21.076  0.612     NaN        R   nickel2      unk
55064.05  20.936  0.239     NaN        R   nickel2      unk
55068.04  21.184  0.237     NaN        R   nickel2      unk
54980.43  17.390  0.563     NaN        I     kait4      unk
54981.46  17.829  0.182     NaN        I     kait4      unk
54982.42  17.845  0.058     NaN        I     kait4      unk
54983.47  17.859  0.127     NaN        I     kait4      unk
54986.48  18.054  0.102     NaN        I     kait4      unk
54999.14  18.678  0.173     NaN        I   nickel2      unk
55004.13  18.571  0.062     NaN        I   nickel2      unk
55032.16  19.281  0.173     NaN        I   nickel2      unk
55040.10  19.478  0.165     NaN        I   nickel2      unk
55042.07  19.616  0.137     NaN        I   nickel2      unk
55047.07  19.384  0.183     NaN        I   nickel2      unk
55064.05  19.951  0.173     NaN        I   nickel2      unk
55068.04  20.024  0.116     NaN        I   nickel2      unk
54962.49  18.271  0.277     NaN    CLEAR     kait4      unk
54969.45  17.655  0.124     NaN    CLEAR     kait4      unk
54970.46  17.867  0.280     NaN    CLEAR     kait4      unk
54975.49  17.794  0.070     NaN    CLEAR     kait4      unk
54982.42  18.341  0.028     NaN    CLEAR     kait4      unk
54983.47  18.485  0.049     NaN    CLEAR     kait4      unk
54986.48  18.514  0.081     NaN    CLEAR     kait4      unk
54989.43  18.569  0.152     NaN    CLEAR     kait4      unk
54990.46  18.756  0.084     NaN    CLEAR     kait4      unk
54991.44  18.796  0.069     NaN    CLEAR     kait4      unk
54993.47  18.993  0.085     NaN    CLEAR     kait4      unk
54996.44  19.011  0.082     NaN    CLEAR     kait4      unk
54998.48  19.494  0.458     NaN    CLEAR     kait4      unk
55002.46  19.316  0.144     NaN    CLEAR     kait4      unk
55004.44  19.240  0.100     NaN    CLEAR     kait4      unk
55006.40  19.281  0.077     NaN    CLEAR     kait4      unk
55008.41  19.353  0.070     NaN    CLEAR     kait4      unk
55014.43  19.479  0.102     NaN    CLEAR     kait4      unk
55022.37  19.603  0.141     NaN    CLEAR     kait4      unk
55026.39  19.842  0.147     NaN    CLEAR     kait4      unk
55028.31  20.027  0.146     NaN    CLEAR     kait4      unk
55030.40  19.875  0.099     NaN    CLEAR     kait4      unk
55032.36  19.914  0.115     NaN    CLEAR     kait4      unk
55034.35  20.078  0.112     NaN    CLEAR     kait4      unk
55038.29  20.200  0.119     NaN    CLEAR     kait4      unk
55042.38  20.399  0.165     NaN    CLEAR     kait4      unk
