# SDSS CID:   3527 IAU:          RA:  37.426472 DEC:  -0.160966  (J2000)
# GALAXY_SB [ugriz] = [ 24.63 24.06 23.10 22.76 22.03 ] +/- [  0.27  0.07  0.04  0.04  0.06 ] (asinh mag/square arcsec)
# GALAXY_SB_FLUX [ugriz] = [  7.202E-03  7.210E-01  1.991E+00  2.665E+00  4.226E+00 ] +/- [  2.607E-01  6.584E-02  8.072E-02  1.055E-01  3.838E-01 ] (microJy per square arcsec)
#FLAG  MJD       FILT  MAG     MERR  MSKYERR MGALERR  FLUX       FLUXERR    SKYERR     GALERR    NPRE TELE   RUN  STRIP  IDCCD
   32  53616.416650  1  24.716  0.831  0.511  0.786   2.423e-01   5.600e-01   3.215e-01   4.946e-01  21  sdss  5566  82N  3 
   32  53616.413332  2  23.707  0.735  0.454  0.473   1.031e+00   8.771e-01   5.631e-01   5.861e-01  21  sdss  5566  82N  3 
   32  53616.414162  3  23.012  0.683  0.432  0.340   2.045e+00   1.432e+00   9.607e-01   7.568e-01  25  sdss  5566  82N  3 
    0  53616.415820  4  23.715  0.683  0.529  0.338  -4.794e+00   4.444e+00   3.477e+00   2.219e+00  24  sdss  5566  82N  3 
   32  53616.414991  0  23.276  1.071  0.114  1.268   1.746e+00   1.769e+00   2.106e-01   2.335e+00  14  sdss  5566  82N  3 
   60  53626.393963  1  22.304  1.488  4.254  0.508   4.246e+00   3.896e+00   1.675e+01   2.000e+00  21  sdss  5603  82N  3 
 1214  53626.390646  2  21.124  0.370  6.283  0.145   1.282e+01   4.217e+00   7.431e+01   1.715e+00  21  sdss  5603  82N  3 
 1196  53626.393134  4  21.103  1.391  2.064  0.303   1.248e+01   1.383e+01   2.574e+01   3.780e+00  24  sdss  5603  82N  3 
 1166  53626.392305  0  27.457  0.485  0.988  0.652  -6.839e+00   2.832e+00   6.135e+00   4.051e+00  14  sdss  5603  82N  3 
   33  53628.379075  1  22.802  0.465  0.204  0.219   2.662e+00   1.105e+00   5.118e-01   5.485e-01  21  sdss  5610  82N  3 
   33  53628.375757  2  22.264  0.277  0.084  0.115   4.449e+00   1.132e+00   3.499e-01   4.816e-01  21  sdss  5610  82N  3 
   32  53628.376587  3  22.046  0.308  0.100  0.114   5.351e+00   1.524e+00   5.096e-01   5.767e-01  25  sdss  5610  82N  3 
   32  53628.378245  4  20.879  0.348  0.249  0.148   1.557e+01   5.124e+00   3.764e+00   2.233e+00  24  sdss  5610  82N  3 
  129  53628.377416  0  22.394  0.702  0.299  0.632   4.196e+00   2.440e+00   1.162e+00   2.455e+00  14  sdss  5610  82N  3 
   33  53635.387867  1  23.149  0.621  0.135  0.123   1.908e+00   1.054e+00   2.498e-01   2.276e-01  21  sdss  5622  82N  3 
   33  53635.384550  2  22.058  0.212  0.022  0.043   5.395e+00   1.053e+00   1.111e-01   2.152e-01  21  sdss  5622  82N  3 
   33  53635.385379  3  22.224  0.302  0.056  0.058   4.517e+00   1.281e+00   2.431e-01   2.504e-01  25  sdss  5622  82N  3 
   32  53635.387038  4  22.213  0.595  0.169  0.169   3.191e+00   3.436e+00   9.596e-01   9.634e-01  24  sdss  5622  82N  3 
    1  53635.386208  0  25.305  1.690  0.666  0.944  -6.558e-01   2.454e+00   7.548e-01   1.070e+00  14  sdss  5622  82N  3 
   32  53639.426770  1  23.260  0.367  0.123  0.195   1.712e+00   5.964e-01   2.068e-01   3.275e-01  21  sdss  5642  82N  3 
   32  53639.423452  2  22.360  0.206  0.036  0.076   4.065e+00   7.798e-01   1.365e-01   2.897e-01  21  sdss  5642  82N  3 
   32  53639.424282  3  22.570  0.376  0.116  0.121   3.226e+00   1.167e+00   3.725e-01   3.881e-01  25  sdss  5642  82N  3 
    0  53639.425941  4  23.220  0.643  0.340  0.258  -1.926e+00   3.474e+00   1.766e+00   1.341e+00  24  sdss  5642  82N  3 
    0  53639.425111  0  22.600  0.563  0.058  0.507   3.448e+00   1.699e+00   1.863e-01   1.645e+00  14  sdss  5642  82N  3 
   32  53641.426039  1  23.252  0.335  0.209  0.202   1.726e+00   5.511e-01   3.535e-01   3.409e-01  21  sdss  5658  82N  3 
   32  53641.422722  2  22.658  0.275  0.036  0.124   3.064e+00   7.909e-01   1.069e-01   3.634e-01  21  sdss  5658  82N  3 
   32  53641.423551  3  22.618  0.384  0.128  0.117   3.076e+00   1.145e+00   3.939e-01   3.601e-01  25  sdss  5658  82N  3 
