# SDSS CID:  16104 IAU:          RA: 316.564087 DEC:  -1.066623  (J2000)
# GALAXY_SB [ugriz] = [ 25.34 24.28 23.36 23.16 22.48 ] +/- [  0.55  0.16  0.08  0.10  0.18 ] (asinh mag/square arcsec)
# GALAXY_SB_FLUX [ugriz] = [ -7.376E-01  5.407E-01  1.514E+00  1.723E+00  1.747E+00 ] +/- [  6.510E-01  1.212E-01  1.340E-01  1.944E-01  9.396E-01 ] (microJy per square arcsec)
#FLAG  MJD       FILT  MAG     MERR  MSKYERR MGALERR  FLUX       FLUXERR    SKYERR     GALERR    NPRE TELE   RUN  STRIP  IDCCD
   32  53975.183950  1  25.085  0.887  0.443  1.818   1.928e-02   5.825e-01   2.612e-01   1.071e+00  9  sdss  6287  82S  1 
    0  53975.180633  2  25.371  0.935  0.729  1.241  -4.756e-01   9.048e-01   6.640e-01   1.130e+00  10  sdss  6287  82S  1 
    0  53975.181462  3  24.633  1.050  0.737  1.262  -3.242e-01   1.466e+00   9.000e-01   1.542e+00  10  sdss  6287  82S  1 
   32  53975.183121  4  22.419  0.873  0.285  1.220   2.069e+00   4.930e+00   1.492e+00   6.388e+00  9  sdss  6287  82S  1 
   40  53975.182291  0  23.116  0.863  0.789  3.062   2.066e+00   1.582e+00   1.603e+00   6.221e+00  5  sdss  6287  82S  1 
   32  53996.189827  1  24.945  0.806  0.502  1.148   1.024e-01   5.230e-01   2.994e-01   6.843e-01  9  sdss  6367  82S  1 
    0  53996.186510  2  24.828  0.850  0.464  0.774  -2.078e-02   7.505e-01   3.708e-01   6.184e-01  10  sdss  6367  82S  1 
   32  53996.187339  3  23.352  0.720  0.388  0.560   1.377e+00   1.217e+00   6.735e-01   9.721e-01  10  sdss  6367  82S  1 
   32  53996.188997  4  22.333  0.718  0.596  0.971   2.527e+00   4.036e+00   3.222e+00   5.245e+00  9  sdss  6367  82S  1 
   32  53996.188168  0  23.096  0.869  0.113  2.695   2.110e+00   1.614e+00   2.331e-01   5.563e+00  5  sdss  6367  82S  1 
   32  53998.158616  1  24.977  0.793  0.331  1.132   8.317e-02   5.122e-01   1.967e-01   6.719e-01  9  sdss  6377  82S  1 
    0  53998.155299  2  25.013  0.827  0.246  0.686  -1.699e-01   7.349e-01   1.999e-01   5.584e-01  10  sdss  6377  82S  1 
    0  53998.156128  3  24.562  0.890  0.406  0.643  -2.382e-01   1.187e+00   4.896e-01   7.740e-01  10  sdss  6377  82S  1 
