# SDSS CID:   9505 IAU:          RA:  13.903193 DEC:  -1.045890  (J2000)
# GALAXY_SB [ugriz] = [ 24.13 23.91 23.69 23.17 22.45 ] +/- [  0.31  0.06  0.05  0.05  0.08 ] (asinh mag/square arcsec)
# GALAXY_SB_FLUX [ugriz] = [  5.082E-01  8.685E-01  1.053E+00  1.719E+00  1.870E+00 ] +/- [  3.290E-01  6.121E-02  6.798E-02  8.996E-02  3.967E-01 ] (microJy per square arcsec)
#FLAG  MJD       FILT  MAG     MERR  MSKYERR MGALERR  FLUX       FLUXERR    SKYERR     GALERR    NPRE TELE   RUN  STRIP  IDCCD
   32  53616.353155  1  23.293  0.406  0.249  0.380   1.657e+00   6.378e-01   4.056e-01   6.193e-01  26  sdss  5566  82N  1 
    0  53616.349837  2  22.919  0.387  0.145  0.206   2.381e+00   8.708e-01   3.372e-01   4.787e-01  27  sdss  5566  82N  1 
   32  53616.350667  3  22.882  0.594  0.296  0.237   2.347e+00   1.382e+00   7.282e-01   5.841e-01  28  sdss  5566  82N  1 
  128  53616.352325  4  21.940  0.751  0.728  0.476   4.860e+00   4.909e+00   4.809e+00   3.142e+00  27  sdss  5566  82N  1 
  160  53616.351496  0  23.007  0.969  0.051  1.758   2.308e+00   1.907e+00   1.164e-01   3.973e+00  14  sdss  5566  82N  1 
  160  53622.366646  1  23.467  0.496  0.355  0.505   1.393e+00   6.654e-01   4.979e-01   7.092e-01  26  sdss  5582  82S  1 
   32  53622.363328  2  23.269  0.597  0.425  0.383   1.674e+00   9.745e-01   7.370e-01   6.636e-01  27  sdss  5582  82S  1 
   32  53622.364158  3  22.480  0.471  0.279  0.234   3.524e+00   1.550e+00   9.628e-01   8.079e-01  28  sdss  5582  82S  1 
    0  53622.365816  4  23.657  0.867  0.795  0.666  -4.418e+00   5.520e+00   5.038e+00   4.219e+00  27  sdss  5582  82S  1 
   32  53622.364987  0  23.718  1.358  0.619  3.774   1.040e+00   1.887e+00   8.265e-01   5.043e+00  14  sdss  5582  82S  1 
    0  53626.330182  1  23.105  0.291  0.066  0.170   1.991e+00   5.466e-01   1.262e-01   3.250e-01  26  sdss  5603  82N  1 
    0  53626.326865  2  22.662  0.264  0.072  0.094   3.054e+00   7.557e-01   2.097e-01   2.750e-01  27  sdss  5603  82N  1 
    0  53626.327694  3  22.788  0.447  0.132  0.115   2.588e+00   1.147e+00   3.507e-01   3.060e-01  28  sdss  5603  82N  1 
    0  53626.329352  4  21.985  0.548  0.266  0.243   4.565e+00   3.501e+00   1.705e+00   1.558e+00  27  sdss  5603  82N  1 
   40  53626.328523  0  23.606  0.995  0.337  1.322   1.197e+00   1.384e+00   4.831e-01   1.897e+00  14  sdss  5603  82N  1 
  129  53627.324186  1  23.168  0.568  0.285  0.249   1.873e+00   9.612e-01   5.161e-01   4.508e-01  26  sdss  5607  82S  1 
   32  53627.320869  2  23.077  0.620  0.217  0.265   2.036e+00   1.170e+00   4.417e-01   5.395e-01  27  sdss  5607  82S  1 
