# SDSS CID:  20534 IAU:          RA: 339.608398 DEC:  -0.236452  (J2000)
# GALAXY_SB [ugriz] = [ 24.63 23.61 23.02 22.60 21.93 ] +/- [  1.02  0.77  0.26  0.31  0.20 ] (asinh mag/square arcsec)
# GALAXY_SB_FLUX [ugriz] = [  0.000E+00  1.199E+00  2.150E+00  3.124E+00  4.872E+00 ] +/- [  9.863E-01  9.666E-01  5.605E-01  9.708E-01  1.319E+00 ] (microJy per square arcsec)
#FLAG  MJD       FILT  MAG     MERR  MSKYERR MGALERR  FLUX       FLUXERR    SKYERR     GALERR    NPRE TELE   RUN  STRIP  IDCCD
    0  54348.257600  1  25.273  0.849  0.315  9.253  -9.133e-02   5.554e-01   1.871e-01   5.503e+00  9  sdss  6933  82S  3 
   32  54348.254283  2  24.565  0.866  0.350  2.662   1.906e-01   7.777e-01   2.862e-01   2.177e+00  11  sdss  6933  82S  3 
   32  54348.255112  3  23.886  0.910  0.232  2.972   5.815e-01   1.271e+00   3.015e-01   3.860e+00  10  sdss  6933  82S  3 
    0  54348.256771  4  23.658  0.752  0.093  1.065  -4.425e+00   4.777e+00   5.896e-01   6.782e+00  11  sdss  6933  82S  3 
  168  54357.226978  1  23.973  0.558  0.397  5.435   8.061e-01   5.114e-01   3.751e-01   5.130e+00  9  sdss  6955  82S  3 
    0  54357.223660  2  25.065  0.880  0.490  3.610  -2.119e-01   7.957e-01   4.026e-01   2.968e+00  11  sdss  6955  82S  3 
    0  54357.224490  3  25.012  0.813  0.183  3.032  -8.161e-01   1.174e+00   2.561e-01   4.247e+00  10  sdss  6955  82S  3 
    0  54357.226148  4  24.066  0.441  0.285  0.638  -7.397e+00   3.616e+00   2.397e+00   5.362e+00  11  sdss  6955  82S  3 
   33  54365.224784  1  23.788  1.029  0.253  5.189   9.944e-01   1.012e+00   2.740e-01   5.625e+00  9  sdss  6981  82S  3 
    1  54365.221468  2  24.959  1.178  0.504  3.934  -1.261e-01   1.141e+00   4.070e-01   3.176e+00  11  sdss  6981  82S  3 
   32  54365.222297  3  23.651  0.968  0.384  2.666   9.041e-01   1.453e+00   5.557e-01   3.854e+00  10  sdss  6981  82S  3 
    0  54365.223955  4  24.124  0.553  0.062  0.606  -7.893e+00   4.666e+00   5.453e-01   5.322e+00  11  sdss  6981  82S  3 
    1  54376.284943  1  25.158  1.015  0.104  8.360  -2.348e-02   6.893e-01   6.151e-02   4.926e+00  9  sdss  7013  82S  3 
   32  54376.281626  2  24.732  1.000  0.474  3.297   5.615e-02   9.176e-01   3.795e-01   2.639e+00  11  sdss  7013  82S  3 
    0  54376.282456  3  25.372  0.821  0.253  2.338  -1.375e+00   1.379e+00   4.378e-01   4.045e+00  10  sdss  7013  82S  3 
    0  54376.284114  4  23.817  0.658  0.271  0.706  -5.483e+00   4.531e+00   1.910e+00   4.969e+00  11  sdss  7013  82S  3 
   32  54379.266434  1  24.332  0.675  0.089  5.029   5.041e-01   5.060e-01   6.638e-02   3.761e+00  9  sdss  7024  82S  3 
    8  54379.263117  2  25.035  0.828  0.877  2.510  -1.872e-01   7.370e-01   7.164e-01   2.051e+00  11  sdss  7024  82S  3 
   32  54379.263946  3  23.728  0.810  0.235  2.348   7.945e-01   1.163e+00   3.266e-01   3.265e+00  10  sdss  7024  82S  3 
    0  54379.265604  4  23.265  0.658  0.358  0.805  -2.165e+00   3.609e+00   1.888e+00   4.245e+00  11  sdss  7024  82S  3 
   32  54385.273798  1  24.738  0.920  0.755 14.626   2.281e-01   6.286e-01   4.717e-01   9.137e+00  9  sdss  7051  82S  3 
   32  54385.270482  2  24.428  0.929  0.354  4.089   3.047e-01   8.619e-01   3.001e-01   3.462e+00  11  sdss  7051  82S  3 
   32  54385.271311  3  23.794  0.932  0.474  5.062   7.038e-01   1.336e+00   6.393e-01   6.827e+00  10  sdss  7051  82S  3 
    0  54385.272969  4  24.189  0.490  0.528  1.002  -8.476e+00   4.370e+00   4.873e+00   9.250e+00  11  sdss  7051  82S  3 
    0  54387.274078  1  25.491  0.930  0.727 14.428  -2.239e-01   6.361e-01   4.532e-01   8.995e+00  9  sdss  7057  82S  3 
    0  54387.270761  2  26.589  0.497  0.347  2.431  -2.165e+00   1.013e+00   7.427e-01   5.209e+00  11  sdss  7057  82S  3 
   32  54387.271591  3  24.307  1.050  1.016  6.601   6.522e-02   1.447e+00   1.204e+00   7.827e+00  10  sdss  7057  82S  3 
    0  54387.273249  4  24.410  0.492  0.410  0.968  -1.070e+01   5.193e+00   4.526e+00   1.067e+01  11  sdss  7057  82S  3 
    0  54392.268389  1  25.224  0.983  0.559 19.100  -6.268e-02   6.626e-01   3.307e-01   1.130e+01  9  sdss  7076  82S  3 
  160  54392.265072  2  24.068  0.989  0.781  5.398   6.319e-01   1.011e+00   7.717e-01   5.331e+00  11  sdss  7076  82S  3 
    0  54392.265901  3  26.137  0.509  0.245  2.751  -3.170e+00   1.514e+00   7.707e-01   8.636e+00  10  sdss  7076  82S  3 
   32  54392.267560  4  21.927  0.874  0.812  2.079   4.949e+00   5.781e+00   5.431e+00   1.390e+01  11  sdss  7076  82S  3 
   33  54394.256628  1  25.086  1.770  1.252 16.880   1.920e-02   1.570e+00   7.373e-01   9.943e+00  9  sdss  7084  82S  3 
   33  54394.253312  2  23.291  1.171  0.270  3.051   1.635e+00   1.715e+00   4.601e-01   5.192e+00  11  sdss  7084  82S  3 
   32  54394.254141  3  23.782  1.380  0.673  7.425   7.201e-01   2.199e+00   9.121e-01   1.007e+01  10  sdss  7084  82S  3 
    0  54394.255799  4  23.986  0.803  0.225  1.496  -6.747e+00   6.039e+00   1.782e+00   1.185e+01  11  sdss  7084  82S  3 
    1  54402.266294  1  21.377  0.169  0.044  0.764   1.002e+01   1.543e+00   4.056e-01   7.022e+00  9  sdss  7101  82S  3 
    1  54402.262977  2  21.004  0.125  0.033  0.327   1.432e+01   1.637e+00   4.344e-01   4.314e+00  11  sdss  7101  82S  3 
    0  54402.263806  3  21.344  0.199  0.083  0.672   1.032e+01   1.875e+00   7.932e-01   6.412e+00  10  sdss  7101  82S  3 
    0  54402.265464  4  21.110  0.415  0.283  0.542   1.240e+01   4.991e+00   3.521e+00   6.759e+00  11  sdss  7101  82S  3 
    0  54408.179830  1  21.357  0.057  0.010  0.321   1.020e+01   5.297e-01   9.092e-02   2.999e+00  9  sdss  7127  82S  3 
    0  54408.176514  2  21.316  0.076  0.015  0.118   1.074e+01   7.464e-01   1.523e-01   1.171e+00  11  sdss  7127  82S  3 
    0  54408.177343  3  21.637  0.219  0.028  0.258   7.860e+00   1.578e+00   2.078e-01   1.881e+00  10  sdss  7127  82S  3 
    0  54408.179001  4  21.622  0.442  0.166  0.359   7.205e+00   3.564e+00   1.372e+00   2.968e+00  11  sdss  7127  82S  3 
    0  54411.137594  1  21.457  0.064  0.024  0.409   9.304e+00   5.415e-01   2.026e-01   3.491e+00  9  sdss  7136  82S  3 
    0  54411.134277  2  21.433  0.096  0.046  0.273   9.636e+00   8.540e-01   4.113e-01   2.423e+00  11  sdss  7136  82S  3 
    0  54411.135106  3  21.382  0.132  0.029  0.283   9.965e+00   1.208e+00   2.661e-01   2.606e+00  10  sdss  7136  82S  3 
    0  54411.136765  4  22.019  0.633  0.248  0.610   4.354e+00   3.989e+00   1.570e+00   3.859e+00  11  sdss  7136  82S  3 
    0  54413.178360  1  21.653  0.081  0.034  0.596   7.763e+00   5.766e-01   2.428e-01   4.247e+00  9  sdss  7145  82S  3 
    0  54413.175043  2  21.381  0.085  0.018  0.191   1.011e+01   7.925e-01   1.637e-01   1.784e+00  11  sdss  7145  82S  3 
    0  54413.175873  3  21.439  0.143  0.023  0.393   9.451e+00   1.246e+00   2.012e-01   3.437e+00  10  sdss  7145  82S  3 
   32  54413.177531  4  22.738  0.779  0.468  0.874   4.617e-01   4.141e+00   2.292e+00   4.281e+00  11  sdss  7145  82S  3 
    0  54418.177979  1  21.805  0.086  0.019  0.660   6.746e+00   5.327e-01   1.202e-01   4.091e+00  9  sdss  7161  82S  3 
    0  54418.174662  2  21.427  0.095  0.033  0.240   9.690e+00   8.499e-01   2.943e-01   2.146e+00  11  sdss  7161  82S  3 
    0  54418.175491  3  21.333  0.133  0.031  0.319   1.042e+01   1.279e+00   2.967e-01   3.076e+00  10  sdss  7161  82S  3 
