# SDSS CID:  21369 IAU:          RA:   0.247400 DEC:  -0.344065  (J2000)
# GALAXY_SB [ugriz] = [ 23.97 24.43 23.81 23.48 22.52 ] +/- [  0.30  0.13  0.09  0.09  0.13 ] (asinh mag/square arcsec)
# GALAXY_SB_FLUX [ugriz] = [  6.813E-01  4.279E-01  9.118E-01  1.168E+00  1.526E+00 ] +/- [  3.515E-01  9.231E-02  1.032E-01  1.377E-01  6.611E-01 ] (microJy per square arcsec)
#FLAG  MJD       FILT  MAG     MERR  MSKYERR MGALERR  FLUX       FLUXERR    SKYERR     GALERR    NPRE TELE   RUN  STRIP  IDCCD
    0  54357.284281  1  23.171  0.285  0.090  0.265   1.867e+00   5.086e-01   1.636e-01   4.818e-01  10  sdss  6955  82S  3 
    0  54357.280964  2  23.399  0.503  0.024  0.306   1.460e+00   7.568e-01   3.719e-02   4.784e-01  11  sdss  6955  82S  3 
    0  54357.281793  3  23.181  0.657  0.324  0.403   1.692e+00   1.232e+00   6.339e-01   7.879e-01  11  sdss  6955  82S  3 
    0  54357.283452  4  21.687  0.490  0.188  0.342   6.682e+00   3.754e+00   1.479e+00   2.683e+00  10  sdss  6955  82S  3 
   32  54357.282622  0  23.326  1.013  0.178  1.255   1.652e+00   1.638e+00   3.168e-01   2.232e+00  5  sdss  6955  82S  3 
    8  54362.334045  1  23.637  0.542  0.311  0.549   1.168e+00   6.339e-01   3.814e-01   6.738e-01  10  sdss  6976  82S  3 
 1180  54362.330728  2  25.656  2.000 14.454  0.810  -7.548e-01   2.763e+00   1.530e+01   8.574e-01  11  sdss  6976  82S  3 
 1164  54362.331557  3  22.391  0.497  0.519  0.169   3.845e+00   1.754e+00   1.936e+00   6.323e-01  11  sdss  6976  82S  3 
  132  54362.333216  4  21.858  0.731  0.174  0.401   5.417e+00   4.989e+00   1.217e+00   2.797e+00  10  sdss  6976  82S  3 
  160  54362.332387  0  23.722  1.170  0.059  1.420   1.035e+00   1.585e+00   7.931e-02   1.910e+00  5  sdss  6976  82S  3 
    0  54379.324427  1  23.382  0.343  0.042  0.280   1.517e+00   5.074e-01   6.372e-02   4.252e-01  10  sdss  7024  82S  3 
    0  54379.321110  2  23.103  0.430  0.189  0.287   1.983e+00   8.252e-01   3.759e-01   5.718e-01  11  sdss  7024  82S  3 
    0  54379.321939  3  22.650  0.426  0.021  0.218   2.979e+00   1.225e+00   6.325e-02   6.521e-01  11  sdss  7024  82S  3 
   32  54379.323597  4  22.348  1.189  0.165  0.458   2.443e+00   7.296e+00   8.884e-01   2.462e+00  10  sdss  7024  82S  3 
   32  54379.322768  0  23.003  0.835  0.073  0.911   2.319e+00   1.718e+00   1.685e-01   2.100e+00  5  sdss  7024  82S  3 
    8  54382.314083  1  23.363  0.427  0.443  0.720   1.546e+00   6.345e-01   6.833e-01   1.111e+00  10  sdss  7038  82S  3 
   32  54382.310766  2  23.412  0.670  0.450  0.649   1.440e+00   9.745e-01   6.972e-01   1.005e+00  11  sdss  7038  82S  3 
   32  54382.311596  3  24.197  1.054  0.136  0.974   1.960e-01   1.462e+00   1.631e-01   1.167e+00  11  sdss  7038  82S  3 
   32  54382.313254  4  22.295  0.920  0.489  1.056   2.730e+00   5.381e+00   2.685e+00   5.798e+00  10  sdss  7038  82S  3 
    0  54382.312425  0  25.446  1.468  0.206  3.465  -8.235e-01   2.023e+00   2.515e-01   4.231e+00  5  sdss  7038  82S  3 
    8  54385.331965  1  23.612  0.440  0.196  0.483   1.199e+00   5.332e-01   2.461e-01   6.055e-01  10  sdss  7051  82S  3 
    0  54385.328648  2  23.237  0.439  0.172  0.226   1.731e+00   7.553e-01   3.070e-01   4.031e-01  11  sdss  7051  82S  3 
    0  54385.329478  3  22.671  0.406  0.126  0.170   2.916e+00   1.153e+00   3.689e-01   4.976e-01  11  sdss  7051  82S  3 
 1184  54385.331136  4  21.993  0.835  0.245  0.650   4.514e+00   5.349e+00   1.573e+00   4.169e+00  10  sdss  7051  82S  3 
   32  54385.330307  0  23.407  1.026  0.080  1.033   1.511e+00   1.585e+00   1.344e-01   1.728e+00  5  sdss  7051  82S  3 
    0  54387.332302  1  23.168  0.345  0.051  0.448   1.873e+00   6.132e-01   9.234e-02   8.169e-01  10  sdss  7057  82S  3 
    0  54387.328985  2  22.576  0.329  0.265  0.304   3.314e+00   1.010e+00   8.353e-01   9.579e-01  11  sdss  7057  82S  3 
