# SDSS CID:   1147 IAU:          RA: 356.129822 DEC:   1.022685  (J2000)
# GALAXY_SB [ugriz] = [ 24.32 23.59 23.11 22.93 22.26 ] +/- [  0.32  0.08  0.08  0.10  0.15 ] (asinh mag/square arcsec)
# GALAXY_SB_FLUX [ugriz] = [  3.045E-01  1.222E+00  1.968E+00  2.240E+00  2.874E+00 ] +/- [  3.259E-01  1.075E-01  1.637E-01  2.470E-01  8.330E-01 ] (microJy per square arcsec)
#FLAG  MJD       FILT  MAG     MERR  MSKYERR MGALERR  FLUX       FLUXERR    SKYERR     GALERR    NPRE TELE   RUN  STRIP  IDCCD
    0  53622.318214  1  22.258  0.170  0.147  0.265   4.430e+00   6.935e-01   6.027e-01   1.088e+00  13  sdss  5582  82S  6 
    0  53622.314897  2  21.226  0.091  0.045  0.112   1.166e+01   9.778e-01   4.865e-01   1.213e+00  13  sdss  5582  82S  6 
    0  53622.315727  3  21.567  0.194  0.121  0.204   8.386e+00   1.511e+00   9.539e-01   1.599e+00  13  sdss  5582  82S  6 
    0  53622.317385  4  22.963  0.965  0.746  1.273  -6.378e-01   5.368e+00   3.664e+00   6.255e+00  12  sdss  5582  82S  6 
    0  53622.316556  0  25.166  1.414  0.351  2.626  -5.018e-01   1.840e+00   3.740e-01   2.799e+00  9  sdss  5582  82S  6 
    1  53627.275217  1  22.016  0.203  0.098  0.127   5.547e+00   1.029e+00   5.011e-01   6.529e-01  13  sdss  5607  82S  6 
    1  53627.271900  2  21.390  0.111  0.039  0.078   1.002e+01   1.030e+00   3.640e-01   7.296e-01  13  sdss  5607  82S  6 
    0  53627.272729  3  21.564  0.180  0.062  0.132   8.410e+00   1.405e+00   4.846e-01   1.039e+00  13  sdss  5607  82S  6 
   32  53627.274388  4  21.597  0.525  0.331  0.492   7.416e+00   4.276e+00   2.790e+00   4.145e+00  12  sdss  5607  82S  6 
    1  53627.273559  0  26.486  0.938  0.347  0.581  -2.714e+00   2.092e+00   8.990e-01   1.506e+00  9  sdss  5607  82S  6 
    1  53634.267764  1  22.363  0.494  0.220  0.380   4.018e+00   1.731e+00   8.204e-01   1.418e+00  13  sdss  5619  82S  6 
  129  53634.264447  2  21.689  0.251  0.175  0.276   7.603e+00   1.747e+00   1.239e+00   1.955e+00  13  sdss  5619  82S  6 
   32  53634.265276  3  21.780  0.383  0.297  0.553   6.873e+00   2.382e+00   1.921e+00   3.574e+00  13  sdss  5619  82S  6 
    0  53634.266935  4  23.114  1.110  1.004  2.162  -1.385e+00   6.496e+00   5.063e+00   1.090e+01  12  sdss  5619  82S  6 
  163  53634.266105  0  22.465  2.057  0.820  1.609   3.920e+00   4.967e+00   2.958e+00   5.804e+00  9  sdss  5619  82S  6 
  189  53636.273223  1  24.131  2.537 20.468  0.983   6.647e-01   3.341e+00   1.735e+01   8.338e-01  13  sdss  5628  82S  6 
   25  53636.269906  2  21.726  0.196  1.064  0.170   7.346e+00   1.327e+00   7.283e+00   1.162e+00  13  sdss  5628  82S  6 
 1048  53636.270735  3  22.004  0.447  6.908  0.353   5.567e+00   2.249e+00   3.650e+01   1.865e+00  13  sdss  5628  82S  6 
 1180  53636.272394  4  19.763  0.348  1.264  0.132   4.459e+01   1.400e+01   5.252e+01   5.497e+00  12  sdss  5628  82S  6 
 1165  53636.271564  0  26.153  2.260  5.826  1.599  -1.935e+00   4.525e+00   1.148e+01   3.149e+00  9  sdss  5628  82S  6 
    1  53638.309118  1  22.480  0.188  0.065  0.155   3.601e+00   6.266e-01   2.197e-01   5.189e-01  13  sdss  5637  82S  6 
