# SDSS CID:  21338 IAU: 2007sx   RA:  17.489922 DEC:  -0.798965  (J2000)
# GALAXY_SB [ugriz] = [ 23.60 24.69 24.43 23.71 22.58 ] +/- [  0.40  0.15  0.13  0.09  0.13 ] (asinh mag/square arcsec)
# GALAXY_SB_FLUX [ugriz] = [  1.157E+00  2.561E-01  3.003E-01  8.167E-01  1.191E+00 ] +/- [  5.779E-01  9.250E-02  1.098E-01  1.285E-01  6.420E-01 ] (microJy per square arcsec)
#FLAG  MJD       FILT  MAG     MERR  MSKYERR MGALERR  FLUX       FLUXERR    SKYERR     GALERR    NPRE TELE   RUN  STRIP  IDCCD
    0  54357.331472  1  24.933  0.751  0.455  0.747   1.093e-01   4.825e-01   2.720e-01   4.461e-01  9  sdss  6955  82S  2 
   32  54357.328155  2  24.800  0.792  0.442  0.488   1.626e-03   6.903e-01   3.532e-01   3.902e-01  10  sdss  6955  82S  2 
    0  54357.328984  3  23.514  0.668  0.192  0.267   1.109e+00   1.039e+00   3.004e-01   4.187e-01  10  sdss  6955  82S  2 
    0  54357.330642  4  22.916  0.620  0.323  0.465  -4.072e-01   3.200e+00   1.580e+00   2.275e+00  8  sdss  6955  82S  2 
   44  54357.329813  0  24.110  1.214  1.015  2.993   5.615e-01   1.504e+00   1.111e+00   3.273e+00  6  sdss  6955  82S  2 
    0  54359.363245  1  24.026  0.813  0.328  1.273   7.571e-01   7.130e-01   2.996e-01   1.164e+00  9  sdss  6964  82S  2 
   32  54359.359928  2  24.490  0.999  0.464  0.997   2.529e-01   9.339e-01   3.864e-01   8.304e-01  10  sdss  6964  82S  2 
    0  54359.360757  3  25.470  0.779  0.640  0.559  -1.551e+00   1.389e+00   1.191e+00   1.040e+00  10  sdss  6964  82S  2 
    0  54359.362416  4  22.898  0.967  0.278  1.100  -3.178e-01   5.370e+00   1.357e+00   5.375e+00  8  sdss  6964  82S  2 
   46  54359.361586  0  23.058  1.288  1.531  3.975   2.193e+00   2.372e+00   3.377e+00   8.770e+00  6  sdss  6964  82S  2 
    0  54362.381777  1  26.088  0.579  0.056  0.487  -6.498e-01   4.784e-01   4.706e-02   4.098e-01  9  sdss  6976  82S  2 
   32  54362.378459  2  24.777  0.856  0.422  0.559   1.989e-02   7.570e-01   3.369e-01   4.465e-01  10  sdss  6976  82S  2 
    0  54362.379289  3  25.270  0.711  0.270  0.308  -1.205e+00   1.141e+00   4.393e-01   5.019e-01  10  sdss  6976  82S  2 
    0  54362.380947  4  23.585  0.641  0.159  0.448  -3.972e+00   3.908e+00   9.653e-01   2.713e+00  8  sdss  6976  82S  2 
    4  54362.380118  0  25.362  1.242  0.270  3.029  -7.223e-01   1.592e+00   3.157e-01   3.539e+00  6  sdss  6976  82S  2 
    1  54376.377140  1  24.558  0.979  0.318  0.696   3.448e-01   7.034e-01   2.127e-01   4.659e-01  9  sdss  7016  82S  2 
   24  54376.373823  2  24.415  0.926  2.484  0.489   3.156e-01   8.613e-01   2.113e+00   4.156e-01  10  sdss  7016  82S  2 
    0  54376.374652  3  25.229  0.837  0.417  0.340  -1.140e+00   1.321e+00   6.614e-01   5.389e-01  10  sdss  7016  82S  2 
   32  54376.376311  4  22.816  0.768  0.149  0.471   8.387e-02   4.063e+00   7.267e-01   2.297e+00  8  sdss  7016  82S  2 
   41  54376.375481  0  23.078  1.102  0.554  1.478   2.149e+00   2.052e+00   1.203e+00   3.208e+00  6  sdss  7016  82S  2 
    2  54382.361941  1  23.826  0.742  1.253  1.534   9.532e-01   7.388e-01   1.329e+00   1.627e+00  9  sdss  7038  82S  2 
    2  54382.358624  2  24.830  1.200  0.670  2.062  -2.221e-02   1.167e+00   5.356e-01   1.648e+00  10  sdss  7038  82S  2 
    2  54382.359453  3  24.640  1.302  2.129  2.139  -3.323e-01   1.959e+00   2.605e+00   2.618e+00  10  sdss  7038  82S  2 
    0  54382.361112  4  21.945  0.991  1.108  1.337   4.828e+00   6.512e+00   7.263e+00   8.759e+00  8  sdss  7038  82S  2 
   34  54382.360283  0  23.666  1.734  1.141 10.392   1.110e+00   2.685e+00   1.591e+00   1.450e+01  6  sdss  7038  82S  2 
    0  54385.379901  1  25.604  0.727  0.367  0.641  -2.957e-01   4.922e-01   2.384e-01   4.162e-01  9  sdss  7051  82S  2 
    0  54385.376584  2  25.577  0.693  0.113  0.331  -6.731e-01   7.048e-01   1.148e-01   3.352e-01  10  sdss  7051  82S  2 
   32  54385.377413  3  24.182  0.792  0.165  0.287   2.139e-01   1.032e+00   1.984e-01   3.448e-01  10  sdss  7051  82S  2 
    0  54385.379072  4  21.785  0.724  0.143  0.292   5.942e+00   5.105e+00   1.039e+00   2.121e+00  8  sdss  7051  82S  2 
    8  54385.378242  0  24.751  1.254  1.247  2.851  -8.331e-02   1.506e+00   1.212e+00   2.770e+00  6  sdss  7051  82S  2 
    0  54387.380292  1  27.287  0.589  0.479  1.009  -2.312e+00   1.205e+00   1.063e+00   2.238e+00  9  sdss  7057  82S  2 
    0  54387.376975  2  23.498  0.697  0.415  0.565   1.310e+00   9.549e-01   6.025e-01   8.209e-01  10  sdss  7057  82S  2 
   32  54387.377805  3  23.765  0.896  0.627  0.577   7.428e-01   1.289e+00   8.593e-01   7.898e-01  10  sdss  7057  82S  2 
    0  54387.379463  4  24.077  0.759  0.913  1.020  -7.488e+00   5.991e+00   7.632e+00   8.520e+00  8  sdss  7057  82S  2 
    6  54387.378634  0  27.307  0.464  0.146  1.566  -5.943e+00   2.396e+00   8.002e-01   8.549e+00  6  sdss  7057  82S  2 
    0  54390.372554  1  24.728  0.998  0.882  1.640   2.346e-01   6.956e-01   5.537e-01   1.029e+00  9  sdss  7071  82S  2 
 1164  54390.369237  2  23.228  0.965  2.089  0.591   1.748e+00   1.527e+00   3.770e+00   1.067e+00  10  sdss  7071  82S  2 
 1180  54390.370067  3  19.491  0.832  2.659  0.021   5.706e+01   3.701e+01   1.406e+02   1.104e+00  10  sdss  7071  82S  2 
    0  54390.371725  4  24.319  0.678  0.462  0.528  -9.736e+00   6.374e+00   4.658e+00   5.320e+00  8  sdss  7071  82S  2 
 1166  54390.370896  0  21.537  0.604  0.682  0.863   9.356e+00   4.681e+00   5.808e+00   7.345e+00  6  sdss  7071  82S  2 
    2  54391.377869  2  23.487  1.113  1.080  1.291   1.326e+00   1.472e+00   1.583e+00   1.892e+00  10  sdss  7074  82S  2 
   34  54391.378698  3  23.568  1.248  3.313  1.467   1.026e+00   2.010e+00   5.032e+00   2.228e+00  10  sdss  7074  82S  2 
    2  54391.380356  4  23.663  1.202  1.613  1.886  -4.456e+00   7.956e+00   1.021e+01   1.194e+01  8  sdss  7074  82S  2 
  166  54391.379527  0  22.680  1.385  0.520  4.708   3.191e+00   3.193e+00   1.582e+00   1.433e+01  6  sdss  7074  82S  2 
   32  54394.363203  1  24.877  0.966  0.573  1.447   1.433e-01   6.549e-01   3.461e-01   8.734e-01  9  sdss  7084  82S  2 
    0  54394.359886  2  24.085  1.015  0.662  0.849   6.158e-01   1.039e+00   6.495e-01   8.334e-01  10  sdss  7084  82S  2 
    0  54394.360715  3  22.954  0.600  0.406  0.335   2.175e+00   1.329e+00   9.482e-01   7.824e-01  10  sdss  7084  82S  2 
  160  54394.362374  4  22.153  0.853  0.311  0.895   3.536e+00   5.135e+00   1.815e+00   5.220e+00  8  sdss  7084  82S  2 
    2  54394.361544  0  25.404  1.700  0.159  6.428  -7.716e-01   2.506e+00   1.897e-01   7.675e+00  6  sdss  7084  82S  2 
    1  54402.373261  1  27.055  1.300  0.455  0.434  -1.849e+00   1.821e+00   8.218e-01   7.847e-01  9  sdss  7101  82S  2 
    1  54402.369945  2  22.305  0.451  0.159  0.207   4.281e+00   1.732e+00   6.448e-01   8.374e-01  10  sdss  7101  82S  2 
    1  54402.370774  3  24.731  1.190  0.765  0.692  -4.456e-01   1.747e+00   9.589e-01   8.675e-01  10  sdss  7101  82S  2 
   32  54402.372432  4  22.350  0.942  0.538  0.887   2.435e+00   5.456e+00   2.880e+00   4.746e+00  8  sdss  7101  82S  2 
   33  54402.371603  0  23.801  2.677  0.858  5.398   9.295e-01   6.214e+00   1.101e+00   6.923e+00  6  sdss  7101  82S  2 
    0  54408.287061  1  23.716  0.419  0.123  0.288   1.075e+00   4.701e-01   1.426e-01   3.327e-01  9  sdss  7127  82S  2 
    0  54408.283744  2  22.567  0.234  0.065  0.093   3.342e+00   7.390e-01   2.085e-01   2.978e-01  10  sdss  7127  82S  2 
    0  54408.284573  3  23.108  0.544  0.189  0.156   1.838e+00   1.087e+00   3.925e-01   3.228e-01  10  sdss  7127  82S  2 
    0  54408.286232  4  23.461  0.615  0.118  0.353  -3.238e+00   3.562e+00   6.726e-01   2.011e+00  8  sdss  7127  82S  2 
   36  54408.285402  0  23.141  0.752  0.076  1.159   2.013e+00   1.423e+00   1.573e-01   2.388e+00  6  sdss  7127  82S  2 
    0  54411.244948  1  23.268  0.302  0.055  0.247   1.699e+00   4.961e-01   9.259e-02   4.141e-01  9  sdss  7136  82S  2 
    0  54411.241631  2  22.721  0.268  0.069  0.137   2.885e+00   7.341e-01   1.912e-01   3.828e-01  10  sdss  7136  82S  2 
