# SDSS CID:   7402 IAU:          RA:   9.150225 DEC:   0.625914  (J2000)
# GALAXY_SB [ugriz] = [ 24.58 24.87 24.77 24.23 22.99 ] +/- [  0.00  0.00  0.00  0.00  0.00 ] (asinh mag/square arcsec)
# GALAXY_SB_FLUX [ugriz] = [  5.674E-02  1.452E-01  2.671E-02  1.538E-01 -7.945E-01 ] +/- [  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00 ] (microJy per square arcsec)
#FLAG  MJD       FILT  MAG     MERR  MSKYERR MGALERR  FLUX       FLUXERR    SKYERR     GALERR    NPRE TELE   RUN  STRIP  IDCCD
  288  53616.340504  1  24.766  1.002  1.754  0.000   2.109e-01   6.946e-01   1.088e+00   0.000e+00  28  sdss  5566  82N  5 
  256  53616.337187  2  26.510  0.561  0.489  0.000  -2.001e+00   1.063e+00   9.849e-01   0.000e+00  30  sdss  5566  82N  5 
  256  53616.338016  3  24.968  1.064  1.297  0.000  -7.556e-01   1.578e+00   1.780e+00   0.000e+00  30  sdss  5566  82N  5 
  256  53616.339675  4  22.037  0.916  0.732  0.000   4.239e+00   5.800e+00   4.573e+00   0.000e+00  31  sdss  5566  82N  5 
  258  53616.338845  0  25.400  1.538  0.561  0.000  -7.668e-01   2.151e+00   6.721e-01   0.000e+00  21  sdss  5566  82N  5 
  416  53622.353963  1  24.098  0.825  0.393  0.000   6.928e-01   6.942e-01   3.406e-01   0.000e+00  28  sdss  5582  82S  5 
  256  53622.350646  2  25.168  0.957  0.110  0.000  -2.979e-01   8.931e-01   9.307e-02   0.000e+00  30  sdss  5582  82S  5 
 1464  53622.349817  3  23.635  1.175 51.963  0.000   9.264e-01   1.834e+00   7.582e+01   0.000e+00  30  sdss  5582  82S  5 
  416  53622.353134  4  22.596  0.950  0.485  0.000   1.165e+00   5.316e+00   2.423e+00   0.000e+00  31  sdss  5582  82S  5 
  384  53622.352305  0  24.667  1.426  0.303  0.000  -1.283e-03   1.814e+00   2.931e-01   0.000e+00  21  sdss  5582  82S  5 
 1452  53623.327699  2  24.251  1.098  2.148  0.000   4.598e-01   1.093e+00   1.944e+00   0.000e+00  30  sdss  5590  82N  5 
 1412  53623.328529  3  22.041  0.457  0.549  0.000   5.373e+00   2.203e+00   2.791e+00   0.000e+00  30  sdss  5590  82N  5 
 1412  53623.330187  4  24.479  2.021  2.053  0.000  -1.148e+01   1.990e+01   2.391e+01   0.000e+00  31  sdss  5590  82N  5 
 1420  53623.329358  0  23.100  2.192  2.407  0.000   2.100e+00   4.386e+00   5.192e+00   0.000e+00  21  sdss  5590  82N  5 
  256  53626.317066  1  25.208  0.844  0.741  0.000  -5.292e-02   5.498e-01   4.379e-01   0.000e+00  28  sdss  5603  82N  5 
  288  53626.313749  2  24.682  0.889  0.746  0.000   9.582e-02   7.951e-01   5.996e-01   0.000e+00  30  sdss  5603  82N  5 
  288  53626.314579  3  24.360  0.908  0.539  0.000   2.157e-03   1.205e+00   6.378e-01   0.000e+00  30  sdss  5603  82N  5 
  288  53626.316237  4  22.242  0.642  0.283  0.000   3.026e+00   3.682e+00   1.588e+00   0.000e+00  31  sdss  5603  82N  5 
  256  53626.315408  0  25.793  0.952  0.279  0.000  -1.300e+00   1.388e+00   4.298e-01   0.000e+00  21  sdss  5603  82N  5 
  257  53627.311065  1  23.790  0.839  0.226  0.000   9.922e-01   8.418e-01   2.452e-01   0.000e+00  28  sdss  5607  82S  5 
  288  53627.307748  2  24.531  1.046  0.185  0.000   2.189e-01   9.851e-01   1.528e-01   0.000e+00  30  sdss  5607  82S  5 
  256  53627.308577  3  24.844  0.960  0.189  0.000  -5.896e-01   1.357e+00   2.457e-01   0.000e+00  30  sdss  5607  82S  5 
  288  53627.310236  4  22.300  0.671  0.277  0.000   2.705e+00   3.789e+00   1.520e+00   0.000e+00  31  sdss  5607  82S  5 
 1409  53627.309407  0  25.360  1.557  1.251  0.000  -7.193e-01   2.177e+00   1.467e+00   0.000e+00  21  sdss  5607  82S  5 
  257  53628.302105  1  27.345  0.645  0.296  0.000  -2.444e+00   1.360e+00   6.887e-01   0.000e+00  28  sdss  5610  82N  5 
  289  53628.298788  2  23.680  1.059  0.552  0.000   1.066e+00   1.273e+00   7.001e-01   0.000e+00  30  sdss  5610  82N  5 
  256  53628.299618  3  24.599  1.115  0.778  0.000  -2.824e-01   1.579e+00   9.432e-01   0.000e+00  30  sdss  5610  82N  5 
  256  53628.301276  4  22.895  0.818  0.477  0.000  -3.029e-01   4.384e+00   2.332e+00   0.000e+00  31  sdss  5610  82N  5 
  257  53628.300447  0  23.616  1.899  0.486  0.000   1.183e+00   3.135e+00   7.070e-01   0.000e+00  21  sdss  5610  82N  5 
  289  53634.303751  1  24.075  1.645  0.493  0.000   7.130e-01   1.528e+00   4.340e-01   0.000e+00  28  sdss  5619  82S  5 
  289  53634.300434  2  24.768  1.440  0.713  0.000   2.713e-02   1.519e+00   5.696e-01   0.000e+00  30  sdss  5619  82S  5 
  288  53634.301263  3  23.932  1.138  0.448  0.000   5.233e-01   1.660e+00   5.728e-01   0.000e+00  30  sdss  5619  82S  5 
  256  53634.302922  4  21.086  0.338  0.105  0.000   1.270e+01   4.182e+00   1.336e+00   0.000e+00  31  sdss  5619  82S  5 
  257  53634.302093  0  23.962  1.977  0.503  0.000   7.303e-01   3.240e+00   5.932e-01   0.000e+00  21  sdss  5619  82S  5 
