# SDSS CID:  21333 IAU:          RA:   8.555097 DEC:  -1.076542  (J2000)
# GALAXY_SB [ugriz] = [ 24.69 24.04 23.26 23.10 22.45 ] +/- [  0.48  0.08  0.06  0.06  0.11 ] (asinh mag/square arcsec)
# GALAXY_SB_FLUX [ugriz] = [ -5.182E-02  7.447E-01  1.695E+00  1.854E+00  1.880E+00 ] +/- [  4.667E-01  7.505E-02  1.114E-01  1.326E-01  5.836E-01 ] (microJy per square arcsec)
#FLAG  MJD       FILT  MAG     MERR  MSKYERR MGALERR  FLUX       FLUXERR    SKYERR     GALERR    NPRE TELE   RUN  STRIP  IDCCD
    0  54357.307326  1  23.360  0.324  0.130  0.201   1.552e+00   4.846e-01   1.989e-01   3.078e-01  10  sdss  6955  82S  1 
    8  54357.304009  2  22.537  0.226  0.089  0.144   3.438e+00   7.279e-01   2.915e-01   4.691e-01  7  sdss  6955  82S  1 
    0  54357.304838  3  22.757  0.435  0.081  0.198   2.672e+00   1.147e+00   2.227e-01   5.403e-01  10  sdss  6955  82S  1 
    0  54357.306497  4  22.162  0.592  0.354  0.431   3.481e+00   3.495e+00   2.067e+00   2.515e+00  11  sdss  6955  82S  1 
   32  54357.305667  0  24.095  1.179  0.201  2.371   5.782e-01   1.446e+00   2.183e-01   2.581e+00  7  sdss  6955  82S  1 
   32  54362.357153  1  24.083  0.649  0.068  0.571   7.061e-01   5.514e-01   5.921e-02   4.974e-01  10  sdss  6976  82S  1 
   32  54362.353836  2  22.752  0.320  0.043  0.216   2.799e+00   8.413e-01   1.149e-01   5.823e-01  7  sdss  6976  82S  1 
    0  54362.354665  3  22.307  0.355  0.188  0.198   4.169e+00   1.386e+00   7.550e-01   7.970e-01  10  sdss  6976  82S  1 
    0  54362.356324  4  22.130  0.769  0.371  0.635   3.670e+00   4.645e+00   2.201e+00   3.771e+00  11  sdss  6976  82S  1 
  160  54362.355495  0  23.651  1.130  0.068  2.244   1.132e+00   1.542e+00   9.332e-02   3.080e+00  7  sdss  6976  82S  1 
 1164  54379.347333  1  26.788  2.339  4.968  0.397  -1.419e+00   3.042e+00   7.050e+00   5.635e-01  10  sdss  7024  82S  1 
 1214  54379.344016  2  22.173  1.285 11.316  0.349   4.845e+00   4.209e+00   5.121e+01   1.578e+00  7  sdss  7024  82S  1 
    8  54379.344845  3  22.052  0.325  0.378  0.255   5.318e+00   1.598e+00   1.906e+00   1.287e+00  10  sdss  7024  82S  1 
 1156  54379.346504  4  23.341  1.504  2.151  0.725  -2.573e+00   1.017e+01   1.167e+01   3.934e+00  11  sdss  7024  82S  1 
  164  54379.345674  0  22.828  1.303  0.578  2.436   2.760e+00   2.669e+00   1.480e+00   6.238e+00  7  sdss  7024  82S  1 
   34  54382.337444  1  24.328  1.044  0.207  2.171   5.077e-01   8.057e-01   1.551e-01   1.625e+00  10  sdss  7038  82S  1 
