# SDSS CID:   3830 IAU:          RA:  20.556931 DEC:  -0.787528  (J2000)
# GALAXY_SB [ugriz] = [ 25.13 25.29 24.98 24.17 22.94 ] +/- [  1.39  0.17  0.11  0.09  0.09 ] (asinh mag/square arcsec)
# GALAXY_SB_FLUX [ugriz] = [ -4.998E-01 -1.044E-01 -1.432E-01  2.282E-01 -5.566E-01 ] +/- [  1.493E+00  1.043E-01  9.115E-02  1.028E-01  4.626E-01 ] (microJy per square arcsec)
#FLAG  MJD       FILT  MAG     MERR  MSKYERR MGALERR  FLUX       FLUXERR    SKYERR     GALERR    NPRE TELE   RUN  STRIP  IDCCD
    0  53622.384972  1  25.176  0.961  0.613  1.985  -3.431e-02   6.433e-01   3.616e-01   1.171e+00  11  sdss  5582  82S  2 
    0  53622.381655  2  25.020  0.968  0.138  0.909  -1.755e-01   8.888e-01   1.122e-01   7.411e-01  13  sdss  5582  82S  2 
    0  53622.382484  3  24.727  1.008  0.830  0.785  -4.406e-01   1.411e+00   1.040e+00   9.834e-01  13  sdss  5582  82S  2 
    0  53622.384143  4  20.618  0.266  0.289  0.220   2.003e+01   4.911e+00   5.442e+00   4.144e+00  12  sdss  5582  82S  2 
    4  53622.383313  0  25.521  1.462  0.153 16.122  -9.176e-01   2.043e+00   1.956e-01   2.060e+01  2  sdss  5582  82S  2 
    1  53627.342152  1  25.885  0.974  0.519  0.761  -4.898e-01   7.423e-01   3.854e-01   5.658e-01  11  sdss  5607  82S  2 
    0  53627.338835  2  23.679  0.907  0.353  0.543   1.067e+00   1.095e+00   4.485e-01   6.907e-01  13  sdss  5607  82S  2 
    0  53627.339664  3  23.754  0.983  0.690  0.589   7.578e-01   1.439e+00   9.503e-01   8.105e-01  13  sdss  5607  82S  2 
    0  53627.341323  4  21.917  0.580  0.313  0.337   5.013e+00   3.823e+00   2.085e+00   2.247e+00  12  sdss  5607  82S  2 
  136  53627.340494  0  23.875  1.544  1.771 12.056   8.353e-01   2.180e+00   2.179e+00   1.483e+01  2  sdss  5607  82S  2 
    1  53634.334949  1  26.209  1.873  0.834  1.161  -7.557e-01   1.878e+00   7.632e-01   1.062e+00  11  sdss  5619  82S  2 
    1  53634.331632  2  26.773  1.052  0.591  0.463  -2.594e+00   2.187e+00   1.499e+00   1.175e+00  13  sdss  5619  82S  2 
    1  53634.332461  3  23.372  1.024  0.596  0.421   1.342e+00   1.718e+00   1.022e+00   7.231e-01  13  sdss  5619  82S  2 
    0  53634.334120  4  23.348  0.844  0.539  0.651  -2.609e+00   4.844e+00   2.920e+00   3.527e+00  12  sdss  5619  82S  2 
 1153  53634.333291  0  26.752  2.130  0.276  5.627  -3.517e+00   4.954e+00   9.223e-01   1.877e+01  2  sdss  5619  82S  2 
    0  53640.340477  1  26.312  0.640  0.065  0.750  -8.539e-01   6.051e-01   6.368e-02   7.397e-01  11  sdss  5646  82S  2 
    0  53640.337160  2  23.822  0.765  0.221  0.497   8.935e-01   8.593e-01   2.541e-01   5.729e-01  13  sdss  5646  82S  2 
    0  53640.337989  3  23.863  0.871  0.260  0.474   6.122e-01   1.217e+00   3.418e-01   6.226e-01  13  sdss  5646  82S  2 
    0  53640.339648  4  22.980  0.702  0.532  0.473  -7.207e-01   3.690e+00   2.618e+00   2.328e+00  12  sdss  5646  82S  2 
  132  53640.338819  0  23.224  1.268  0.172  8.825   1.845e+00   2.139e+00   3.327e-01   1.707e+01  2  sdss  5646  82S  2 
    0  53655.312611  1  25.770  0.964  0.747  1.274  -4.074e-01   7.080e-01   5.228e-01   8.909e-01  11  sdss  5713  82S  2 
    0  53655.309294  2  23.844  0.860  0.381  0.457   8.686e-01   9.552e-01   4.323e-01   5.189e-01  13  sdss  5713  82S  2 
    0  53655.310123  3  24.878  0.957  0.445  0.468  -6.336e-01   1.363e+00   5.882e-01   6.180e-01  13  sdss  5713  82S  2 
   32  53655.311781  4  22.614  0.885  0.132  0.634   1.076e+00   4.861e+00   6.569e-01   3.155e+00  12  sdss  5713  82S  2 
    0  53655.310952  0  22.332  0.572  0.151  3.319   4.449e+00   2.197e+00   6.285e-01   1.378e+01  2  sdss  5713  82S  2 
   13  53664.337714  1  24.915  2.072  5.993  0.906   1.204e-01   2.111e+00   3.591e+00   5.427e-01  11  sdss  5754  82S  2 
   45  53664.334397  2  24.642  2.130  6.343  0.601   1.281e-01   3.024e+00   5.125e+00   4.858e-01  13  sdss  5754  82S  2 
 1049  53664.335227  3  24.764  1.858 26.937  0.368  -4.870e-01   3.473e+00   3.413e+01   4.660e-01  13  sdss  5754  82S  2 
