# SDSS CID:   3005 IAU:          RA: 311.207184 DEC:  -1.236368  (J2000)
# GALAXY_SB [ugriz] = [ 25.30 24.54 23.70 23.47 22.20 ] +/- [  0.60  0.16  0.10  0.11  0.12 ] (asinh mag/square arcsec)
# GALAXY_SB_FLUX [ugriz] = [ -6.802E-01  3.561E-01  1.037E+00  1.179E+00  3.255E+00 ] +/- [  6.958E-01  1.094E-01  1.237E-01  1.718E-01  7.100E-01 ] (microJy per square arcsec)
#FLAG  MJD       FILT  MAG     MERR  MSKYERR MGALERR  FLUX       FLUXERR    SKYERR     GALERR    NPRE TELE   RUN  STRIP  IDCCD
    0  53622.192742  1  22.694  0.257  0.128  0.389   2.946e+00   6.947e-01   3.514e-01   1.068e+00  7  sdss  5582  82S  1 
   32  53622.189425  2  22.935  0.431  0.361  0.446   2.343e+00   9.490e-01   8.273e-01   1.023e+00  7  sdss  5582  82S  1 
    0  53622.190255  3  22.415  0.410  0.358  0.364   3.757e+00   1.438e+00   1.305e+00   1.329e+00  7  sdss  5582  82S  1 
   32  53622.191913  4  22.529  0.907  0.514  1.201   1.498e+00   5.056e+00   2.603e+00   6.085e+00  7  sdss  5582  82S  1 
   32  53622.191084  0  23.455  1.294  0.366  5.701   1.431e+00   1.937e+00   5.801e-01   9.037e+00  7  sdss  5582  82S  1 
    1  53625.188311  1  22.709  0.266  0.084  0.130   2.904e+00   7.066e-01   2.287e-01   3.517e-01  7  sdss  5597  82S  1 
    0  53625.184995  2  22.509  0.254  0.066  0.089   3.532e+00   8.322e-01   2.215e-01   2.984e-01  7  sdss  5597  82S  1 
    0  53625.185824  3  22.169  0.275  0.087  0.092   4.761e+00   1.223e+00   3.950e-01   4.163e-01  7  sdss  5597  82S  1 
    0  53625.187482  4  22.108  0.619  0.166  0.353   3.805e+00   3.735e+00   9.918e-01   2.113e+00  7  sdss  5597  82S  1 
   33  53625.186653  0  22.903  0.718  0.205  1.157   2.564e+00   1.599e+00   5.012e-01   2.832e+00  7  sdss  5597  82S  1 
    1  53627.149406  1  23.051  0.640  0.139  0.272   2.097e+00   1.168e+00   2.773e-01   5.433e-01  7  sdss  5607  82S  1 
    1  53627.146089  2  22.320  0.312  0.108  0.138   4.222e+00   1.201e+00   4.287e-01   5.449e-01  7  sdss  5607  82S  1 
    0  53627.146918  3  22.565  0.519  0.245  0.234   3.242e+00   1.571e+00   7.835e-01   7.508e-01  7  sdss  5607  82S  1 
   32  53627.148576  4  22.558  0.798  0.189  0.619   1.356e+00   4.334e+00   9.506e-01   3.113e+00  7  sdss  5607  82S  1 
   33  53627.147747  0  24.240  1.797  0.363  4.382   4.226e-01   2.677e+00   3.772e-01   4.545e+00  7  sdss  5607  82S  1 
    3  53634.141499  1  22.766  0.661  0.618  0.940   2.753e+00   1.535e+00   1.590e+00   2.418e+00  7  sdss  5619  82S  1 
    2  53634.138182  2  22.045  0.335  0.452  0.503   5.462e+00   1.648e+00   2.289e+00   2.552e+00  7  sdss  5619  82S  1 
    2  53634.139011  3  22.064  0.423  0.613  0.600   5.262e+00   2.014e+00   3.051e+00   2.983e+00  7  sdss  5619  82S  1 
   34  53634.140670  4  22.822  1.081  0.770  2.424   5.370e-02   6.188e+00   3.757e+00   1.182e+01  7  sdss  5619  82S  1 
 1153  53634.139841  0  25.887  2.268  0.920 11.000  -1.448e+00   4.391e+00   1.470e+00   1.757e+01  7  sdss  5619  82S  1 
    0  53636.146831  1  22.652  0.188  0.088  0.168   3.065e+00   5.310e-01   2.510e-01   4.791e-01  7  sdss  5628  82S  1 
    0  53636.143514  2  22.615  0.259  0.121  0.167   3.193e+00   7.725e-01   3.658e-01   5.070e-01  7  sdss  5628  82S  1 
    0  53636.144343  3  22.155  0.267  0.112  0.143   4.825e+00   1.202e+00   5.143e-01   6.557e-01  7  sdss  5628  82S  1 
    0  53636.146001  4  22.178  0.665  0.449  0.531   3.390e+00   3.908e+00   2.593e+00   3.066e+00  7  sdss  5628  82S  1 
