# SDSS CID:  20439 IAU: 2006fk   RA: 330.316681 DEC:   0.634175  (J2000)
# GALAXY_SB [ugriz] = [ 24.23 20.92 19.43 18.51 18.02 ] +/- [  0.32  0.01  0.00  0.00  0.00 ] (asinh mag/square arcsec)
# GALAXY_SB_FLUX [ugriz] = [  3.961E-01  1.519E+01  6.125E+01  1.413E+02  2.212E+02 ] +/- [  3.309E-01  9.845E-02  1.449E-01  2.841E-01  6.270E-01 ] (microJy per square arcsec)
#FLAG  MJD       FILT  MAG     MERR  MSKYERR MGALERR  FLUX       FLUXERR    SKYERR     GALERR    NPRE TELE   RUN  STRIP  IDCCD
   16  54346.212442  1  22.496  0.222  0.747  0.226   3.547e+00   7.264e-01   2.473e+00   7.479e-01  20  sdss  6920  82N  5 
   48  54346.209125  2  22.609  0.376  2.687  0.379   3.212e+00   1.116e+00   8.259e+00   1.166e+00  22  sdss  6920  82N  5 
  152  54346.209954  3  27.762  0.138  3.629  0.152  -1.470e+01   1.860e+00   4.918e+01   2.059e+00  15  sdss  6920  82N  5 
   48  54346.211613  4  20.208  0.192  0.441  0.147   2.947e+01   5.241e+00   1.215e+01   4.059e+00  25  sdss  6920  82N  5 
   16  54346.210784  0  25.924  1.270  6.579  2.206  -1.512e+00   1.971e+00   1.113e+01   3.732e+00  10  sdss  6920  82N  5 
   16  54348.231735  1  22.947  0.260  0.986  0.197   2.317e+00   5.638e-01   2.176e+00   4.351e-01  20  sdss  6933  82S  5 
   48  54348.228418  2  22.036  0.175  0.583  0.118   5.508e+00   8.962e-01   3.000e+00   6.054e-01  22  sdss  6933  82S  5 
   48  54348.229247  3  22.539  0.484  1.506  0.364   3.327e+00   1.509e+00   4.936e+00   1.193e+00  15  sdss  6933  82S  5 
   32  54348.230906  4  20.877  0.317  0.469  0.183   1.560e+01   4.700e+00   7.113e+00   2.769e+00  25  sdss  6933  82S  5 
  128  54348.230076  0  22.927  0.731  1.054  0.774   2.503e+00   1.651e+00   2.626e+00   1.928e+00  10  sdss  6933  82S  5 
   48  54356.253648  1  24.537  0.839  7.481  0.951   3.587e-01   5.919e-01   5.047e+00   6.416e-01  20  sdss  6951  82N  5 
   24  54356.250331  2  26.905  0.345  4.199  0.299  -2.947e+00   9.515e-01   1.191e+01   8.484e-01  22  sdss  6951  82N  5 
   16  54356.251161  3  26.523  0.375  4.061  0.323  -4.616e+00   1.594e+00   1.788e+01   1.424e+00  15  sdss  6951  82N  5 
   16  54356.252819  4  24.328  0.473  5.242  0.308  -9.823e+00   4.674e+00   5.385e+01   3.166e+00  25  sdss  6951  82N  5 
