# SDSS CID:   6801 IAU:          RA: 334.166626 DEC:  -1.100117  (J2000)
# GALAXY_SB [ugriz] = [ 22.19 21.41 20.47 19.96 19.57 ] +/- [  0.10  0.01  0.01  0.01  0.02 ] (asinh mag/square arcsec)
# GALAXY_SB_FLUX [ugriz] = [  4.962E+00  9.668E+00  2.343E+01  3.713E+01  5.285E+01 ] +/- [  4.719E-01  1.192E-01  1.575E-01  2.273E-01  7.562E-01 ] (microJy per square arcsec)
#FLAG  MJD       FILT  MAG     MERR  MSKYERR MGALERR  FLUX       FLUXERR    SKYERR     GALERR    NPRE TELE   RUN  STRIP  IDCCD
   32  53622.257165  1  23.978  0.912  0.259  1.435   8.021e-01   8.121e-01   2.426e-01   1.347e+00  10  sdss  5582  82S  1 
   32  53622.253848  2  23.755  1.021  0.742  1.301   9.723e-01   1.182e+00   8.898e-01   1.560e+00  9  sdss  5582  82S  1 
    0  53622.254677  3  25.273  0.995  0.450  0.884  -1.210e+00   1.610e+00   7.321e-01   1.438e+00  11  sdss  5582  82S  1 
   32  53622.256336  4  20.809  0.381  0.154  0.373   1.667e+01   5.932e+00   2.475e+00   6.004e+00  9  sdss  5582  82S  1 
   34  53622.255506  0  24.550  1.579  0.873  7.029   1.120e-01   2.133e+00   8.502e-01   6.844e+00  5  sdss  5582  82S  1 
   32  53625.253253  1  23.104  0.330  0.071  0.189   1.994e+00   6.141e-01   1.356e-01   3.609e-01  10  sdss  5597  82S  1 
   32  53625.249936  2  22.540  0.268  0.062  0.114   3.430e+00   8.560e-01   2.010e-01   3.696e-01  9  sdss  5597  82S  1 
   32  53625.250765  3  22.642  0.459  0.093  0.188   3.003e+00   1.324e+00   2.806e-01   5.655e-01  11  sdss  5597  82S  1 
   32  53625.252424  4  21.529  0.437  0.188  0.244   8.004e+00   3.764e+00   1.662e+00   2.159e+00  9  sdss  5597  82S  1 
   32  53625.251595  0  24.299  1.228  0.283  1.886   3.617e-01   1.486e+00   2.878e-01   1.920e+00  5  sdss  5597  82S  1 
   33  53627.213989  1  24.206  1.358  0.317  0.765   6.027e-01   1.143e+00   2.551e-01   6.162e-01  10  sdss  5607  82S  1 
   33  53627.210672  2  22.521  0.371  0.073  0.201   3.493e+00   1.188e+00   2.409e-01   6.649e-01  9  sdss  5607  82S  1 
   32  53627.211502  3  22.194  0.382  0.140  0.212   4.648e+00   1.638e+00   6.210e-01   9.422e-01  11  sdss  5607  82S  1 
    0  53627.213160  4  23.289  0.852  0.222  0.647  -2.291e+00   4.831e+00   1.177e+00   3.440e+00  9  sdss  5607  82S  1 
   33  53627.212331  0  22.086  0.582  0.074  0.591   5.612e+00   2.657e+00   3.675e-01   2.933e+00  5  sdss  5607  82S  1 
    1  53634.206291  1  26.498  2.663  1.219  2.640  -1.049e+00   3.827e+00   1.369e+00   2.964e+00  10  sdss  5619  82S  1 
   35  53634.202974  2  22.729  0.882  0.425  1.175   2.863e+00   2.073e+00   1.170e+00   3.234e+00  9  sdss  5619  82S  1 
   34  53634.203803  3  22.521  0.836  0.575  1.178   3.386e+00   2.447e+00   1.916e+00   3.928e+00  11  sdss  5619  82S  1 
   34  53634.205462  4  21.333  0.962  0.639  1.691   9.878e+00   8.803e+00   6.601e+00   1.745e+01  9  sdss  5619  82S  1 
    3  53634.204632  0  27.326  1.427  0.964  2.744  -6.052e+00   5.255e+00   5.143e+00   1.465e+01  5  sdss  5619  82S  1 
   41  53636.211680  1  23.873  0.857  0.481  0.511   9.046e-01   8.120e-01   4.869e-01   5.175e-01  10  sdss  5628  82S  1 
   32  53636.208363  2  23.203  0.544  0.229  0.293   1.792e+00   9.436e-01   4.200e-01   5.371e-01  9  sdss  5628  82S  1 
   40  53636.209192  3  22.634  0.496  0.568  0.270   3.027e+00   1.429e+00   1.719e+00   8.189e-01  11  sdss  5628  82S  1 
   32  53636.210851  4  21.250  0.419  0.136  0.244   1.076e+01   4.475e+00   1.497e+00   2.698e+00  9  sdss  5628  82S  1 
    9  53636.210021  0  26.692  0.661  0.293  0.871  -3.319e+00   1.829e+00   8.896e-01   2.646e+00  5  sdss  5628  82S  1 
    6  53648.253429  1  26.493  1.291  0.685  1.474  -1.043e+00   1.281e+00   7.664e-01   1.648e+00  10  sdss  5698  82S  1 
   32  53648.250113  2  23.375  0.803  0.438  0.765   1.498e+00   1.173e+00   6.976e-01   1.219e+00  9  sdss  5698  82S  1 
   32  53648.250942  3  21.924  0.310  0.095  0.257   6.003e+00   1.708e+00   5.378e-01   1.456e+00  11  sdss  5698  82S  1 
 1156  53648.252600  4  22.908  1.266  0.813  1.332  -3.666e-01   7.681e+00   3.975e+00   6.510e+00  9  sdss  5698  82S  1 
  160  53648.251771  0  22.327  0.619  0.270  1.360   4.470e+00   2.260e+00   1.078e+00   5.436e+00  5  sdss  5698  82S  1 
   33  53655.182487  1  23.914  1.481  0.331  1.138   8.632e-01   1.389e+00   3.252e-01   1.118e+00  10  sdss  5713  82S  1 
   33  53655.179170  2  22.812  0.596  0.265  0.447   2.643e+00   1.411e+00   6.780e-01   1.145e+00  9  sdss  5713  82S  1 
   32  53655.179999  3  22.732  0.774  0.411  0.670   2.742e+00   1.952e+00   1.146e+00   1.868e+00  11  sdss  5713  82S  1 
   32  53655.181657  4  22.066  0.966  0.572  1.147   4.060e+00   6.088e+00   3.516e+00   7.049e+00  9  sdss  5713  82S  1 
  161  53655.180828  0  22.855  1.706  0.475  2.578   2.687e+00   3.355e+00   1.198e+00   6.506e+00  5  sdss  5713  82S  1 
   33  53664.207020  1  22.443  0.399  0.134  0.341   3.728e+00   1.319e+00   4.638e-01   1.174e+00  10  sdss  5754  82S  1 
  160  53664.203704  2  22.140  0.311  0.178  0.298   4.999e+00   1.416e+00   8.320e-01   1.392e+00  9  sdss  5754  82S  1 
  160  53664.204533  3  21.539  0.260  0.144  0.278   8.608e+00   2.045e+00   1.153e+00   2.228e+00  11  sdss  5754  82S  1 
    0  53664.206191  4  23.206  1.011  0.803  1.215  -1.856e+00   5.835e+00   4.147e+00   6.281e+00  9  sdss  5754  82S  1 
   33  53664.205362  0  23.501  1.941  0.806  4.159   1.357e+00   3.286e+00   1.228e+00   6.341e+00  5  sdss  5754  82S  1 
   32  53666.170355  1  23.116  0.304  0.095  0.274   1.971e+00   5.614e-01   1.796e-01   5.174e-01  10  sdss  5763  82S  1 
   32  53666.167038  2  22.516  0.272  0.053  0.151   3.509e+00   8.869e-01   1.747e-01   5.034e-01  9  sdss  5763  82S  1 
   32  53666.167868  3  23.213  0.728  0.191  0.333   1.629e+00   1.330e+00   3.646e-01   6.360e-01  11  sdss  5763  82S  1 
   32  53666.169526  4  21.739  0.641  0.230  0.387   6.287e+00   4.700e+00   1.741e+00   2.931e+00  9  sdss  5763  82S  1 
   40  53666.168697  0  23.318  0.873  0.345  1.355   1.667e+00   1.406e+00   6.000e-01   2.358e+00  5  sdss  5763  82S  1 
   32  53669.165700  1  22.969  0.257  0.084  0.202   2.270e+00   5.442e-01   1.800e-01   4.349e-01  10  sdss  5776  82S  1 
   32  53669.162384  2  22.322  0.225  0.048  0.134   4.215e+00   8.801e-01   1.885e-01   5.303e-01  9  sdss  5776  82S  1 
   32  53669.163213  3  23.640  0.871  0.118  0.462   9.193e-01   1.298e+00   1.720e-01   6.720e-01  11  sdss  5776  82S  1 
   32  53669.164871  4  22.307  0.726  0.282  0.446   2.667e+00   4.118e+00   1.538e+00   2.436e+00  9  sdss  5776  82S  1 
   32  53669.164042  0  24.188  1.204  0.076  2.299   4.782e-01   1.467e+00   8.017e-02   2.423e+00  5  sdss  5776  82S  1 
   34  53671.250219  1  22.586  0.348  0.185  0.770   3.261e+00   1.022e+00   5.604e-01   2.332e+00  10  sdss  5786  82S  1 
   32  53671.246903  2  22.180  0.327  0.203  0.471   4.815e+00   1.431e+00   9.119e-01   2.121e+00  9  sdss  5786  82S  1 
   32  53671.247732  3  22.579  0.768  0.635  0.986   3.197e+00   2.182e+00   2.016e+00   3.129e+00  11  sdss  5786  82S  1 
  160  53671.249390  4  22.106  1.257  1.160  2.157   3.817e+00   8.213e+00   6.973e+00   1.297e+01  9  sdss  5786  82S  1 
