# SDSS CID:  20039 IAU: 2007qh   RA:   9.878477 DEC:   1.024249  (J2000)
# GALAXY_SB [ugriz] = [ 23.70 23.71 23.12 22.68 22.06 ] +/- [  0.21  0.08  0.07  0.09  0.15 ] (asinh mag/square arcsec)
# GALAXY_SB_FLUX [ugriz] = [  1.028E+00  1.078E+00  1.957E+00  2.902E+00  4.070E+00 ] +/- [  2.801E-01  9.250E-02  1.452E-01  2.560E-01  9.069E-01 ] (microJy per square arcsec)
#FLAG  MJD       FILT  MAG     MERR  MSKYERR MGALERR  FLUX       FLUXERR    SKYERR     GALERR    NPRE TELE   RUN  STRIP  IDCCD
   32  54357.311006  1  24.610  0.707  0.642  0.641   3.102e-01   4.804e-01   4.198e-01   4.194e-01  11  sdss  6955  82S  6 
   32  54357.307689  2  24.478  0.795  0.562  0.619   2.624e-01   7.132e-01   4.695e-01   5.167e-01  11  sdss  6955  82S  6 
   32  54357.308518  3  23.289  0.662  0.458  0.569   1.489e+00   1.165e+00   8.318e-01   1.034e+00  11  sdss  6955  82S  6 
   32  54357.310177  4  22.242  0.623  0.370  0.688   3.025e+00   3.574e+00   2.079e+00   3.870e+00  9  sdss  6955  82S  6 
    0  54357.309348  0  26.117  0.811  0.216  0.671  -1.865e+00   1.426e+00   4.133e-01   1.286e+00  8  sdss  6955  82S  6 
   32  54362.360851  1  24.564  0.768  0.887  0.847   3.407e-01   5.325e-01   5.913e-01   5.646e-01  11  sdss  6976  82S  6 
   32  54362.357534  2  23.802  0.782  0.973  0.820   9.174e-01   8.869e-01   1.135e+00   9.563e-01  11  sdss  6976  82S  6 
   32  54362.358363  3  23.353  0.847  0.626  0.931   1.373e+00   1.428e+00   1.086e+00   1.617e+00  11  sdss  6976  82S  6 
    0  54362.360022  4  23.749  0.690  0.495  0.801  -5.015e+00   4.577e+00   3.332e+00   5.392e+00  9  sdss  6976  82S  6 
    0  54362.359193  0  26.143  0.961  0.608  0.969  -1.915e+00   1.680e+00   1.188e+00   1.892e+00  8  sdss  6976  82S  6 
  160  54379.351090  1  24.710  0.918  1.357  1.153   2.458e-01   6.301e-01   8.559e-01   7.267e-01  11  sdss  7024  82S  6 
 1188  54379.347773  2  23.545  1.469  1.322  0.627   1.244e+00   1.911e+00   1.852e+00   8.783e-01  11  sdss  7024  82S  6 
 1188  54379.348603  3  22.289  0.646  0.669  0.450   4.241e+00   2.412e+00   2.738e+00   1.842e+00  11  sdss  7024  82S  6 
 1060  54379.350261  4  22.361  3.002 13.111  1.791   2.375e+00   4.194e+01   7.013e+01   9.583e+00  9  sdss  7024  82S  6 
 1190  54379.349432  0  23.578  1.919  4.868  3.535   1.239e+00   3.196e+00   7.127e+00   5.176e+00  8  sdss  7024  82S  6 
    2  54382.341212  1  26.369  0.799  2.107  1.735  -9.106e-01   7.663e-01   2.153e+00   1.774e+00  11  sdss  7038  82S  6 
    2  54382.337895  2  26.185  0.937  2.289  1.763  -1.429e+00   1.310e+00   3.535e+00   2.723e+00  11  sdss  7038  82S  6 
   34  54382.338725  3  22.081  0.444  0.807  0.853   5.178e+00   2.086e+00   3.982e+00   4.207e+00  11  sdss  7038  82S  6 
   34  54382.340383  4  21.628  0.934  1.317  1.807   7.161e+00   7.176e+00   1.083e+01   1.486e+01  9  sdss  7038  82S  6 
 1152  54382.339554  0  27.626  0.442  0.671  0.854  -8.001e+00   3.001e+00   4.798e+00   6.106e+00  8  sdss  7038  82S  6 
   32  54385.358724  1  25.067  0.763  0.655  0.676   3.038e-02   4.873e-01   3.864e-01   3.983e-01  11  sdss  7051  82S  6 
   32  54385.355407  2  24.370  0.844  1.031  0.741   3.545e-01   7.797e-01   8.902e-01   6.399e-01  11  sdss  7051  82S  6 
   32  54385.356236  3  23.165  0.653  0.503  0.610   1.723e+00   1.241e+00   9.992e-01   1.212e+00  11  sdss  7051  82S  6 
