# SDSS CID:   2623 IAU:          RA:  16.453583 DEC:  -1.149279  (J2000)
# GALAXY_SB [ugriz] = [ 21.74 19.67 18.70 18.24 17.90 ] +/- [  0.11  0.01  0.00  0.00  0.01 ] (asinh mag/square arcsec)
# GALAXY_SB_FLUX [ugriz] = [  7.563E+00  4.809E+01  1.198E+02  1.800E+02  2.469E+02 ] +/- [  7.522E-01  2.571E-01  3.087E-01  4.251E-01  1.273E+00 ] (microJy per square arcsec)
#FLAG  MJD       FILT  MAG     MERR  MSKYERR MGALERR  FLUX       FLUXERR    SKYERR     GALERR    NPRE TELE   RUN  STRIP  IDCCD
   32  53622.373578  1  23.216  0.838  0.143  1.762   1.787e+00   1.262e+00   2.471e-01   3.036e+00  11  sdss  5582  82S  1 
   32  53622.370261  2  22.067  0.378  0.072  0.492   5.351e+00   1.812e+00   3.581e-01   2.447e+00  12  sdss  5582  82S  1 
   32  53622.371090  3  22.397  0.760  0.147  0.795   3.820e+00   2.498e+00   5.439e-01   2.938e+00  11  sdss  5582  82S  1 
    0  53622.372749  4  24.279  0.764  0.334  0.799  -9.328e+00   6.928e+00   3.289e+00   7.860e+00  12  sdss  5582  82S  1 
   32  53622.371920  0  23.345  1.296  0.077  4.570   1.619e+00   2.028e+00   1.325e-01   7.828e+00  10  sdss  5582  82S  1 
   33  53627.331136  1  23.615  1.095  0.333  1.235   1.197e+00   1.178e+00   4.106e-01   1.524e+00  11  sdss  5607  82S  1 
   32  53627.327819  2  21.406  0.179  0.035  0.151   9.881e+00   1.614e+00   3.169e-01   1.375e+00  12  sdss  5607  82S  1 
   32  53627.328648  3  23.427  1.269  0.216  1.006   1.250e+00   2.131e+00   3.551e-01   1.658e+00  11  sdss  5607  82S  1 
    0  53627.330307  4  24.739  0.447  0.094  0.423  -1.487e+01   6.182e+00   1.358e+00   6.113e+00  12  sdss  5607  82S  1 
   33  53627.329478  0  22.677  0.762  0.049  1.648   3.200e+00   2.003e+00   1.439e-01   4.874e+00  10  sdss  5607  82S  1 
    1  53634.323481  1  26.214  1.997  0.886  3.094  -7.610e-01   2.086e+00   8.030e-01   2.805e+00  11  sdss  5619  82S  1 
   33  53634.320163  2  23.725  1.672  0.218  1.927   1.009e+00   2.136e+00   2.663e-01   2.358e+00  12  sdss  5619  82S  1 
   33  53634.320993  3  22.402  0.769  0.200  0.657   3.801e+00   2.509e+00   7.382e-01   2.419e+00  11  sdss  5619  82S  1 
    0  53634.322651  4  22.966  1.175  0.149  1.758  -6.497e-01   6.938e+00   7.299e-01   8.640e+00  12  sdss  5619  82S  1 
