# SDSS CID:  14026 IAU:          RA: 315.829010 DEC:  -0.337773  (J2000)
# GALAXY_SB [ugriz] = [ 24.63 23.23 22.70 22.77 22.25 ] +/- [  1.13  0.61  0.22  0.37  0.24 ] (asinh mag/square arcsec)
# GALAXY_SB_FLUX [ugriz] = [  0.000E+00  1.756E+00  2.940E+00  2.631E+00  2.975E+00 ] +/- [  1.097E+00  1.044E+00  6.152E-01  1.005E+00  1.359E+00 ] (microJy per square arcsec)
#FLAG  MJD       FILT  MAG     MERR  MSKYERR MGALERR  FLUX       FLUXERR    SKYERR     GALERR    NPRE TELE   RUN  STRIP  IDCCD
  288  53975.182257  1  24.567  0.807  0.450 13.284   3.386e-01   5.627e-01   3.001e-01   8.856e+00  9  sdss  6287  82S  3 
  288  53975.178943  2  23.343  0.543  0.136  2.581   1.550e+00   8.469e-01   2.226e-01   4.222e+00  10  sdss  6287  82S  3 
  256  53975.179772  3  24.588  1.038  0.670  6.595  -2.690e-01   1.440e+00   8.110e-01   7.978e+00  10  sdss  6287  82S  3 
  288  53975.181428  4  22.328  0.873  0.656  1.705   2.552e+00   5.024e+00   3.550e+00   9.233e+00  10  sdss  6287  82S  3 
  288  53996.187703  1  23.547  0.411  0.221  4.880   1.283e+00   5.265e-01   2.924e-01   6.457e+00  9  sdss  6367  82S  3 
  288  53996.184386  2  23.219  0.444  0.196  1.773   1.763e+00   7.749e-01   3.542e-01   3.208e+00  10  sdss  6367  82S  3 
  288  53996.185216  3  23.091  0.590  0.220  2.255   1.874e+00   1.182e+00   4.593e-01   4.714e+00  10  sdss  6367  82S  3 
  256  53996.186874  4  23.559  0.640  0.408  1.061  -3.811e+00   3.871e+00   2.451e+00   6.378e+00  10  sdss  6367  82S  3 
  288  53998.156493  1  23.174  0.285  0.146  2.787   1.861e+00   5.080e-01   2.656e-01   5.065e+00  9  sdss  6377  82S  3 
  256  53998.153176  2  23.267  0.428  0.125  1.228   1.678e+00   7.205e-01   2.172e-01   2.137e+00  10  sdss  6377  82S  3 
  256  53998.154005  3  22.614  0.385  0.134  1.172   3.088e+00   1.148e+00   4.121e-01   3.605e+00  10  sdss  6377  82S  3 
  256  53998.155663  4  21.983  0.558  0.134  0.668   4.582e+00   3.577e+00   8.626e-01   4.305e+00  10  sdss  6377  82S  3 
  288  54005.193204  1  23.245  0.305  0.128  2.759   1.736e+00   5.101e-01   2.193e-01   4.714e+00  9  sdss  6401  82S  3 
  256  54005.189887  2  23.051  0.349  0.096  0.887   2.089e+00   7.091e-01   2.011e-01   1.849e+00  10  sdss  6401  82S  3 
  256  54005.190716  3  22.981  0.507  0.110  1.342   2.114e+00   1.112e+00   2.507e-01   3.054e+00  10  sdss  6401  82S  3 
  288  54005.192375  4  21.994  0.567  0.344  0.679   4.511e+00   3.615e+00   2.202e+00   4.351e+00  10  sdss  6401  82S  3 
  289  54008.146782  1  23.518  0.533  0.234  4.151   1.322e+00   6.855e-01   3.176e-01   5.626e+00  9  sdss  6417  82S  3 
