# SDSS CID:  14161 IAU:          RA:  28.982754 DEC:   0.437624  (J2000)
# GALAXY_SB [ugriz] = [ 22.67 22.21 21.59 21.07 20.60 ] +/- [  0.09  0.02  0.02  0.01  0.03 ] (asinh mag/square arcsec)
# GALAXY_SB_FLUX [ugriz] = [  3.135E+00  4.631E+00  8.350E+00  1.333E+01  2.018E+01 ] +/- [  2.790E-01  9.084E-02  1.250E-01  1.640E-01  5.385E-01 ] (microJy per square arcsec)
#FLAG  MJD       FILT  MAG     MERR  MSKYERR MGALERR  FLUX       FLUXERR    SKYERR     GALERR    NPRE TELE   RUN  STRIP  IDCCD
   32  53975.382780  1  22.533  0.197  0.128  0.223   3.427e+00   6.249e-01   4.088e-01   7.153e-01  14  sdss  6287  82S  5 
   32  53975.379462  2  22.972  0.387  0.092  0.274   2.259e+00   8.345e-01   2.049e-01   6.104e-01  12  sdss  6287  82S  5 
   32  53975.380292  3  23.037  0.653  0.195  0.373   1.989e+00   1.347e+00   4.243e-01   8.125e-01  12  sdss  6287  82S  5 
   32  53975.381950  4  21.997  0.676  0.149  0.498   4.488e+00   4.307e+00   9.506e-01   3.188e+00  12  sdss  6287  82S  5 
   32  53975.381121  0  22.295  0.426  0.070  0.529   4.610e+00   1.755e+00   3.000e-01   2.281e+00  6  sdss  6287  82S  5 
   32  53994.406994  1  22.085  0.132  0.052  0.108   5.202e+00   6.342e-01   2.492e-01   5.189e-01  14  sdss  6355  82S  5 
   32  53994.403676  2  22.562  0.286  0.031  0.229   3.358e+00   8.949e-01   1.006e-01   7.311e-01  12  sdss  6355  82S  5 
   32  53994.404506  3  22.361  0.374  0.133  0.226   3.958e+00   1.387e+00   5.078e-01   8.636e-01  12  sdss  6355  82S  5 
   32  53994.406164  4  22.694  0.719  0.372  0.485   6.779e-01   3.790e+00   1.828e+00   2.384e+00  12  sdss  6355  82S  5 
   32  53994.405335  0  22.726  0.648  0.091  0.660   3.051e+00   1.746e+00   2.668e-01   1.942e+00  6  sdss  6355  82S  5 
   32  53996.390897  1  22.244  0.149  0.054  0.164   4.488e+00   6.183e-01   2.243e-01   6.822e-01  14  sdss  6367  82S  5 
   32  53996.387580  2  22.768  0.408  0.086  0.519   2.756e+00   1.044e+00   2.277e-01   1.381e+00  12  sdss  6367  82S  5 
   32  53996.388409  3  22.412  0.422  0.249  0.326   3.767e+00   1.484e+00   9.128e-01   1.195e+00  12  sdss  6367  82S  5 
   32  53996.390068  4  22.318  0.829  0.486  0.824   2.606e+00   4.752e+00   2.642e+00   4.483e+00  12  sdss  6367  82S  5 
  160  53996.389238  0  22.351  0.448  0.107  0.728   4.372e+00   1.749e+00   4.399e-01   2.984e+00  6  sdss  6367  82S  5 
    0  54005.404535  1  21.842  0.091  0.016  0.051   6.516e+00   5.466e-01   9.639e-02   3.071e-01  14  sdss  6404  82S  5 
   32  54005.401218  2  21.979  0.148  0.021  0.080   5.806e+00   7.966e-01   1.123e-01   4.340e-01  12  sdss  6404  82S  5 
   32  54005.402048  3  21.905  0.222  0.040  0.096   6.113e+00   1.262e+00   2.295e-01   5.506e-01  12  sdss  6404  82S  5 
   32  54005.403706  4  22.141  0.591  0.057  0.288   3.606e+00   3.518e+00   3.337e-01   1.703e+00  12  sdss  6404  82S  5 
    0  54005.402877  0  21.931  0.265  0.010  0.181   6.487e+00   1.561e+00   6.188e-02   1.084e+00  6  sdss  6404  82S  5 
    8  54008.350831  1  21.589  0.078  0.052  0.068   8.233e+00   5.891e-01   3.939e-01   5.151e-01  14  sdss  6417  82S  5 
   32  54008.347514  2  21.858  0.145  0.015  0.104   6.498e+00   8.719e-01   9.119e-02   6.252e-01  12  sdss  6417  82S  5 
   32  54008.348343  3  22.151  0.296  0.070  0.152   4.843e+00   1.335e+00   3.216e-01   7.009e-01  12  sdss  6417  82S  5 
   32  54008.350002  4  21.936  0.603  0.203  0.339   4.885e+00   3.958e+00   1.351e+00   2.253e+00  12  sdss  6417  82S  5 
    8  54008.349172  0  21.506  0.185  0.097  0.175   9.629e+00   1.615e+00   8.566e-01   1.541e+00  6  sdss  6417  82S  5 
    0  54010.345695  1  21.556  0.071  0.013  0.038   8.489e+00   5.567e-01   1.035e-01   2.982e-01  14  sdss  6425  82S  5 
   32  54010.342377  2  21.928  0.141  0.044  0.078   6.088e+00   7.928e-01   2.464e-01   4.408e-01  12  sdss  6425  82S  5 
   32  54010.343206  3  21.795  0.196  0.014  0.084   6.779e+00   1.231e+00   8.800e-02   5.351e-01  12  sdss  6425  82S  5 
   32  54010.344865  4  21.628  0.405  0.094  0.187   7.160e+00   3.260e+00   7.692e-01   1.538e+00  12  sdss  6425  82S  5 
    0  54010.344036  0  21.606  0.191  0.006  0.109   8.777e+00   1.522e+00   4.527e-02   8.813e-01  6  sdss  6425  82S  5 
    1  54012.338483  1  21.337  0.126  0.047  0.044   1.039e+01   1.204e+00   4.539e-01   4.173e-01  14  sdss  6433  82S  5 
   41  54012.335166  2  21.700  0.192  0.273  0.085   7.524e+00   1.324e+00   1.904e+00   5.908e-01  12  sdss  6433  82S  5 
   41  54012.335995  3  22.051  0.356  0.504  0.152   5.326e+00   1.740e+00   2.541e+00   7.637e-01  12  sdss  6433  82S  5 
   32  54012.337654  4  21.293  0.477  0.156  0.213   1.030e+01   4.891e+00   1.663e+00   2.280e+00  12  sdss  6433  82S  5 
    1  54012.336824  0  21.449  0.330  0.058  0.166   1.015e+01   2.985e+00   5.421e-01   1.547e+00  6  sdss  6433  82S  5 
   33  54020.344703  1  21.687  0.146  0.054  0.102   7.521e+00   1.007e+00   3.733e-01   7.072e-01  14  sdss  6447  82S  5 
   32  54020.341386  2  21.628  0.161  0.067  0.129   8.044e+00   1.188e+00   5.031e-01   9.597e-01  12  sdss  6447  82S  5 
   32  54020.342215  3  22.238  0.433  0.147  0.281   4.457e+00   1.768e+00   6.264e-01   1.201e+00  12  sdss  6447  82S  5 
   32  54020.343873  4  21.981  0.816  0.318  0.589   4.591e+00   5.253e+00   2.054e+00   3.804e+00  12  sdss  6447  82S  5 
    1  54020.343044  0  21.317  0.262  0.131  0.236   1.147e+01   2.704e+00   1.375e+00   2.476e+00  6  sdss  6447  82S  5 
   32  54024.426402  1  21.735  0.124  0.059  0.137   7.194e+00   8.207e-01   3.928e-01   9.120e-01  14  sdss  6458  82S  5 
   32  54024.423084  2  21.721  0.175  0.099  0.191   7.379e+00   1.190e+00   6.748e-01   1.310e+00  12  sdss  6458  82S  5 
   32  54024.423914  3  21.990  0.355  0.217  0.348   5.642e+00   1.828e+00   1.156e+00   1.851e+00  12  sdss  6458  82S  5 
   32  54024.425572  4  22.226  0.849  0.569  0.786   3.115e+00   5.007e+00   3.222e+00   4.451e+00  12  sdss  6458  82S  5 
    2  54024.424743  0  21.315  0.250  0.079  0.368   1.149e+01   2.580e+00   8.265e-01   3.869e+00  6  sdss  6458  82S  5 
