# SDSS CID:   8266 IAU:          RA: 358.710938 DEC:   0.806809  (J2000)
# GALAXY_SB [ugriz] = [ 21.77 21.21 21.94 20.45 20.41 ] +/- [  0.04  0.01  0.88  0.01  0.03 ] (asinh mag/square arcsec)
# GALAXY_SB_FLUX [ugriz] = [  7.326E+00  1.165E+01  6.042E+00  2.361E+01  2.420E+01 ] +/- [  2.910E-01  1.302E-01  4.943E+00  2.663E-01  5.732E-01 ] (microJy per square arcsec)
#FLAG  MJD       FILT  MAG     MERR  MSKYERR MGALERR  FLUX       FLUXERR    SKYERR     GALERR    NPRE TELE   RUN  STRIP  IDCCD
 1184  53616.311860  1  21.580  0.129  0.114  0.112   8.304e+00   9.745e-01   8.655e-01   8.483e-01  18  sdss  5566  82N  5 
  160  53616.308543  2  22.226  0.462  0.195 10.473   4.612e+00   1.886e+00   8.403e-01   4.518e+01  17  sdss  5566  82N  5 
   32  53616.309372  3  20.666  0.119  0.082  0.184   1.932e+01   2.099e+00   1.455e+00   3.267e+00  19  sdss  5566  82N  5 
   32  53616.311031  4  21.238  0.467  0.146  0.332   1.089e+01   5.002e+00   1.625e+00   3.701e+00  20  sdss  5566  82N  5 
   32  53616.310201  0  22.191  0.483  0.119  0.564   5.082e+00   2.085e+00   5.429e-01   2.581e+00  18  sdss  5566  82N  5 
   32  53623.302263  1  21.897  0.148  0.106  0.176   6.193e+00   8.335e-01   6.002e-01   9.954e-01  18  sdss  5590  82N  5 
   32  53623.298946  2  21.667  0.299  0.066  2.733   7.761e+00   2.095e+00   4.709e-01   1.962e+01  17  sdss  5590  82N  5 
 1188  53623.299776  3  21.260  0.175  0.128  0.104   1.115e+01   1.783e+00   1.320e+00   1.073e+00  19  sdss  5590  82N  5 
 1188  53623.301434  4  20.505  0.316  0.227  0.168   2.229e+01   6.487e+00   4.780e+00   3.539e+00  20  sdss  5590  82N  5 
 1188  53623.300605  0  21.437  0.759  0.630  0.310   1.027e+01   5.983e+00   5.733e+00   2.821e+00  18  sdss  5590  82N  5 
   33  53626.288264  1  21.838  0.134  0.076  0.087   6.541e+00   7.959e-01   4.535e-01   5.211e-01  18  sdss  5603  82N  5 
   32  53626.284946  2  22.131  0.528  0.118  4.074   5.041e+00   2.314e+00   5.562e-01   1.915e+01  17  sdss  5603  82N  5 
   32  53626.285776  3  21.384  0.164  0.087  0.109   9.942e+00   1.498e+00   7.964e-01   1.005e+00  19  sdss  5603  82N  5 
   32  53626.287434  4  21.709  0.531  0.215  0.267   6.515e+00   3.999e+00   1.661e+00   2.061e+00  20  sdss  5603  82N  5 
   32  53626.286605  0  21.642  0.247  0.078  0.175   8.488e+00   1.833e+00   5.910e-01   1.317e+00  18  sdss  5603  82N  5 
   33  53628.273271  1  21.629  0.218  0.130  0.134   7.936e+00   1.555e+00   9.383e-01   9.695e-01  18  sdss  5610  82N  5 
   33  53628.269954  2  20.943  0.288  0.125  3.172   1.515e+01   3.926e+00   1.740e+00   4.425e+01  17  sdss  5610  82N  5 
