# SDSS CID:  11505 IAU:          RA:  49.240906 DEC:  -1.230164  (J2000)
# GALAXY_SB [ugriz] = [ 22.86 20.93 19.97 19.51 19.16 ] +/- [  0.14  0.01  0.00  0.00  0.01 ] (asinh mag/square arcsec)
# GALAXY_SB_FLUX [ugriz] = [  2.589E+00  1.504E+01  3.711E+01  5.628E+01  7.749E+01 ] +/- [  3.479E-01  1.247E-01  1.600E-01  1.954E-01  6.422E-01 ] (microJy per square arcsec)
#FLAG  MJD       FILT  MAG     MERR  MSKYERR MGALERR  FLUX       FLUXERR    SKYERR     GALERR    NPRE TELE   RUN  STRIP  IDCCD
   40  53622.462097  1  23.469  0.463  0.091  0.282   1.391e+00   6.197e-01   1.274e-01   3.927e-01  13  sdss  5582  82S  1 
    8  53622.458779  2  25.801  0.832  0.188  0.390  -9.160e-01   9.379e-01   2.182e-01   4.518e-01  12  sdss  5582  82S  1 
    0  53622.459609  3  25.799  0.603  0.016  0.210  -2.244e+00   1.355e+00   3.850e-02   4.992e-01  13  sdss  5582  82S  1 
   32  53622.461268  4  22.370  0.705  0.162  0.372   2.324e+00   3.911e+00   8.612e-01   1.978e+00  13  sdss  5582  82S  1 
   32  53622.460438  0  24.474  1.166  0.052  1.459   1.866e-01   1.366e+00   5.098e-02   1.434e+00  8  sdss  5582  82S  1 
   32  53627.419836  1  22.696  0.288  0.037  0.265   2.942e+00   7.706e-01   1.014e-01   7.244e-01  13  sdss  5607  82S  1 
   32  53627.416518  2  21.175  0.108  0.008  0.072   1.223e+01   1.214e+00   8.465e-02   8.078e-01  12  sdss  5607  82S  1 
    0  53627.417348  3  27.493  0.152  0.048  0.084  -1.146e+01   1.599e+00   5.064e-01   8.914e-01  13  sdss  5607  82S  1 
   32  53627.419007  4  21.360  0.500  0.049  0.326   9.597e+00   4.813e+00   4.870e-01   3.274e+00  13  sdss  5607  82S  1 
    0  53627.418177  0  25.690  1.119  0.218  1.823  -1.146e+00   1.538e+00   3.030e-01   2.538e+00  8  sdss  5607  82S  1 
  129  53634.412470  1  28.266  0.369  0.121  0.222  -5.788e+00   1.881e+00   6.379e-01   1.174e+00  13  sdss  5619  82S  1 
    9  53634.409153  2  26.009  1.304  1.392  0.563  -1.175e+00   1.634e+00   1.866e+00   7.548e-01  12  sdss  5619  82S  1 
    1  53634.409982  3  25.569  1.104  0.365  0.463  -1.742e+00   2.040e+00   7.260e-01   9.205e-01  13  sdss  5619  82S  1 
   32  53634.411641  4  21.320  0.519  0.143  0.272   1.001e+01   5.142e+00   1.477e+00   2.819e+00  13  sdss  5619  82S  1 
   33  53638.454121  1  24.640  1.432  0.650  2.055   2.905e-01   1.138e+00   4.191e-01   1.326e+00  13  sdss  5637  82S  1 
   32  53638.450804  2  22.018  0.272  0.018  0.190   5.600e+00   1.386e+00   9.289e-02   9.885e-01  12  sdss  5637  82S  1 
    0  53638.451633  3  27.358  0.213  0.052  0.137  -1.010e+01   1.970e+00   4.868e-01   1.279e+00  13  sdss  5637  82S  1 
    0  53638.453292  4  25.142  0.290  0.139  0.204  -2.189e+01   5.835e+00   2.865e+00   4.190e+00  13  sdss  5637  82S  1 
    9  53638.452463  0  26.120  1.445  0.581  1.755  -1.869e+00   2.408e+00   1.103e+00   3.330e+00  8  sdss  5637  82S  1 
    8  53640.418225  1  27.512  0.314  0.136  0.279  -2.864e+00   8.174e-01   3.630e-01   7.447e-01  13  sdss  5646  82S  1 
    0  53640.414908  2  26.858  0.468  0.027  0.295  -2.816e+00   1.202e+00   7.402e-02   7.963e-01  12  sdss  5646  82S  1 
   32  53640.415737  3  23.043  0.937  0.089  0.537   1.977e+00   1.859e+00   1.934e-01   1.162e+00  13  sdss  5646  82S  1 
    0  53640.417396  4  24.083  0.625  0.150  0.406  -7.539e+00   5.043e+00   1.268e+00   3.428e+00  13  sdss  5646  82S  1 
    0  53640.416566  0  24.883  1.425  0.164  2.834  -2.123e-01   1.822e+00   1.615e-01   2.796e+00  8  sdss  5646  82S  1 
    0  53643.460897  1  26.910  0.631  0.037  0.794  -1.604e+00   9.157e-01   5.860e-02   1.247e+00  13  sdss  5666  82S  1 
   40  53643.457580  2  22.055  0.293  0.164  0.315   5.411e+00   1.439e+00   8.223e-01   1.584e+00  12  sdss  5666  82S  1 
    0  53643.458409  3  27.313  0.232  0.103  0.194  -9.692e+00   2.051e+00   9.218e-01   1.743e+00  13  sdss  5666  82S  1 
    0  53643.460068  4  24.619  0.468  0.272  0.378  -1.321e+01   5.820e+00   3.535e+00   4.926e+00  13  sdss  5666  82S  1 
   42  53643.459239  0  23.852  1.443  1.201  4.053   8.638e-01   1.979e+00   1.475e+00   4.975e+00  8  sdss  5666  82S  1 
   32  53646.480270  1  23.340  0.579  0.132  0.539   1.581e+00   8.402e-01   2.047e-01   8.369e-01  13  sdss  5681  82S  1 
   32  53646.476953  2  24.399  1.128  0.165  0.679   3.295e-01   1.102e+00   1.406e-01   5.797e-01  12  sdss  5681  82S  1 
    0  53646.477782  3  24.433  1.105  0.318  0.528  -8.469e-02   1.548e+00   3.775e-01   6.267e-01  13  sdss  5681  82S  1 
    0  53646.479441  4  24.470  0.451  0.204  0.243  -1.137e+01   4.980e+00   2.339e+00   2.791e+00  13  sdss  5681  82S  1 
   40  53646.478612  0  23.225  1.116  0.388  1.218   1.842e+00   1.861e+00   7.288e-01   2.286e+00  8  sdss  5681  82S  1 
   35  53657.299227  1  22.317  0.775  0.325  0.724   4.193e+00   2.583e+00   1.253e+00   2.789e+00  13  sdss  5730  82S  1 
   35  53657.295909  2  22.595  1.117  0.412  1.096   3.254e+00   2.717e+00   1.272e+00   3.382e+00  12  sdss  5730  82S  1 
   35  53657.296739  3  21.872  0.656  0.457  0.710   6.305e+00   3.489e+00   2.696e+00   4.190e+00  13  sdss  5730  82S  1 
    2  53657.298397  4  24.432  1.045  0.567  1.110  -1.094e+01   1.002e+01   6.304e+00   1.234e+01  13  sdss  5730  82S  1 
    0  53657.463600  1  26.641  0.727  0.158  0.781  -1.221e+00   8.412e-01   1.978e-01   9.811e-01  13  sdss  5732  82S  1 
   32  53657.460283  2  22.638  0.473  0.184  0.384   3.123e+00   1.332e+00   5.454e-01   1.142e+00  12  sdss  5732  82S  1 
    0  53657.461112  3  26.211  0.578  0.194  0.355  -3.413e+00   1.804e+00   6.482e-01   1.188e+00  13  sdss  5732  82S  1 
   32  53657.462771  4  22.475  0.944  0.208  0.774   1.777e+00   5.351e+00   1.070e+00   3.979e+00  13  sdss  5732  82S  1 
   32  53657.461942  0  24.605  1.473  0.251  3.507   5.902e-02   1.909e+00   2.434e-01   3.402e+00  8  sdss  5732  82S  1 
    1  53663.481328  1  27.965  0.560  0.102  0.220  -4.377e+00   2.076e+00   4.113e-01   8.839e-01  13  sdss  5745  82S  1 
    1  53663.478011  2  26.677  0.934  0.051  0.372  -2.361e+00   1.838e+00   1.170e-01   8.574e-01  12  sdss  5745  82S  1 
    1  53663.478840  3  26.541  0.471  0.024  0.180  -4.698e+00   1.997e+00   1.064e-01   8.064e-01  13  sdss  5745  82S  1 
   32  53663.480499  4  21.630  0.787  0.346  0.437   7.145e+00   6.064e+00   2.818e+00   3.559e+00  13  sdss  5745  82S  1 
 1053  53664.416493  1  28.493  0.466  1.497  0.095  -7.143e+00   2.865e+00   9.746e+00   6.167e-01  13  sdss  5754  82S  1 
 1053  53664.413176  2  27.494  1.572  8.422  0.140  -5.139e+00   4.897e+00   4.019e+01   6.701e-01  12  sdss  5754  82S  1 
 1085  53664.414005  3  21.215  0.456  1.773  0.068   1.163e+01   4.631e+00   1.904e+01   7.333e-01  13  sdss  5754  82S  1 
 1213  53664.415664  4  21.012  1.285  6.951  0.212   1.366e+01   1.370e+01   9.310e+01   2.847e+00  13  sdss  5754  82S  1 
    1  53665.481277  1  27.630  0.623  0.065  0.269  -3.199e+00   1.678e+00   1.932e-01   7.984e-01  13  sdss  5760  82S  1 
    1  53665.477960  2  28.389  0.147  0.041  0.085  -1.179e+01   1.579e+00   4.399e-01   9.255e-01  12  sdss  5760  82S  1 
   33  53665.478789  3  21.188  0.199  0.066  0.094   1.193e+01   2.166e+00   7.318e-01   1.030e+00  13  sdss  5760  82S  1 
    1  53665.480448  4  23.701  0.938  0.271  0.446  -4.699e+00   6.102e+00   1.758e+00   2.896e+00  13  sdss  5760  82S  1 
   33  53668.470021  1  23.225  0.815  0.056  0.830   1.771e+00   1.228e+00   9.554e-02   1.421e+00  13  sdss  5771  82S  1 
    0  53668.466704  2  25.057  1.570  0.496  2.161  -2.058e-01   1.749e+00   4.073e-01   1.774e+00  12  sdss  5771  82S  1 
   32  53668.467533  3  22.835  1.003  0.363  0.657   2.465e+00   2.248e+00   9.260e-01   1.677e+00  13  sdss  5771  82S  1 
   32  53668.469191  4  21.505  0.920  0.351  0.703   8.212e+00   7.549e+00   3.140e+00   6.292e+00  13  sdss  5771  82S  1 
   35  53668.468362  0  22.332  0.961  0.043  1.268   4.451e+00   3.172e+00   1.718e-01   5.077e+00  8  sdss  5771  82S  1 
    8  53669.376113  1  27.408  0.398  0.174  0.442  -2.595e+00   9.288e-01   4.226e-01   1.074e+00  13  sdss  5776  82S  1 
    0  53669.372796  2  27.562  0.300  0.055  0.309  -5.476e+00   1.487e+00   2.791e-01   1.570e+00  12  sdss  5776  82S  1 
    0  53669.373625  3  27.337  0.218  0.082  0.163  -9.911e+00   1.972e+00   7.539e-01   1.496e+00  13  sdss  5776  82S  1 
    0  53669.375284  4  24.017  0.717  0.123  0.532  -6.991e+00   5.495e+00   9.914e-01   4.278e+00  13  sdss  5776  82S  1 
  138  53669.374455  0  24.818  1.610  1.645  5.002  -1.480e-01   2.200e+00   1.608e+00   4.889e+00  8  sdss  5776  82S  1 
 1048  53670.476066  1  28.529  0.192  0.615  0.219  -7.384e+00   1.282e+00   4.141e+00   1.472e+00  13  sdss  5782  82S  1 
    0  53670.472749  2  29.047  0.087  0.020  0.087  -2.163e+01   1.723e+00   4.059e-01   1.727e+00  12  sdss  5782  82S  1 
    0  53670.473579  3  27.274  0.305  0.188  0.286  -9.346e+00   2.577e+00   1.630e+00   2.476e+00  13  sdss  5782  82S  1 
   32  53670.475237  4  21.002  0.624  0.119  0.524   1.379e+01   7.790e+00   1.610e+00   7.077e+00  13  sdss  5782  82S  1 
    0  53671.460850  1  26.332  0.806  0.185  0.470  -8.735e-01   7.516e-01   1.827e-01   4.645e-01  13  sdss  5786  82S  1 
   32  53671.457533  2  22.773  0.459  0.117  0.192   2.743e+00   1.153e+00   3.096e-01   5.073e-01  12  sdss  5786  82S  1 
   32  53671.458362  3  24.231  1.086  0.096  0.428   1.559e-01   1.517e+00   1.139e-01   5.101e-01  13  sdss  5786  82S  1 
   32  53671.460020  4  21.765  0.638  0.213  0.266   6.088e+00   4.583e+00   1.579e+00   1.966e+00  13  sdss  5786  82S  1 
  128  53671.459191  0  26.134  1.081  0.060  0.922  -1.898e+00   1.837e+00   1.150e-01   1.768e+00  8  sdss  5786  82S  1 
    8  53674.360236  1  27.919  0.245  0.182  0.401  -4.194e+00   9.287e-01   7.025e-01   1.544e+00  13  sdss  5797  82S  1 
   32  53674.356919  2  21.660  0.193  0.062  0.162   7.810e+00   1.373e+00   4.485e-01   1.168e+00  12  sdss  5797  82S  1 
    0  53674.357748  3  27.435  0.201  0.097  0.155  -1.085e+01   1.996e+00   9.739e-01   1.555e+00  13  sdss  5797  82S  1 
   40  53674.359407  4  22.379  1.102  1.484  1.121   2.277e+00   6.580e+00   7.871e+00   5.941e+00  13  sdss  5797  82S  1 
   40  53674.358578  0  22.624  0.668  0.525  1.387   3.368e+00   1.880e+00   1.626e+00   4.293e+00  8  sdss  5797  82S  1 
    2  53676.449685  1  28.045  0.274  0.060  0.539  -4.715e+00   1.160e+00   2.580e-01   2.331e+00  13  sdss  5807  82S  1 
   32  53676.446368  2  22.093  0.256  0.035  0.138   5.222e+00   1.222e+00   1.720e-01   6.670e-01  12  sdss  5807  82S  1 
    0  53676.447197  3  27.003  0.290  0.090  0.168  -7.266e+00   1.919e+00   6.093e-01   1.135e+00  13  sdss  5807  82S  1 
   32  53676.448855  4  22.701  0.872  0.546  0.508   6.454e-01   4.742e+00   2.683e+00   2.494e+00  13  sdss  5807  82S  1 
    0  53676.448026  0  25.968  1.261  0.369  1.858  -1.588e+00   1.956e+00   6.244e-01   3.141e+00  8  sdss  5807  82S  1 
   32  53679.421532  1  23.329  0.576  0.046  0.585   1.599e+00   8.440e-01   7.252e-02   9.162e-01  13  sdss  5820  82S  1 
   32  53679.418215  2  21.861  0.234  0.093  0.173   6.482e+00   1.380e+00   5.559e-01   1.035e+00  12  sdss  5820  82S  1 
   32  53679.419044  3  21.691  0.283  0.103  0.169   7.471e+00   1.924e+00   7.168e-01   1.175e+00  13  sdss  5820  82S  1 
   32  53679.420703  4  22.007  0.964  0.222  0.717   4.427e+00   6.186e+00   1.405e+00   4.541e+00  13  sdss  5820  82S  1 
    0  53679.419873  0  26.371  0.945  0.229  1.499  -2.419e+00   1.913e+00   5.312e-01   3.483e+00  8  sdss  5820  82S  1 
   32  53681.413008  1  22.561  0.304  0.053  0.332   3.337e+00   9.149e-01   1.645e-01   1.024e+00  13  sdss  5836  82S  1 
   32  53681.409691  2  22.826  0.557  0.078  0.345   2.605e+00   1.310e+00   1.967e-01   8.672e-01  12  sdss  5836  82S  1 
    0  53681.410520  3  24.560  1.188  0.437  0.743  -2.357e-01   1.714e+00   5.261e-01   8.949e-01  13  sdss  5836  82S  1 
   32  53681.412179  4  21.569  0.614  0.163  0.369   7.649e+00   5.006e+00   1.392e+00   3.144e+00  13  sdss  5836  82S  1 
    0  53681.411349  0  26.311  1.085  0.047  1.265  -2.278e+00   2.055e+00   1.034e-01   2.797e+00  8  sdss  5836  82S  1 
  140  53684.374633  1  26.820  0.968  0.918  0.641  -1.466e+00   1.217e+00   1.337e+00   9.328e-01  13  sdss  5847  82S  1 
   44  53684.371316  2  22.054  0.400  0.206  0.162   5.416e+00   1.928e+00   1.036e+00   8.134e-01  12  sdss  5847  82S  1 
   36  53684.372145  3  23.119  1.277  0.562  0.391   1.816e+00   2.406e+00   1.148e+00   7.998e-01  13  sdss  5847  82S  1 
   36  53684.373804  4  21.546  0.913  0.518  0.360   7.848e+00   7.312e+00   4.497e+00   3.120e+00  13  sdss  5847  82S  1 
   12  53684.372975  0  25.857  1.408  1.031  1.741  -1.401e+00   2.115e+00   1.607e+00   2.715e+00  8  sdss  5847  82S  1 
  131  53687.315903  1  26.933  2.166  0.587  1.465  -1.641e+00   2.785e+00   9.398e-01   2.347e+00  13  sdss  5871  82S  1 
    1  53687.312586  2  27.153  0.707  0.189  0.480  -3.731e+00   2.208e+00   6.621e-01   1.685e+00  12  sdss  5871  82S  1 
    1  53687.313415  3  26.729  0.513  0.178  0.339  -5.616e+00   2.542e+00   9.396e-01   1.793e+00  13  sdss  5871  82S  1 
   32  53687.315073  4  21.746  0.920  0.423  0.713   6.230e+00   6.605e+00   3.173e+00   5.345e+00  13  sdss  5871  82S  1 
   33  53696.378773  1  23.839  1.066  0.148  0.651   9.400e-01   1.012e+00   1.538e-01   6.751e-01  13  sdss  5889  82S  1 
   32  53696.375456  2  23.900  1.146  0.218  0.634   8.066e-01   1.263e+00   2.375e-01   6.903e-01  12  sdss  5889  82S  1 
   32  53696.376285  3  22.809  0.719  0.183  0.297   2.532e+00   1.724e+00   4.764e-01   7.748e-01  13  sdss  5889  82S  1 
    0  53696.377943  4  23.952  0.728  0.356  0.406  -6.476e+00   5.359e+00   2.726e+00   3.112e+00  13  sdss  5889  82S  1 
    9  53696.377114  0  25.526  1.814  0.986  1.992  -9.238e-01   2.818e+00   1.242e+00   2.510e+00  8  sdss  5889  82S  1 
   33  53697.369853  1  23.097  0.510  0.047  0.346   2.007e+00   9.204e-01   9.007e-02   6.623e-01  13  sdss  5895  82S  1 
   32  53697.366536  2  22.713  0.471  0.094  0.255   2.906e+00   1.244e+00   2.604e-01   7.100e-01  12  sdss  5895  82S  1 
    0  53697.367365  3  26.743  0.304  0.056  0.128  -5.692e+00   1.591e+00   2.997e-01   6.858e-01  13  sdss  5895  82S  1 
   32  53697.369024  4  20.569  0.270  0.123  0.161   2.096e+01   5.238e+00   2.436e+00   3.188e+00  13  sdss  5895  82S  1 
    1  53697.368194  0  25.155  1.542  0.209  2.209  -4.906e-01   2.091e+00   2.216e-01   2.340e+00  8  sdss  5895  82S  1 
    0  53700.369086  1  25.320  1.134  0.065  1.337  -1.193e-01   8.012e-01   3.871e-02   8.002e-01  13  sdss  5905  82S  1 
    0  53700.365769  2  26.729  0.596  0.061  0.442  -2.484e+00   1.332e+00   1.480e-01   1.065e+00  12  sdss  5905  82S  1 
    0  53700.366598  3  27.658  0.152  0.052  0.091  -1.334e+01   1.855e+00   6.439e-01   1.115e+00  13  sdss  5905  82S  1 
   32  53700.368256  4  21.475  0.671  0.247  0.380   8.486e+00   5.789e+00   2.262e+00   3.481e+00  13  sdss  5905  82S  1 
   40  53700.367427  0  22.445  0.572  0.517  0.949   3.998e+00   1.920e+00   1.872e+00   3.435e+00  8  sdss  5905  82S  1 
   10  53705.355368  1  27.465  0.435  0.289  0.749  -2.739e+00   1.061e+00   7.387e-01   1.914e+00  13  sdss  5924  82S  1 
    0  53705.352052  2  27.806  0.253  0.042  0.292  -6.872e+00   1.576e+00   2.669e-01   1.854e+00  12  sdss  5924  82S  1 
   32  53705.352881  3  21.955  0.391  0.137  0.286   5.831e+00   2.063e+00   7.496e-01   1.569e+00  13  sdss  5924  82S  1 
    0  53705.354539  4  25.241  0.358  0.400  0.415  -2.404e+01   7.801e+00   9.006e+00   9.342e+00  13  sdss  5924  82S  1 
 1194  53705.353710  0  22.371  0.840  1.006  2.053   4.290e+00   2.787e+00   3.888e+00   7.936e+00  8  sdss  5924  82S  1 
