# SDSS CID:  19994 IAU:          RA:  13.246880 DEC:  -1.065536  (J2000)
# GALAXY_SB [ugriz] = [ 24.63 21.72 24.80 24.36 19.77 ] +/- [  0.00  0.00  0.00  0.00  0.00 ] (asinh mag/square arcsec)
# GALAXY_SB_FLUX [ugriz] = [  0.000E+00  7.239E+00  0.000E+00  0.000E+00  4.411E+01 ] +/- [  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00 ] (microJy per square arcsec)
#FLAG  MJD       FILT  MAG     MERR  MSKYERR MGALERR  FLUX       FLUXERR    SKYERR     GALERR    NPRE TELE   RUN  STRIP  IDCCD
  384  54357.320030  1  27.538  0.197  1.456  0.000  -2.934e+00   5.354e-01   3.985e+00   0.000e+00  7  sdss  6955  82S  1 
  416  54357.319200  4  21.875  0.561  2.792  0.000   5.300e+00   3.809e+00   1.926e+01   0.000e+00  4  sdss  6955  82S  1 
  384  54362.369893  1  27.968  0.137  1.323  0.000  -4.388e+00   5.526e-01   5.345e+00   0.000e+00  7  sdss  6976  82S  1 
  384  54362.369063  4  24.793  0.300  1.743  0.000  -1.566e+01   4.463e+00   2.652e+01   0.000e+00  4  sdss  6976  82S  1 
 1408  54379.360611  1  27.545  0.248  2.105  0.000  -2.953e+00   6.726e-01   5.800e+00   0.000e+00  7  sdss  7024  82S  1 
 1440  54379.359782  4  21.856  0.818  4.587  0.000   5.432e+00   5.581e+00   3.203e+01   0.000e+00  4  sdss  7024  82S  1 
 1410  54382.350330  1  28.515  0.142  2.095  0.000  -7.286e+00   9.413e-01   1.397e+01   0.000e+00  7  sdss  7038  82S  1 
 1440  54382.349500  4  22.737  1.115 12.057  0.000   4.688e-01   6.454e+00   5.904e+01   0.000e+00  4  sdss  7038  82S  1 
  256  54385.368269  1  26.385  0.590  3.844  0.000  -9.269e-01   5.827e-01   3.957e+00   0.000e+00  7  sdss  7051  82S  1 
  256  54385.367439  4  25.744  0.117  0.503  0.000  -3.848e+01   4.183e+00   1.799e+01   0.000e+00  4  sdss  7051  82S  1 
 1410  54387.368646  1  28.274  0.161  2.542  0.000  -5.829e+00   8.538e-01   1.359e+01   0.000e+00  7  sdss  7057  82S  1 
 1408  54387.367817  4  25.159  0.299  2.585  0.000  -2.225e+01   6.155e+00   5.438e+01   0.000e+00  4  sdss  7057  82S  1 
  256  54392.363188  1  27.336  0.313  4.420  0.000  -2.425e+00   6.998e-01   1.011e+01   0.000e+00  7  sdss  7076  82S  1 
  288  54392.362358  4  22.150  0.968  7.813  0.000   3.552e+00   5.937e+00   4.587e+01   0.000e+00  4  sdss  7076  82S  1 
 1408  54394.351091  1  27.468  0.277  3.299  0.000  -2.746e+00   6.992e-01   8.485e+00   0.000e+00  7  sdss  7084  82S  1 
  416  54394.350262  4  22.678  0.939  6.909  0.000   7.587e-01   5.198e+00   3.404e+01   0.000e+00  4  sdss  7084  82S  1 
  257  54402.361514  1  28.573  0.211  1.514  0.000  -7.687e+00   1.466e+00   1.064e+01   0.000e+00  7  sdss  7101  82S  1 
 1408  54402.360684  4  24.870  0.366  2.723  0.000  -1.687e+01   5.774e+00   4.433e+01   0.000e+00  4  sdss  7101  82S  1 
  256  54408.275275  1  27.519  0.206  1.375  0.000  -2.881e+00   5.489e-01   3.701e+00   0.000e+00  7  sdss  7127  82S  1 
  256  54408.274446  4  25.135  0.218  0.824  0.000  -2.175e+01   4.440e+00   1.697e+01   0.000e+00  4  sdss  7127  82S  1 
 1408  54411.233144  1  27.256  0.270  1.755  0.000  -2.246e+00   5.648e-01   3.740e+00   0.000e+00  7  sdss  7136  82S  1 
  256  54411.232315  4  25.098  0.214  0.932  0.000  -2.100e+01   4.213e+00   1.858e+01   0.000e+00  4  sdss  7136  82S  1 
  384  54413.273553  1  28.067  0.146  2.374  0.000  -4.811e+00   6.420e-01   1.051e+01   0.000e+00  7  sdss  7145  82S  1 
  256  54413.272724  4  25.190  0.264  2.161  0.000  -2.291e+01   5.614e+00   4.673e+01   0.000e+00  4  sdss  7145  82S  1 
  256  54417.275411  1  27.624  0.190  1.785  0.000  -3.180e+00   5.574e-01   5.281e+00   0.000e+00  7  sdss  7158  82S  1 
  256  54417.274581  4  25.212  0.210  1.045  0.000  -2.339e+01   4.582e+00   2.306e+01   0.000e+00  4  sdss  7158  82S  1 
  256  54418.273325  1  27.953  0.149  1.852  0.000  -4.327e+00   5.898e-01   7.384e+00   0.000e+00  7  sdss  7161  82S  1 
  256  54418.272496  4  24.822  0.307  2.059  0.000  -1.611e+01   4.688e+00   3.215e+01   0.000e+00  4  sdss  7161  82S  1 
 1441  54422.277917  1  22.471  0.336  4.510  0.000   3.633e+00   1.098e+00   1.518e+01   0.000e+00  7  sdss  7173  82S  1 
  416  54422.277088  4  21.582  0.665  5.431  0.000   7.541e+00   5.366e+00   4.605e+01   0.000e+00  4  sdss  7173  82S  1 
  257  54424.213780  1  27.732  0.349  1.568  0.000  -3.520e+00   1.103e+00   5.111e+00   0.000e+00  7  sdss  7183  82S  1 
  384  54424.212951  4  23.199  0.767  3.901  0.000  -1.821e+00   4.207e+00   2.012e+01   0.000e+00  4  sdss  7183  82S  1 
