# SDSS CID:  10096 IAU: 2005lj   RA:  29.429214 DEC:  -0.179503  (J2000)
# GALAXY_SB [ugriz] = [ 23.10 21.96 21.50 21.19 20.99 ] +/- [  0.13  0.02  0.01  0.01  0.03 ] (asinh mag/square arcsec)
# GALAXY_SB_FLUX [ugriz] = [  2.035E+00  5.841E+00  9.079E+00  1.186E+01  1.388E+01 ] +/- [  2.702E-01  8.406E-02  8.668E-02  1.092E-01  4.053E-01 ] (microJy per square arcsec)
#FLAG  MJD       FILT  MAG     MERR  MSKYERR MGALERR  FLUX       FLUXERR    SKYERR     GALERR    NPRE TELE   RUN  STRIP  IDCCD
    8  53616.395290  1  25.265  1.073  1.361  1.520  -8.659e-02   7.426e-01   8.083e-01   9.033e-01  19  sdss  5566  82N  3 
    0  53616.391972  2  26.467  0.583  0.199  0.413  -1.917e+00   1.061e+00   3.853e-01   8.009e-01  25  sdss  5566  82N  3 
   32  53616.392802  3  23.496  1.090  0.609  0.745   1.137e+00   1.751e+00   9.650e-01   1.180e+00  23  sdss  5566  82N  3 
   32  53616.394460  4  21.210  0.492  0.481  0.279   1.120e+01   5.372e+00   5.503e+00   3.187e+00  25  sdss  5566  82N  3 
  128  53616.393631  0  26.224  1.157  0.099  1.657  -2.084e+00   2.074e+00   2.060e-01   3.455e+00  13  sdss  5566  82N  3 
 1152  53626.372519  1  27.114  0.530  0.337  0.684  -1.959e+00   9.379e-01   6.347e-01   1.290e+00  19  sdss  5603  82N  3 
 1208  53626.369202  2  23.969  1.291 13.487  1.058   7.325e-01   1.428e+00   1.411e+01   1.107e+00  25  sdss  5603  82N  3 
  130  53626.370031  3  26.211  0.643  0.786  0.538  -3.411e+00   1.991e+00   2.649e+00   1.813e+00  23  sdss  5603  82N  3 
  132  53626.371690  4  24.440  0.612  0.521  0.407  -1.102e+01   6.456e+00   5.878e+00   4.589e+00  25  sdss  5603  82N  3 
 1158  53626.370861  0  26.827  1.186  0.256  2.074  -3.779e+00   3.215e+00   8.908e-01   7.226e+00  13  sdss  5603  82N  3 
   33  53628.357207  1  23.991  1.351  0.371  0.667   7.896e-01   1.215e+00   3.453e-01   6.212e-01  19  sdss  5610  82N  3 
   33  53628.353889  2  23.445  0.821  0.218  0.280   1.390e+00   1.144e+00   3.297e-01   4.224e-01  25  sdss  5610  82N  3 
   32  53628.354718  3  24.311  1.090  0.392  0.417   5.994e-02   1.519e+00   4.650e-01   4.938e-01  23  sdss  5610  82N  3 
   32  53628.356377  4  22.171  0.808  0.453  0.357   3.430e+00   4.833e+00   2.636e+00   2.079e+00  25  sdss  5610  82N  3 
  169  53628.355548  0  22.224  0.669  0.322  0.478   4.928e+00   2.689e+00   1.438e+00   2.137e+00  13  sdss  5610  82N  3 
    1  53635.365927  1  25.217  1.300  0.450  0.440  -5.854e-02   9.629e-01   2.660e-01   2.604e-01  19  sdss  5622  82N  3 
   33  53635.362610  2  24.231  1.025  0.248  0.238   4.777e-01   1.010e+00   2.266e-01   2.169e-01  25  sdss  5622  82N  3 
