# SDSS CID:  20842 IAU:          RA:   6.718781 DEC:  -1.194586  (J2000)
# GALAXY_SB [ugriz] = [ 24.37 24.83 23.72 23.39 22.42 ] +/- [  0.39  0.14  0.09  0.09  0.11 ] (asinh mag/square arcsec)
# GALAXY_SB_FLUX [ugriz] = [  2.637E-01  1.676E-01  1.013E+00  1.318E+00  2.015E+00 ] +/- [  3.864E-01  8.822E-02  1.081E-01  1.471E-01  5.957E-01 ] (microJy per square arcsec)
#FLAG  MJD       FILT  MAG     MERR  MSKYERR MGALERR  FLUX       FLUXERR    SKYERR     GALERR    NPRE TELE   RUN  STRIP  IDCCD
   32  54357.301988  1  24.519  0.713  0.191  0.636   3.708e-01   4.973e-01   1.294e-01   4.312e-01  9  sdss  6955  82S  1 
   32  54357.298670  2  23.538  0.579  0.093  0.399   1.253e+00   7.776e-01   1.299e-01   5.589e-01  11  sdss  6955  82S  1 
   32  54357.299500  3  24.185  0.890  0.527  0.577   2.111e-01   1.185e+00   6.318e-01   6.927e-01  11  sdss  6955  82S  1 
   32  54357.301158  4  21.680  0.465  0.230  0.333   6.741e+00   3.567e+00   1.807e+00   2.613e+00  11  sdss  6955  82S  1 
   32  54357.300329  0  22.992  0.675  0.283  0.970   2.345e+00   1.414e+00   6.428e-01   2.200e+00  8  sdss  6955  82S  1 
    0  54362.352212  1  26.487  0.498  0.148  0.473  -1.036e+00   5.335e-01   1.642e-01   5.257e-01  9  sdss  6976  82S  1 
    0  54362.348895  2  23.162  0.455  0.179  0.280   1.869e+00   8.252e-01   3.390e-01   5.297e-01  11  sdss  6976  82S  1 
   32  54362.349724  3  23.423  0.815  0.344  0.458   1.256e+00   1.323e+00   5.689e-01   7.562e-01  11  sdss  6976  82S  1 
  160  54362.351383  4  21.657  0.582  0.187  0.441   6.925e+00   4.490e+00   1.493e+00   3.519e+00  11  sdss  6976  82S  1 
   32  54362.350553  0  23.404  1.017  0.545  1.601   1.517e+00   1.552e+00   8.956e-01   2.629e+00  8  sdss  6976  82S  1 
  166  54379.342343  1  24.125  1.233  0.925  1.612   6.700e-01   1.041e+00   7.831e-01   1.365e+00  9  sdss  7024  82S  1 
 1180  54379.339026  2  25.523  2.548 64.508  1.066  -6.195e-01   4.534e+00   6.325e+01   1.045e+00  11  sdss  7024  82S  1 
  160  54379.339856  3  22.365  0.412  0.271  0.332   3.941e+00   1.507e+00   1.032e+00   1.262e+00  11  sdss  7024  82S  1 
 1156  54379.341514  4  24.788  0.538  0.287  0.329  -1.559e+01   7.588e+00   4.308e+00   4.936e+00  11  sdss  7024  82S  1 
 1196  54379.340685  0  23.053  1.298  1.145  1.607   2.203e+00   2.350e+00   2.468e+00   3.464e+00  8  sdss  7024  82S  1 
    2  54382.332446  1  25.156  1.124  0.736  3.020  -2.246e-02   7.864e-01   4.340e-01   1.779e+00  9  sdss  7038  82S  1 
    0  54382.329129  2  25.311  1.065  0.457  1.461  -4.212e-01   1.043e+00   4.052e-01   1.297e+00  11  sdss  7038  82S  1 
   32  54382.329959  3  23.594  1.091  0.989  1.237   9.875e-01   1.695e+00   1.475e+00   1.845e+00  11  sdss  7038  82S  1 
    0  54382.331617  4  24.000  0.799  0.474  0.907  -6.854e+00   6.013e+00   3.753e+00   7.189e+00  11  sdss  7038  82S  1 
   34  54382.330788  0  23.766  1.418  0.521  4.814   9.747e-01   1.968e+00   6.732e-01   6.211e+00  8  sdss  7038  82S  1 
   32  54385.349938  1  23.668  0.463  0.203  0.400   1.132e+00   5.293e-01   2.411e-01   4.737e-01  9  sdss  7051  82S  1 
