# SDSS CID:   3256 IAU: 2005hn   RA: 329.267670 DEC:  -0.223531  (J2000)
# GALAXY_SB [ugriz] = [ 22.17 21.43 20.80 20.41 20.17 ] +/- [  0.31  0.01  0.01  0.01  0.02 ] (asinh mag/square arcsec)
# GALAXY_SB_FLUX [ugriz] = [  5.047E+00  9.475E+00  1.724E+01  2.454E+01  3.041E+01 ] +/- [  1.469E+00  1.286E-01  1.374E-01  1.719E-01  6.496E-01 ] (microJy per square arcsec)
#FLAG  MJD       FILT  MAG     MERR  MSKYERR MGALERR  FLUX       FLUXERR    SKYERR     GALERR    NPRE TELE   RUN  STRIP  IDCCD
    0  53622.243336  1  25.347  1.145  0.784  2.356  -1.360e-01   8.129e-01   4.717e-01   1.418e+00  10  sdss  5582  82S  3 
    0  53622.240019  2  25.667  1.067  0.901  1.285  -7.661e-01   1.152e+00   9.596e-01   1.368e+00  10  sdss  5582  82S  3 
    0  53622.240848  3  26.401  0.439  0.143  0.363  -4.106e+00   1.658e+00   5.653e-01   1.437e+00  10  sdss  5582  82S  3 
   32  53622.242507  4  22.006  0.941  0.241  0.873   4.431e+00   6.053e+00   1.540e+00   5.569e+00  10  sdss  5582  82S  3 
    8  53622.241677  0  24.786  1.536  2.361 18.549  -1.172e-01   2.038e+00   2.301e+00   1.808e+01  2  sdss  5582  82S  3 
   33  53625.239404  1  23.991  0.718  0.267  0.429   7.892e-01   6.418e-01   2.484e-01   3.996e-01  10  sdss  5597  82S  3 
    0  53625.236088  2  26.219  0.549  0.128  0.218  -1.482e+00   8.284e-01   2.018e-01   3.449e-01  10  sdss  5597  82S  3 
   32  53625.236917  3  24.060  0.887  0.201  0.309   3.618e-01   1.197e+00   2.473e-01   3.799e-01  10  sdss  5597  82S  3 
   32  53625.238575  4  22.630  0.698  0.123  0.323   9.935e-01   3.687e+00   6.093e-01   1.603e+00  10  sdss  5597  82S  3 
  128  53625.237746  0  25.564  1.084  0.057  4.192  -9.729e-01   1.429e+00   7.427e-02   5.461e+00  2  sdss  5597  82S  3 
   33  53627.200547  1  24.723  1.490  0.267  1.121   2.379e-01   1.198e+00   1.674e-01   7.039e-01  10  sdss  5607  82S  3 
