# SDSS CID:   2386 IAU:          RA: 316.082214 DEC:   0.579479  (J2000)
# GALAXY_SB [ugriz] = [ 23.71 22.98 22.52 22.18 21.70 ] +/- [  0.29  0.05  0.04  0.04  0.09 ] (asinh mag/square arcsec)
# GALAXY_SB_FLUX [ugriz] = [  1.014E+00  2.244E+00  3.498E+00  4.692E+00  6.537E+00 ] +/- [  3.917E-01  1.056E-01  1.331E-01  1.965E-01  6.662E-01 ] (microJy per square arcsec)
#FLAG  MJD       FILT  MAG     MERR  MSKYERR MGALERR  FLUX       FLUXERR    SKYERR     GALERR    NPRE TELE   RUN  STRIP  IDCCD
   34  53622.206269  1  23.049  0.411  0.475  0.762   2.103e+00   8.023e-01   9.653e-01   1.550e+00  10  sdss  5582  82S  5 
   32  53622.202953  2  22.678  0.362  0.150  0.428   3.006e+00   1.016e+00   4.348e-01   1.239e+00  10  sdss  5582  82S  5 
  160  53622.203782  3  22.955  0.732  0.325  0.725   2.174e+00   1.589e+00   7.589e-01   1.695e+00  9  sdss  5582  82S  5 
    0  53622.205440  4  23.666  0.923  0.986  1.182  -4.474e+00   5.945e+00   6.319e+00   7.571e+00  11  sdss  5582  82S  5 
    2  53622.204611  0  25.345  1.604  0.383  5.464  -7.024e-01   2.271e+00   4.441e-01   6.341e+00  6  sdss  5582  82S  5 
    1  53625.202284  1  23.121  0.344  0.081  0.150   1.962e+00   6.378e-01   1.539e-01   2.864e-01  10  sdss  5597  82S  5 
    0  53625.198967  2  22.192  0.193  0.047  0.077   4.763e+00   8.591e-01   2.115e-01   3.471e-01  10  sdss  5597  82S  5 
    0  53625.199797  3  21.958  0.225  0.058  0.077   5.817e+00   1.227e+00   3.188e-01   4.226e-01  9  sdss  5597  82S  5 
    0  53625.201455  4  21.398  0.365  0.062  0.179   9.222e+00   3.520e+00   6.161e-01   1.760e+00  11  sdss  5597  82S  5 
    1  53625.200626  0  24.952  1.215  0.059  1.144  -2.811e-01   1.457e+00   5.898e-02   1.146e+00  6  sdss  5597  82S  5 
    1  53627.163393  1  25.449  1.400  0.456  0.740  -1.980e-01   1.086e+00   2.813e-01   4.561e-01  10  sdss  5607  82S  5 
    1  53627.160076  2  21.884  0.192  0.058  0.087   6.348e+00   1.131e+00   3.417e-01   5.146e-01  10  sdss  5607  82S  5 
   32  53627.160905  3  22.057  0.327  0.104  0.160   5.292e+00   1.607e+00   5.232e-01   8.088e-01  9  sdss  5607  82S  5 
    0  53627.162563  4  22.974  0.793  0.081  0.522  -6.891e-01   4.245e+00   4.004e-01   2.568e+00  11  sdss  5607  82S  5 
    9  53627.161734  0  24.739  1.775  1.619  2.114  -7.099e-02   2.596e+00   1.572e+00   2.053e+00  6  sdss  5607  82S  5 
   35  53634.155109  1  22.320  0.446  0.304  0.551   4.183e+00   1.659e+00   1.190e+00   2.157e+00  10  sdss  5619  82S  5 
   34  53634.151792  2  23.766  1.346  1.072  1.915   9.594e-01   1.597e+00   1.281e+00   2.289e+00  10  sdss  5619  82S  5 
