#JDa Phb U   B   V   R   I   J   H   K   Instrument
2454490.3   4           17.25 ± 0.20    16.66± 0.50                 MX916+ ICX424 unfiltered
2454498.3   12          16.97 ± 0.30                        MX916 unfiltered
2454501.3   15          16.95 ± 0.08    16.34 ± 0.05                    SXVF-H9+ST-9E/9XE unfiltered
2454501.4   15              16.35 ± 0.01                    NOT
2454502.2   16      17.92 ± 0.16    16.87 ± 0.12    16.32 ± 0.08    15.87 ± 0.07                MSK
2454503.3   17          16.88 ± 0.10    16.39 ± 0.05                    SXVF-H9+ST-9E/9XE unfiltered
2454505.3   19          16.98 ± 0.14    16.33 ± 0.06                    SXVF-H9+ST-9E/9XE unfiltered
2454506.3   20              16.26 ± 0.06                    SXVF-H9+ST-9E/9XE unfiltered
2454507.8   22  17.89 ± 0.04    17.77 ± 0.03    16.91 ± 0.01    16.35 ± 0.02    15.79 ± 0.02                TNGD
2454508.3   22          17.10 ± 0.14    16.36 ± 0.06                    SXVF-H9+ST-9E/9XE unfiltered
2454508.7   23      17.81± 0.30 16.90 ± 0.50    16.37 ± 0.04    15.86 ± 0.07                CAHAT
2454509.3   23          17.12 ± 0.14    16.44 ± 0.11                    SXVF-H9+ST-9E/9XE unfiltered
2454510.3   24          17.10 ± 0.14                        SXVF-H9 unfiltered
2454512.3   26          17.08 ± 0.12    16.42 ± 0.09                    SXVF-H9+ST-9E/9XE unfiltered
2454514.3   28          16.99 ± 0.13                        SXVF-H9 unfiltered
2454514.7   29      17.91 ± 0.03    17.00 ± 0.01    16.48 ± 0.01    15.91 ± 0.01                CAO
2454515.3   29          17.06 ± 0.40                        SXVF-H9 unfiltered
2454515.8   30  18.26 ± 0.10    17.89 ± 0.03    17.01 ± 0.02    16.47 ± 0.01    15.91 ± 0.01                LT
2454517.3   32              16.52 ± 0.08    16.03 ± 0.13                MKS
2454522.7   37      17.98 ± 0.01    17.10 ± 0.01    16.57 ± 0.01    16.11 ± 0.02                CAHAT
2454523.2   37      18.15 ± 0.14    17.08 ± 0.07    16.61 ± 0.04    16.20 ± 0.06                MSK
2454523.3   37          17.05 ± 0.08    16.54 ± 0.07                    SXVF-H9+ST-9E/9XE unfiltered
2454524.7   39  >18.70  18.04 ± 0.06    17.18 ± 0.02    16.67 ± 0.02    16.10 ± 0.01                LT
2454525.7   40          17.13 ± 0.06                        SXVF-H9 unfiltered
2454526.8   41                      15.20 ± 0.09    15.16 ± 0.09    14.95 ± 0.1 TNGN
2454528.7   43          17.22 ± 0.11                        SXVF-H9 unfiltered
2454530.3   44          17.25 ± 0.12                        SXVF-H9 unfiltered
2454530.8   45  18.90 ± 0.15    18.22 ± 0.05    17.37 ± 0.03    16.75 ± 0.03    16.20 ± 0.02                LT
2454532.7   47      18.39 ± 0.02    17.38 ± 0.01    16.83 ± 0.01    16.26 ± 0.02                CAHAT
2454533.3   47              16.65 ± 0.11                    ST-9E/9XE unfiltered
2454537.6   52      18.46 ± 0.11    17.46 ± 0.05    16.91 ± 0.03    16.45 ± 0.04                SLV
2454539.7   54      18.59 ± 0.01    17.57 ± 0.02    16.99 ± 0.02    16.41 ± 0.01                LT
2454543.6   57              17.15 ± 0.05    16.55 ± 0.05                SLV
2454544.7   59              17.14 ± 0.04                    NOT
2454546.6   61          17.88 ± 0.14    17.27 ± 0.10    16.70 ± 0.07                SLV
2454546.7   61                      15.75 ± 0.10            AZT24
2454554.2   68      19.25 ± 0.08    17.96 ± 0.01    17.35 ± 0.02    16.70 ± 0.01                LT
2454555.5   69              17.31 ± 0.21                    SLV
2454556.6   71          18.18 ± 0.09    17.44 ± 0.04    16.81 ± 0.05                SLV
2454556.6   71                      16.00 ±0.09 15.62 ± 0.09    15.39 ± 0.15    AZT24
2454556.7   71      19.30 ± 0.09    18.16 ± 0.02    17.43 ± 0.01    16.78 ± 0.01                CAO
2454557.7   72          18.15 ± 0.04    17.43 ± 0.04    16.77 ± 0.03                LT
2454570.7   84  20.92 ± 0.10    20.16 ± 0.07    18.63 ± 0.03    17.82 ± 0.02    17.11 ± 0.01                LT
2454572.7   86  20.93 ± 0.14    20.17 ± 0.04    18.78 ± 0.02    17.87 ± 0.01    17.16 ± 0.01                LT
2454573.6   87  20.93 ± 0.30    20.18 ± 0.09    18.79 ± 0.03    17.90 ± 0.01    17.14 ± 0.01    16.32 ±0.08 15.96 ± 0.08    15.65 ± 0.09    TNGD,TNGN
2454574.6   88      20.13 ± 0.07    18.83 ± 0.03    18.03 ± 0.02    17.20 ± 0.02                LT
2454576.6   90      20.34 ± 0.14    18.82 ± 0.04    18.10 ± 0.03    17.32 ± 0.01                LT
2454577.6   91  21.01 ± 0.30    20.36 ± 0.01    18.97 ± 0.03    18.12 ± 0.02    17.33 ± 0.02                LT
2454579.5   93          19.10 ± 0.10    18.18 ± 0.10    17.33 ± 0.07                MSKL
2454582.6   96          19.15 ± 0.05                        CAHAT
2454585.4   99          19.24 ± 0.30    18.35 ± 0.09    17.54 ± 0.08                MSKL
2454590.4   105             18.45 ± 0.11    17.67 ± 0.10                MSKL
2454590.7   105         19.51 ± 0.01    18.55 ± 0.01                    LT
2454592.6   107     20.88 ± 0.09    19.57 ± 0.06    18.61 ± 0.03    17.80 ± 0.02                CAO
2454593.6   108 21.68 ± 0.20    21.07 ± 0.13    19.65 ± 0.05    18.67 ± 0.02    17.82 ± 0.02                TNGD
2454601.5   115             19.10 ± 0.2                 WOT
2454602.2   116         20.06 ± 0.09    19.15 ± 0.04                    LT
2454602.5   117             19.17 ± 0.47                    MSKL
2454604.5   118             19.28 ± 0.37    18.10 ± 0.26                CRM
2454607.5   122         20.26 ± 0.26                        CRM
2454607.7   122         20.27 ± 0.06    19.26 ± 0.04                    LT
2454608.1   123         20.25 ± 0.11    19.35 ± 0.05                    LT
2454613.4   127             19.39 ± 0.19    18.45 ± 0.15                MSKL
2454618.5   132         20.58 ± 0.21                        SAO
2454619.5   133             19.45 ± 0.20                    WOT
2454621.5   135         20.65 ± 0.27    19.49 ± 0.20    18.55 ± 0.08                CAO
2454627.6   142         20.93 ± 0.13    19.67 ± 0.07                    LT
2454629.6   144                     17.68 ±0.06 16.72 ± 0.05    16.12 ± 0.05    TNGN
2454637.4   151         20.94 ± 0.14    19.87 ± 0.06    18.95 ± 0.03                LT
2454642.6   157         21.01 ± 0.21    19.94 ± 0.07    19.05 ± 0.04                LT
2454646.6   159     22.47 ± 0.22    21.08 ± 0.14    20.05 ± 0.09                    CAHAT
2454648.4   162         21.18 ± 0.30    20.02 ± 0.07    19.07 ± 0.07                LT
2454651.5   165         21.30 ± 0.30    20.06 ± 0.05    19.07 ± 0.05                LT
2454658.5   172         21.34 ± 0.28    20.15 ± 0.08    19.13 ± 0.05                LT
2454659.5   174                     17.77 ±0.06 16.75 ± 0.08    16.05 ± 0.08    TNGN
2454667.5   181             20.21 ± 0.26    19.24 ± 0.32                LT
2454672.4   186         21.52 ± 0.15    20.27 ± 0.05    19.34 ± 0.05                LT
2454677.4   191         21.53 ± 0.23    20.28 ± 0.06    19.33 ± 0.04                LT
2454697.5   212                     17.99 ±0.10 16.78 ± 0.09    16.00 ± 0.08    TNGN
