2456351.67341 99.999 9.999 6.37  468.0
2456355.60681 21.296 0.210 4.59  255.0
2456360.61402 99.999 9.999 3.89  309.0
2456369.61935 99.999 9.999 4.07  382.0
2456378.56757 99.999 9.999 3.74  758.0
2456386.56381 99.999 9.999 5.06  405.0
2456394.53238 99.999 9.999 6.17  324.0
2456399.53055 24.370 4.677 6.15  414.0
2456419.49014 23.704 2.682 6.37  401.0
2456514.91873 21.047 0.166 4.38  339.0
2456523.89323 18.633 0.025 5.21  436.0
2456538.90401 18.920 0.024 4.88  239.0
2456545.87564 19.376 0.032 4.72  203.0
2456558.87918 19.121 0.031 4.38  366.0
2456572.84737 19.666 0.041 4.61  202.0
2456579.83437 20.187 0.067 4.12  259.0
2456584.79346 20.015 0.090 4.67  675.0
2456592.76974 20.290 0.096 5.16  327.0
2456609.81958 21.081 0.149 4.53  235.0
2456616.78475 21.238 0.255 5.07  432.0
2456623.82479 21.196 0.183 4.53  308.0
2456629.85997 21.251 0.336 5.34  778.0
2456639.83565 21.213 0.236 4.73  305.0
2456645.83342 22.476 0.808 4.96  480.0
2456649.81735 21.636 0.337 5.84  314.0
2456660.84322 22.779 0.997 6.28  269.0
2456668.84418 21.753 0.365 1.67  277.0
2456671.80859 20.977 0.302 6.89  657.0
2456676.79798 24.724 6.606 5.79  462.0
2456681.81415 22.625 0.898 7.07  240.0
2456688.68835 22.356 0.589 5.03  279.0
2456695.70528 27.134 42.711 5.28  252.0
2456707.71877 23.015 1.416 5.56  460.0
2456712.71438 103.149 9.999 6.78  337.0
2456716.69503 103.149 9.999 4.59  371.0
2456740.62860 22.466 0.668 1.78  344.0
