2456137.94329 22.562 1.655 6.49 1069.0
2456139.92833 26.758 38.722 5.68  317.0
2456150.91942 99.999 9.999 8.07  339.0
2456166.91507 22.275 0.434 4.20  329.0
2456180.90295 99.999 9.999 6.75  441.0
2456186.88802 21.864 0.326 4.68  289.0
2456195.87672 22.309 0.471 4.72  328.0
2456198.89258 99.999 9.999 6.47  292.0
2456200.89672 22.337 1.178 5.95  992.0
2456203.80083 21.768 0.464 5.75  523.0
2456208.81413 22.833 0.922 5.75  241.0
2456212.85670 99.999 9.999 5.33  386.0
2456216.85449 99.999 9.999 3.89  319.0
2456219.85500 21.947 0.441 6.18  272.0
2456222.85506 99.999 9.999 7.37  355.0
2456225.76989 99.999 9.999 5.44  339.0
2456225.78730 99.999 9.999 5.87  336.0
2456229.82890 99.999 9.999 5.14  555.0
2456231.80159 21.977 0.534 4.83  603.0
2456235.82937 21.935 0.429 4.37  461.0
2456239.86205 21.763 0.390 5.23  433.0
2456244.80015 20.740 0.146 5.96  289.0
2456248.74672 20.585 0.117 5.75  246.0
2456250.76894 20.162 0.065 4.81  262.0
2456253.77312 20.132 0.071 5.43  243.0
2456256.75921 19.970 0.079 5.15  457.0
2456259.76917 20.454 0.169 6.10  601.0
2456264.76484 19.788 0.042 3.61  317.0
2456269.77670 20.074 0.065 4.28  342.0
2456273.77254 19.935 0.073 5.93  297.0
2456275.76468 20.177 0.071 5.12  211.0
2456279.76665 19.967 0.067 5.11  277.0
2456285.70510 20.051 0.075 4.43  450.0
2456288.72988 20.017 0.086 4.85  588.0
2456296.75921 20.291 0.101 6.35  249.0
2456301.72443 20.323 0.112 4.42  565.0
2456308.72980 20.780 0.140 4.16  366.0
2456315.65325 21.161 0.260 6.33  365.0
2456325.63733 21.402 0.195 4.97  225.0
2456338.58974 22.289 0.556 5.83  238.0
2456343.60426 103.149 9.999 5.79  315.0
2456354.57097 103.149 9.999 5.49  238.0
2456360.58062 21.993 0.427 5.12  317.0
2456363.59525 103.149 9.999 5.02  357.0
2456374.54997 21.589 0.351 4.43  556.0
2456380.50856 22.730 1.185 5.13  588.0
2456389.50303 103.149 9.999 4.49  382.0
2456399.47520 22.900 1.429 5.75  593.0
2456511.88834 22.666 0.878 6.26  266.0
2456521.87126 22.950 1.021 4.93  392.0
2456532.88123 22.443 0.707 5.61  351.0
2456548.84107 103.149 9.999 4.92  287.0
2456564.86174 22.801 0.727 4.01  368.0
2456572.78992 25.073 6.102 5.07  233.0
2456581.78307 21.350 0.330 5.06  746.0
2456585.82341 21.779 0.426 4.94  523.0
