2458122.80917 22 -1 3.47 498.0
2458135.69802 21.727 0.281 3.89 335.0
2458140.74256 22 -1 4.50 360.0
2458149.73152 22 -1 6.00 968.0
2458168.56099 22 -1 5.74 241.0
2458188.64398 19.268 0.028 4.23 248.0
2458202.52994 22 -1 5.61 357.0
2458209.56903 21.746 0.543 5.68 655.0
2458214.57009 22 -1 6.68 438.0
2458222.49225 22 -1 5.18 394.0
2458227.49296 22 -1 3.78 543.0
2458236.54031 22 -1 4.77 923.0
2458362.86593 22 -1 6.56 356.0
2458369.88473 22 -1 4.44 211.0
2458375.90582 22 -1 7.22 354.0
2458383.88330 22 -1 5.15 337.0
2458394.82255 22 -1 5.85 390.0
2458408.83444 22 -1 4.66 312.0
2458413.76393 18.945 0.034 4.66 537.0
2458419.76557 19.689 0.065 5.68 434.0
2458408.83444 22 -1 4.66 312.0
2458413.76393 18.938 0.034 4.66 537.0
2458419.76557 19.677 0.064 5.68 434.0
2458425.76197 22 -1 5.15 261.0
2458426.77706 22 -1 5.53 224.0
2458436.71307 22 -1 6.12 240.0
2458439.71159 22 -1 5.95 396.0
2458444.72387 22 -1 5.59 606.0
2458447.72944 22 -1 4.98 472.0
2458449.73996 22 -1 3.97 310.0
2458453.73850 22 -1 4.38 301.0
2458459.71379 22 -1 6.05 334.0
2458467.82040 22 -1 4.96 224.0
2458474.70336 22 -1 6.01 609.0
