2458125.66368 22 -1 4.22 277.0
2458136.71777 22 -1 4.94 374.0
2458143.67342 22 -1 4.77 308.0
2458148.64261 22 -1 5.17 609.0
2458152.60927 22 -1 4.48 487.0
2458172.54371 22 -1 5.75 372.0
2458176.55838 22 -1 6.07 409.0
2458184.56398 22 -1 4.53 242.0
2458194.52053 22 -1 4.67 237.0
2458207.52981 22 -1 4.31 889.0
2458211.48098 22 -1 6.78 1235.0
2458216.52915 22 -1 5.02 545.0
2458223.50385 22 -1 4.35 470.0
2458228.50308 22 -1 4.23 450.0
2458233.49986 22 -1 4.98 617.0
2458355.91721 20.020 0.080 4.86 416.0
2458358.89266 19.972 0.094 5.97 428.0
2458365.91169 20.245 0.073 3.95 335.0
2458372.84697 20.312 0.099 5.17 318.0
2458381.84467 20.604 0.099 4.26 287.0
2458384.88244 20.302 0.089 3.95 382.0
2458392.87904 20.686 0.115 4.25 344.0
2458398.86118 20.770 0.121 5.37 177.0
2458401.82975 20.726 0.105 4.60 221.0
2458407.72925 20.986 0.183 5.69 242.0
2458412.78095 21.377 0.283 5.34 346.0
2458417.76815 21.446 0.436 6.15 536.0
2458423.68705 21.558 0.334 5.57 353.0
2458427.68267 22 -1 4.16 218.0
2458431.67566 21.886 0.313 4.25 316.0
2458435.70758 22 -1 6.87 350.0
2458438.68171 22 -1 4.29 310.0
2458441.68040 22 -1 4.56 438.0
2458445.68304 22 -1 4.79 639.0
2458449.71387 21.885 0.284 3.59 273.0
2458453.70765 22 -1 5.66 298.0
2458458.70818 22 -1 5.66 297.0
2458462.69998 22 -1 4.45 199.0
2458466.83640 22 -1 6.68 228.0
2458472.76921 22 -1 3.98 533.0
2458476.60362 22 -1 5.11 434.0
2458480.66573 22 -1 6.89 233.0
2458484.71816 22 -1 4.33 286.0
2458491.64721 22 -1 6.77 197.0
2458497.72074 22 -1 6.38 313.0
2458501.63804 21.542 0.353 5.72 484.0
2458505.74822 22 -1 4.55 769.0
2458511.62924 22 -1 5.43 350.0
2458520.58539 22 -1 5.09 188.0
2458526.72003 22 -1 5.32 257.0
2458532.64856 22 -1 5.50 657.0
2458538.54448 22 -1 4.81 257.0
2458546.55312 22 -1 5.37 263.0
2458556.53769 22 -1 4.71 370.0
2458563.51360 22 -1 3.72 604.0
2458566.52636 22 -1 3.51 354.0
2458574.48657 22 -1 6.79 582.0
2458580.50736 22 -1 4.29 332.0
2458587.48795 22 -1 5.98 405.0
2458594.48239 22 -1 5.93 476.0
2458699.91338 22 -1 5.23 257.0
2458713.92350 22 -1 4.58 497.0
2458722.87183 22 -1 4.68 251.0
2458726.84194 22 -1 5.65 204.0
2458730.86191 22 -1 5.21 242.0
2458738.83845 22 -1 7.18 338.0
2458742.81812 22 -1 6.50 392.0
2458750.86068 22 -1 5.22 225.0
2458755.86512 22 -1 4.76 264.0
2458761.87185 22 -1 4.55 266.0
2458764.83091 22 -1 4.69 205.0
2458772.81291 22 -1 6.90 588.0
2458775.85826 22 -1 7.86 391.0
2458782.78702 22 -1 4.51 204.0
2458785.70210 22 -1 5.97 217.0
2458795.70603 22 -1 4.77 451.0
2458798.72405 22 -1 4.99 485.0
2458801.66633 22 -1 6.08 590.0
2458802.67772 22 -1 3.96 456.0
2458805.70760 22 -1 1.83 324.0
2458811.70590 22 -1 5.41 291.0
