2456511.85832 99.999 9.999 6.31  232.0
2456520.82916 99.999 9.999 4.97  261.0
2456523.85326 99.999 9.999 3.97  399.0
2456546.87649 99.999 9.999 4.61  164.0
2456555.88042 99.999 9.999 4.21  474.0
2456559.78323 22.606 0.576 3.63  255.0
2456562.81949 99.999 9.999 4.35  210.0
2456565.88305 22.916 0.847 4.11  299.0
2456571.76305 99.999 9.999 4.28  269.0
2456575.84335 99.999 9.999 4.62  294.0
2456579.70741 23.440 1.916 5.23  406.0
2456584.68689 22.025 0.575 3.82  859.0
2456589.83024 22.420 0.590 4.71  339.0
2456600.68184 99.999 9.999 5.14  281.0
2456602.70792 99.999 9.999 4.34  292.0
2456609.70033 22.457 0.575 3.68  354.0
2456612.72447 26.225 26.517 4.99  469.0
2456615.77944 21.975 0.629 5.66  586.0
2456617.67703 99.999 9.999 3.75  330.0
2456619.69160 22.563 0.527 3.63  275.0
2456627.72597 22.779 0.690 3.65  278.0
2456632.72999 99.999 9.999 4.70  261.0
2456635.67069 99.999 9.999 5.24  350.0
2456637.71060 22.030 0.516 5.17  378.0
2456639.69223 99.999 9.999 4.61  357.0
2456641.66230 99.999 9.999 4.41  478.0
2456644.69520 22.737 1.151 5.19  490.0
2456646.70587 22.740 0.886 4.07  376.0
2456648.65487 21.690 0.331 4.27  352.0
2456650.66344 21.278 0.189 4.20  246.0
2456651.74675 20.859 0.152 5.09  253.0
2456653.72405 20.048 0.089 6.37  219.0
2456657.75186 19.587 0.051 5.42  308.0
2456660.72357 19.526 0.056 5.15  289.0
2456664.77067 19.606 0.055 5.52  397.0
2456666.77115 19.570 0.053 6.97  188.0
2456670.68300 19.608 0.064 4.23  509.0
2456673.70034 20.158 0.145 5.66  679.0
2456676.67514 20.136 0.113 6.25  360.0
2456680.67341 20.151 0.084 9.99    0.0
2456683.66773 20.418 0.123 6.22  237.0
2456687.69148 20.146 0.100 6.46  269.0
2456691.67380 20.098 0.090 5.21  358.0
2456695.61120 20.621 0.143 6.07  279.0
2456698.64058 20.300 0.117 5.75  443.0
2456701.61358 20.775 0.186 4.79  389.0
2456705.62346 21.158 0.257 5.28  496.0
2456708.61002 20.968 0.188 4.81  319.0
2456711.60057 21.285 0.281 4.85  338.0
2456713.58257 21.761 0.533 7.27  332.0
2456719.54531 21.561 0.386 5.94  283.0
2456721.54588 22.824 0.935 4.85  321.0
2456724.56641 21.172 0.213 4.69  365.0
2456727.56250 21.895 0.396 4.14  366.0
2456729.58582 23.133 1.405 4.43  480.0
2456731.59101 103.149 9.999 7.09  649.0
2456735.55404 21.308 0.325 5.45  494.0
2456738.54988 22.460 0.748 3.76  401.0
2456739.55201 21.757 0.329 4.32  296.0
