2457792.53147 22 -1 5.50 516.0
2457801.53923 22 -1 6.08 425.0
2457937.94747 21.277 0.736 8.26 931.0
2457945.93058 21.268 0.360 5.27 560.0
2457958.91071 21.597 0.467 6.37 273.0
2457966.92633 22 -1 7.28 376.0
2457974.87422 22 -1 6.52 610.0
2457981.89592 22 -1 6.30 452.0
2457986.82543 22 -1 5.67 374.0
2457991.85252 21.931 0.508 5.49 205.0
2457994.84270 22 -1 6.00 380.0
2458001.81825 21.249 0.332 5.08 552.0
2458004.81124 21.176 0.432 7.04 570.0
2458011.81456 22 -1 7.15 327.0
2458017.83343 22 -1 6.65 306.0
2458021.69207 21.735 0.478 5.33 368.0
2458029.68610 21.521 0.461 5.11 635.0
2458034.82523 20.376 0.196 6.43 543.0
2458040.66364 20.227 0.129 6.25 266.0
2458047.62620 20.224 0.118 5.20 286.0
2458053.74257 20.342 0.118 4.38 285.0
2458056.76181 20.465 0.142 4.39 490.0
2458064.68685 20.474 0.279 8.21 562.0
2458067.68700 20.674 0.171 4.65 464.0
2458071.65122 20.467 0.145 5.22 291.0
2458075.63835 20.589 0.166 5.35 285.0
2458081.63252 20.651 0.168 4.31 423.0
2458086.60569 20.882 0.277 5.99 498.0
2458091.62996 21.138 0.443 5.71 1076.0
2458098.61316 21.468 0.420 6.41 293.0
2458112.67086 21.317 0.348 5.77 339.0
2458117.64177 22 -1 5.26 484.0
2458123.63347 21.060 0.213 3.93 421.0
2458129.55321 22 -1 5.34 384.0
2458135.58364 20.810 0.187 4.91 262.0
2458142.57917 21.275 0.338 4.74 518.0
2458147.56692 21.349 0.338 4.61 525.0
2458150.55985 22 -1 5.49 855.0
2458308.92539 22 -1 5.17 288.0
2458321.90631 22 -1 5.61 616.0
2458331.86155 22 -1 6.47 407.0
2458333.92942 21.411 0.408 4.85 799.0
2458340.92605 21.439 0.315 5.34 204.0
2458345.90023 21.035 0.213 4.89 205.0
2458356.87405 22 -1 4.32 669.0
2458363.74273 21.317 0.261 4.66 217.0
2458369.83633 21.045 0.177 3.58 202.0
2458375.79150 21.816 0.478 5.39 235.0
2458382.73387 20.831 0.186 4.10 426.0
2458384.75777 21.875 0.577 4.57 502.0
2458392.80244 21.477 0.339 4.61 368.0
2458394.73374 21.716 0.530 6.39 330.0
2458404.69226 21.469 0.447 5.98 434.0
2458409.69525 22 -1 5.97 345.0
2458413.71575 21.484 0.488 4.74 836.0
2458416.69653 22 -1 5.42 693.0
2458424.70478 21.904 0.461 4.03 317.0
2458428.64564 21.655 0.374 4.50 252.0
2458436.62638 22 -1 7.69 252.0
2458439.64227 21.154 0.268 4.47 382.0
2458443.62829 21.119 0.281 4.71 598.0
2458448.65110 21.420 0.338 4.89 370.0
2458452.65998 21.704 0.450 4.45 332.0
2458455.64781 22 -1 5.05 259.0
2458461.67473 21.265 0.260 4.85 257.0
2458464.68672 21.348 0.282 4.05 265.0
2458468.66304 21.630 0.384 4.97 277.0
2458474.61738 21.712 0.556 4.97 639.0
2458480.59573 21.538 0.344 5.19 235.0
2458490.59416 21.643 0.368 5.09 227.0
2458503.62949 22 -1 5.15 798.0
2458507.60342 21.654 0.537 5.42 523.0
2458512.60987 21.453 0.302 5.10 203.0
2458516.64264 20.722 0.158 4.73 248.0
2458525.60679 21.275 0.291 5.42 328.0
2458533.54056 22 -1 6.98 734.0
2458540.53928 21.471 0.412 5.82 378.0
2458548.53511 21.951 0.461 4.37 273.0
2458669.93636 22 -1 6.16 349.0
2458676.90773 22 -1 6.74 330.0
2458685.85070 22 -1 5.72 521.0
2458692.94395 21.654 0.622 4.52 1453.0
2458700.91239 22 -1 5.23 383.0
2458705.91284 21.136 0.344 7.62 240.0
2458711.85197 22 -1 6.80 1158.0
2458715.85366 20.955 0.170 4.27 276.0
2458719.84688 21.692 0.384 4.78 269.0
2458724.76097 22 -1 6.22 226.0
2458729.77591 22 -1 6.27 255.0
2458736.78842 21.819 0.684 6.78 438.0
2458740.76443 21.001 0.470 7.78 761.0
2458747.85224 22 -1 7.95 357.0
2458752.75129 22 -1 5.42 178.0
2458756.84051 22 -1 5.56 251.0
2458761.70545 22 -1 5.89 210.0
2458764.76685 21.765 0.400 4.91 279.0
2458768.72729 20.720 0.245 5.17 752.0
2458773.74340 22 -1 6.67 446.0
2458781.70038 21.485 0.315 4.22 313.0
2458785.63853 22 -1 6.63 277.0
2458793.54387 21.421 0.367 5.68 348.0
2458797.65877 22 -1 4.98 565.0
2458800.67064 21.216 0.365 4.96 777.0
2458803.68562 22 -1 6.15 457.0
2458810.71742 21.225 0.282 5.60 290.0
2458816.65900 21.221 0.292 5.21 356.0
2458823.63462 21.041 0.233 4.78 349.0
2458827.64643 20.855 0.229 5.15 493.0
2458831.66610 21.324 0.415 6.68 407.0
2458836.66231 21.683 0.361 4.56 261.0
2458840.67003 20.838 0.166 4.87 249.0
2458844.63999 20.609 0.118 3.92 205.0
2458849.66813 22 -1 7.61 196.0
2458857.68338 22 -1 6.24 795.0
2458864.56479 20.960 0.205 4.80 297.0
2458875.59179 22 -1 6.40 260.0
2458884.53373 22 -1 6.65 492.0
